run_id=security-overhead-final-factorial-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-complz4-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-complz4-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4984 records sent, 996.6 records/sec (0.97 MB/sec), 79.8 ms avg latency, 1234.0 ms max latency.
5006 records sent, 1000.6 records/sec (0.98 MB/sec), 5.1 ms avg latency, 29.0 ms max latency.
5003 records sent, 1000.0 records/sec (0.98 MB/sec), 4.8 ms avg latency, 9.0 ms max latency.
5006 records sent, 1000.4 records/sec (0.98 MB/sec), 4.9 ms avg latency, 30.0 ms max latency.
5002 records sent, 999.8 records/sec (0.98 MB/sec), 4.9 ms avg latency, 29.0 ms max latency.
5006 records sent, 1000.4 records/sec (0.98 MB/sec), 4.7 ms avg latency, 9.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 4.8 ms avg latency, 25.0 ms max latency.
5001 records sent, 1000.2 records/sec (0.98 MB/sec), 4.7 ms avg latency, 9.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 4.7 ms avg latency, 11.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 4.7 ms avg latency, 28.0 ms max latency.
5003 records sent, 1000.0 records/sec (0.98 MB/sec), 4.7 ms avg latency, 10.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 4.8 ms avg latency, 25.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 4.7 ms avg latency, 9.0 ms max latency.
5005 records sent, 999.8 records/sec (0.98 MB/sec), 4.8 ms avg latency, 31.0 ms max latency.
5006 records sent, 1000.2 records/sec (0.98 MB/sec), 4.7 ms avg latency, 9.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 4.7 ms avg latency, 9.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 4.7 ms avg latency, 10.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 4.8 ms avg latency, 26.0 ms max latency.
5001 records sent, 1000.0 records/sec (0.98 MB/sec), 4.7 ms avg latency, 11.0 ms max latency.
100000 records sent, 999.630137 records/sec (0.98 MB/sec), 8.52 ms avg latency, 1234.00 ms max latency, 5 ms 50th, 7 ms 95th, 282 ms 99th, 333 ms 99.9th.
