producer_index=7
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 6852.0 ms avg latency, 6852.0 ms max latency.
356 records sent, 70.7 records/sec (6.91 MB/sec), 1031.4 ms avg latency, 1705.0 ms max latency.
373 records sent, 74.5 records/sec (7.28 MB/sec), 158.6 ms avg latency, 934.0 ms max latency.
393 records sent, 78.2 records/sec (7.63 MB/sec), 58.0 ms avg latency, 175.0 ms max latency.
481 records sent, 96.2 records/sec (9.39 MB/sec), 28.3 ms avg latency, 129.0 ms max latency.
517 records sent, 103.2 records/sec (10.08 MB/sec), 22.9 ms avg latency, 119.0 ms max latency.
472 records sent, 94.4 records/sec (9.22 MB/sec), 24.0 ms avg latency, 78.0 ms max latency.
458 records sent, 91.3 records/sec (8.92 MB/sec), 25.5 ms avg latency, 107.0 ms max latency.
449 records sent, 89.5 records/sec (8.74 MB/sec), 25.7 ms avg latency, 143.0 ms max latency.
457 records sent, 91.2 records/sec (8.91 MB/sec), 24.9 ms avg latency, 107.0 ms max latency.
449 records sent, 89.6 records/sec (8.75 MB/sec), 22.9 ms avg latency, 91.0 ms max latency.
450 records sent, 89.8 records/sec (8.77 MB/sec), 23.0 ms avg latency, 93.0 ms max latency.
438 records sent, 87.4 records/sec (8.53 MB/sec), 24.2 ms avg latency, 98.0 ms max latency.
471 records sent, 94.0 records/sec (9.18 MB/sec), 1009.7 ms avg latency, 2460.0 ms max latency.
453 records sent, 90.3 records/sec (8.82 MB/sec), 21.2 ms avg latency, 65.0 ms max latency.
448 records sent, 89.2 records/sec (8.71 MB/sec), 20.9 ms avg latency, 197.0 ms max latency.
470 records sent, 93.8 records/sec (9.16 MB/sec), 22.5 ms avg latency, 112.0 ms max latency.
459 records sent, 91.3 records/sec (8.92 MB/sec), 25.1 ms avg latency, 160.0 ms max latency.
471 records sent, 94.1 records/sec (9.19 MB/sec), 24.7 ms avg latency, 204.0 ms max latency.
8333 records sent, 82.757319 records/sec (8.08 MB/sec), 131.21 ms avg latency, 6852.00 ms max latency, 23 ms 50th, 1026 ms 95th, 1707 ms 99th, 2309 ms 99.9th.
