producer_index=6
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 6794.0 ms avg latency, 6794.0 ms max latency.
307 records sent, 60.6 records/sec (5.92 MB/sec), 1191.4 ms avg latency, 1825.0 ms max latency.
404 records sent, 80.7 records/sec (7.88 MB/sec), 330.6 ms avg latency, 1360.0 ms max latency.
399 records sent, 79.7 records/sec (7.78 MB/sec), 48.2 ms avg latency, 161.0 ms max latency.
496 records sent, 99.1 records/sec (9.68 MB/sec), 25.4 ms avg latency, 100.0 ms max latency.
512 records sent, 102.0 records/sec (9.96 MB/sec), 23.6 ms avg latency, 147.0 ms max latency.
450 records sent, 89.8 records/sec (8.77 MB/sec), 25.2 ms avg latency, 86.0 ms max latency.
472 records sent, 94.2 records/sec (9.20 MB/sec), 23.8 ms avg latency, 91.0 ms max latency.
465 records sent, 92.3 records/sec (9.01 MB/sec), 23.0 ms avg latency, 88.0 ms max latency.
462 records sent, 92.1 records/sec (8.99 MB/sec), 24.4 ms avg latency, 105.0 ms max latency.
450 records sent, 90.0 records/sec (8.79 MB/sec), 24.8 ms avg latency, 96.0 ms max latency.
462 records sent, 92.1 records/sec (9.00 MB/sec), 25.3 ms avg latency, 117.0 ms max latency.
435 records sent, 86.7 records/sec (8.47 MB/sec), 40.9 ms avg latency, 547.0 ms max latency.
486 records sent, 96.7 records/sec (9.44 MB/sec), 1024.6 ms avg latency, 2769.0 ms max latency.
459 records sent, 91.6 records/sec (8.95 MB/sec), 20.7 ms avg latency, 63.0 ms max latency.
454 records sent, 90.5 records/sec (8.84 MB/sec), 22.3 ms avg latency, 201.0 ms max latency.
458 records sent, 91.6 records/sec (8.95 MB/sec), 21.4 ms avg latency, 90.0 ms max latency.
457 records sent, 91.1 records/sec (8.90 MB/sec), 25.3 ms avg latency, 148.0 ms max latency.
467 records sent, 93.4 records/sec (9.12 MB/sec), 25.7 ms avg latency, 223.0 ms max latency.
8333 records sent, 83.175294 records/sec (8.12 MB/sec), 143.02 ms avg latency, 6794.00 ms max latency, 23 ms 50th, 1139 ms 95th, 1756 ms 99th, 2488 ms 99.9th.
