producer_index=8
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 6712.0 ms avg latency, 6712.0 ms max latency.
334 records sent, 66.8 records/sec (6.52 MB/sec), 1126.6 ms avg latency, 1676.0 ms max latency.
387 records sent, 77.0 records/sec (7.52 MB/sec), 237.4 ms avg latency, 962.0 ms max latency.
415 records sent, 82.5 records/sec (8.06 MB/sec), 61.9 ms avg latency, 190.0 ms max latency.
472 records sent, 94.4 records/sec (9.22 MB/sec), 27.8 ms avg latency, 73.0 ms max latency.
522 records sent, 104.2 records/sec (10.18 MB/sec), 22.6 ms avg latency, 123.0 ms max latency.
454 records sent, 90.4 records/sec (8.83 MB/sec), 23.7 ms avg latency, 104.0 ms max latency.
469 records sent, 93.7 records/sec (9.15 MB/sec), 23.9 ms avg latency, 117.0 ms max latency.
457 records sent, 91.2 records/sec (8.91 MB/sec), 25.3 ms avg latency, 115.0 ms max latency.
460 records sent, 91.7 records/sec (8.95 MB/sec), 26.1 ms avg latency, 128.0 ms max latency.
455 records sent, 90.5 records/sec (8.83 MB/sec), 23.5 ms avg latency, 81.0 ms max latency.
456 records sent, 90.7 records/sec (8.86 MB/sec), 24.5 ms avg latency, 99.0 ms max latency.
421 records sent, 83.8 records/sec (8.18 MB/sec), 31.4 ms avg latency, 415.0 ms max latency.
494 records sent, 98.7 records/sec (9.64 MB/sec), 1013.6 ms avg latency, 2563.0 ms max latency.
462 records sent, 92.1 records/sec (9.00 MB/sec), 21.8 ms avg latency, 74.0 ms max latency.
448 records sent, 89.1 records/sec (8.70 MB/sec), 23.9 ms avg latency, 171.0 ms max latency.
472 records sent, 93.1 records/sec (9.09 MB/sec), 21.0 ms avg latency, 81.0 ms max latency.
472 records sent, 94.1 records/sec (9.19 MB/sec), 24.9 ms avg latency, 143.0 ms max latency.
463 records sent, 92.6 records/sec (9.04 MB/sec), 27.4 ms avg latency, 177.0 ms max latency.
8333 records sent, 83.209346 records/sec (8.13 MB/sec), 140.15 ms avg latency, 6712.00 ms max latency, 24 ms 50th, 1099 ms 95th, 1784 ms 99th, 2475 ms 99.9th.
