producer_index=9
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 6788.0 ms avg latency, 6788.0 ms max latency.
350 records sent, 69.7 records/sec (6.80 MB/sec), 1064.5 ms avg latency, 1609.0 ms max latency.
372 records sent, 74.3 records/sec (7.25 MB/sec), 189.2 ms avg latency, 985.0 ms max latency.
404 records sent, 80.7 records/sec (7.88 MB/sec), 64.0 ms avg latency, 230.0 ms max latency.
455 records sent, 90.6 records/sec (8.85 MB/sec), 29.0 ms avg latency, 120.0 ms max latency.
511 records sent, 101.7 records/sec (9.93 MB/sec), 23.2 ms avg latency, 126.0 ms max latency.
468 records sent, 92.9 records/sec (9.07 MB/sec), 25.0 ms avg latency, 100.0 ms max latency.
456 records sent, 90.8 records/sec (8.86 MB/sec), 23.8 ms avg latency, 71.0 ms max latency.
454 records sent, 90.7 records/sec (8.86 MB/sec), 26.7 ms avg latency, 140.0 ms max latency.
448 records sent, 89.1 records/sec (8.70 MB/sec), 23.7 ms avg latency, 108.0 ms max latency.
446 records sent, 88.8 records/sec (8.67 MB/sec), 23.8 ms avg latency, 68.0 ms max latency.
451 records sent, 90.0 records/sec (8.79 MB/sec), 24.6 ms avg latency, 89.0 ms max latency.
443 records sent, 87.5 records/sec (8.54 MB/sec), 24.0 ms avg latency, 103.0 ms max latency.
475 records sent, 94.6 records/sec (9.24 MB/sec), 1021.8 ms avg latency, 2481.0 ms max latency.
458 records sent, 91.6 records/sec (8.94 MB/sec), 21.3 ms avg latency, 61.0 ms max latency.
447 records sent, 88.9 records/sec (8.68 MB/sec), 24.4 ms avg latency, 180.0 ms max latency.
465 records sent, 92.2 records/sec (9.00 MB/sec), 22.7 ms avg latency, 114.0 ms max latency.
464 records sent, 92.6 records/sec (9.04 MB/sec), 25.6 ms avg latency, 174.0 ms max latency.
468 records sent, 93.4 records/sec (9.12 MB/sec), 23.5 ms avg latency, 179.0 ms max latency.
8333 records sent, 82.512303 records/sec (8.06 MB/sec), 135.04 ms avg latency, 6788.00 ms max latency, 24 ms 50th, 1086 ms 95th, 1670 ms 99th, 2398 ms 99.9th.
