producer_index=12
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 6566.0 ms avg latency, 6566.0 ms max latency.
335 records sent, 66.5 records/sec (6.49 MB/sec), 848.3 ms avg latency, 1549.0 ms max latency.
347 records sent, 69.2 records/sec (6.76 MB/sec), 123.0 ms avg latency, 498.0 ms max latency.
404 records sent, 80.7 records/sec (7.88 MB/sec), 61.0 ms avg latency, 194.0 ms max latency.
449 records sent, 89.5 records/sec (8.75 MB/sec), 26.2 ms avg latency, 112.0 ms max latency.
506 records sent, 101.1 records/sec (9.87 MB/sec), 23.6 ms avg latency, 163.0 ms max latency.
465 records sent, 92.9 records/sec (9.07 MB/sec), 23.5 ms avg latency, 102.0 ms max latency.
451 records sent, 90.0 records/sec (8.79 MB/sec), 24.4 ms avg latency, 95.0 ms max latency.
458 records sent, 90.8 records/sec (8.86 MB/sec), 25.2 ms avg latency, 127.0 ms max latency.
460 records sent, 91.7 records/sec (8.96 MB/sec), 25.3 ms avg latency, 104.0 ms max latency.
448 records sent, 89.6 records/sec (8.75 MB/sec), 23.5 ms avg latency, 91.0 ms max latency.
453 records sent, 90.4 records/sec (8.83 MB/sec), 24.2 ms avg latency, 105.0 ms max latency.
448 records sent, 89.6 records/sec (8.75 MB/sec), 23.8 ms avg latency, 80.0 ms max latency.
425 records sent, 84.6 records/sec (8.26 MB/sec), 1097.8 ms avg latency, 2526.0 ms max latency.
491 records sent, 98.2 records/sec (9.59 MB/sec), 63.0 ms avg latency, 1289.0 ms max latency.
445 records sent, 88.6 records/sec (8.65 MB/sec), 22.6 ms avg latency, 204.0 ms max latency.
463 records sent, 92.5 records/sec (9.03 MB/sec), 22.5 ms avg latency, 145.0 ms max latency.
469 records sent, 93.8 records/sec (9.16 MB/sec), 25.7 ms avg latency, 146.0 ms max latency.
466 records sent, 93.2 records/sec (9.10 MB/sec), 26.5 ms avg latency, 141.0 ms max latency.
8333 records sent, 82.434759 records/sec (8.05 MB/sec), 121.14 ms avg latency, 6566.00 ms max latency, 23 ms 50th, 880 ms 95th, 1725 ms 99th, 2409 ms 99.9th.
