producer_index=2
producer_count=12
producer_records=8334
producer_throughput=834
1 records sent, 0.1 records/sec (0.01 MB/sec), 6897.0 ms avg latency, 6897.0 ms max latency.
343 records sent, 68.6 records/sec (6.70 MB/sec), 1004.0 ms avg latency, 1543.0 ms max latency.
378 records sent, 75.0 records/sec (7.32 MB/sec), 207.6 ms avg latency, 993.0 ms max latency.
407 records sent, 80.8 records/sec (7.89 MB/sec), 63.5 ms avg latency, 263.0 ms max latency.
490 records sent, 97.5 records/sec (9.52 MB/sec), 29.0 ms avg latency, 106.0 ms max latency.
502 records sent, 100.3 records/sec (9.80 MB/sec), 21.3 ms avg latency, 97.0 ms max latency.
457 records sent, 91.2 records/sec (8.90 MB/sec), 24.5 ms avg latency, 85.0 ms max latency.
460 records sent, 91.9 records/sec (8.97 MB/sec), 25.5 ms avg latency, 99.0 ms max latency.
459 records sent, 91.4 records/sec (8.92 MB/sec), 25.1 ms avg latency, 105.0 ms max latency.
458 records sent, 91.5 records/sec (8.94 MB/sec), 25.0 ms avg latency, 113.0 ms max latency.
456 records sent, 90.9 records/sec (8.87 MB/sec), 23.6 ms avg latency, 82.0 ms max latency.
454 records sent, 90.6 records/sec (8.84 MB/sec), 26.4 ms avg latency, 102.0 ms max latency.
436 records sent, 86.4 records/sec (8.44 MB/sec), 31.0 ms avg latency, 454.0 ms max latency.
484 records sent, 96.6 records/sec (9.44 MB/sec), 1020.3 ms avg latency, 2555.0 ms max latency.
461 records sent, 92.1 records/sec (9.00 MB/sec), 22.4 ms avg latency, 60.0 ms max latency.
450 records sent, 89.7 records/sec (8.76 MB/sec), 21.4 ms avg latency, 158.0 ms max latency.
472 records sent, 94.1 records/sec (9.19 MB/sec), 22.0 ms avg latency, 88.0 ms max latency.
464 records sent, 92.8 records/sec (9.06 MB/sec), 24.0 ms avg latency, 120.0 ms max latency.
468 records sent, 93.6 records/sec (9.14 MB/sec), 25.0 ms avg latency, 191.0 ms max latency.
8334 records sent, 83.046845 records/sec (8.11 MB/sec), 133.91 ms avg latency, 6897.00 ms max latency, 24 ms 50th, 1019 ms 95th, 1737 ms 99th, 2497 ms 99.9th.
