run_id=security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
5263 records sent, 1052.4 records/sec (102.77 MB/sec), 10.5 ms avg latency, 555.0 ms max latency.
7074 records sent, 1414.8 records/sec (138.16 MB/sec), 8.9 ms avg latency, 67.0 ms max latency.
7107 records sent, 1421.4 records/sec (138.81 MB/sec), 26.9 ms avg latency, 204.0 ms max latency.
8031 records sent, 1606.2 records/sec (156.86 MB/sec), 95.1 ms avg latency, 357.0 ms max latency.
8238 records sent, 1646.9 records/sec (160.83 MB/sec), 178.5 ms avg latency, 331.0 ms max latency.
7916 records sent, 1583.2 records/sec (154.61 MB/sec), 185.8 ms avg latency, 469.0 ms max latency.
6562 records sent, 1312.1 records/sec (128.14 MB/sec), 241.1 ms avg latency, 460.0 ms max latency.
6172 records sent, 1233.4 records/sec (120.45 MB/sec), 256.7 ms avg latency, 458.0 ms max latency.
6192 records sent, 1238.2 records/sec (120.91 MB/sec), 251.3 ms avg latency, 479.0 ms max latency.
1878 records sent, 375.4 records/sec (36.66 MB/sec), 703.9 ms avg latency, 2708.0 ms max latency.
5810 records sent, 1162.0 records/sec (113.48 MB/sec), 308.5 ms avg latency, 2139.0 ms max latency.
8482 records sent, 1693.4 records/sec (165.37 MB/sec), 164.8 ms avg latency, 392.0 ms max latency.
8396 records sent, 1679.2 records/sec (163.98 MB/sec), 167.3 ms avg latency, 419.0 ms max latency.
8066 records sent, 1612.9 records/sec (157.51 MB/sec), 181.0 ms avg latency, 383.0 ms max latency.
100000 records sent, 1348.963322 records/sec (131.73 MB/sec), 174.08 ms avg latency, 2708.00 ms max latency, 160 ms 50th, 358 ms 95th, 859 ms 99th, 1981 ms 99.9th.
