producer_index=2
producer_count=12
producer_records=8334
producer_throughput=834
1 records sent, 0.1 records/sec (0.01 MB/sec), 16004.0 ms avg latency, 16004.0 ms max latency.
42 records sent, 7.9 records/sec (0.77 MB/sec), 7263.9 ms avg latency, 8927.0 ms max latency.
120 records sent, 23.7 records/sec (2.32 MB/sec), 9748.9 ms avg latency, 11510.0 ms max latency.
186 records sent, 36.8 records/sec (3.59 MB/sec), 9267.3 ms avg latency, 11679.0 ms max latency.
150 records sent, 29.7 records/sec (2.90 MB/sec), 7462.0 ms avg latency, 8898.0 ms max latency.
149 records sent, 28.9 records/sec (2.82 MB/sec), 8633.5 ms avg latency, 9745.0 ms max latency.
156 records sent, 30.8 records/sec (3.01 MB/sec), 8653.6 ms avg latency, 9673.0 ms max latency.
335 records sent, 65.4 records/sec (6.38 MB/sec), 5558.5 ms avg latency, 9086.0 ms max latency.
432 records sent, 86.4 records/sec (8.44 MB/sec), 1756.1 ms avg latency, 4112.0 ms max latency.
290 records sent, 57.7 records/sec (5.64 MB/sec), 100.3 ms avg latency, 277.0 ms max latency.
315 records sent, 62.7 records/sec (6.12 MB/sec), 70.5 ms avg latency, 264.0 ms max latency.
289 records sent, 57.8 records/sec (5.64 MB/sec), 69.3 ms avg latency, 243.0 ms max latency.
266 records sent, 53.0 records/sec (5.17 MB/sec), 69.0 ms avg latency, 252.0 ms max latency.
291 records sent, 58.0 records/sec (5.67 MB/sec), 48.8 ms avg latency, 213.0 ms max latency.
344 records sent, 67.1 records/sec (6.55 MB/sec), 49.6 ms avg latency, 223.0 ms max latency.
327 records sent, 64.8 records/sec (6.33 MB/sec), 45.7 ms avg latency, 193.0 ms max latency.
321 records sent, 63.9 records/sec (6.24 MB/sec), 55.4 ms avg latency, 191.0 ms max latency.
326 records sent, 65.0 records/sec (6.35 MB/sec), 49.6 ms avg latency, 157.0 ms max latency.
307 records sent, 61.0 records/sec (5.96 MB/sec), 53.8 ms avg latency, 183.0 ms max latency.
307 records sent, 61.2 records/sec (5.98 MB/sec), 46.1 ms avg latency, 163.0 ms max latency.
323 records sent, 64.6 records/sec (6.31 MB/sec), 57.2 ms avg latency, 238.0 ms max latency.
326 records sent, 65.1 records/sec (6.36 MB/sec), 44.5 ms avg latency, 173.0 ms max latency.
330 records sent, 65.7 records/sec (6.42 MB/sec), 49.2 ms avg latency, 293.0 ms max latency.
321 records sent, 64.1 records/sec (6.26 MB/sec), 61.6 ms avg latency, 245.0 ms max latency.
312 records sent, 62.4 records/sec (6.09 MB/sec), 44.4 ms avg latency, 194.0 ms max latency.
327 records sent, 65.3 records/sec (6.38 MB/sec), 40.6 ms avg latency, 150.0 ms max latency.
327 records sent, 65.2 records/sec (6.37 MB/sec), 42.2 ms avg latency, 144.0 ms max latency.
337 records sent, 67.3 records/sec (6.57 MB/sec), 48.3 ms avg latency, 229.0 ms max latency.
344 records sent, 68.6 records/sec (6.70 MB/sec), 44.4 ms avg latency, 217.0 ms max latency.
8334 records sent, 51.302886 records/sec (5.01 MB/sec), 1193.70 ms avg latency, 16004.00 ms max latency, 50 ms 50th, 8619 ms 95th, 10020 ms 99th, 11237 ms 99.9th.
