producer_index=3
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.01 MB/sec), 10042.0 ms avg latency, 10042.0 ms max latency.
214 records sent, 42.1 records/sec (4.11 MB/sec), 2051.2 ms avg latency, 2905.0 ms max latency.
348 records sent, 69.1 records/sec (6.75 MB/sec), 1725.1 ms avg latency, 2960.0 ms max latency.
321 records sent, 64.0 records/sec (6.25 MB/sec), 255.1 ms avg latency, 1088.0 ms max latency.
325 records sent, 65.0 records/sec (6.34 MB/sec), 92.5 ms avg latency, 287.0 ms max latency.
390 records sent, 77.8 records/sec (7.60 MB/sec), 58.8 ms avg latency, 192.0 ms max latency.
363 records sent, 72.4 records/sec (7.07 MB/sec), 37.3 ms avg latency, 111.0 ms max latency.
405 records sent, 80.4 records/sec (7.85 MB/sec), 58.1 ms avg latency, 232.0 ms max latency.
373 records sent, 73.8 records/sec (7.21 MB/sec), 43.1 ms avg latency, 165.0 ms max latency.
335 records sent, 66.6 records/sec (6.51 MB/sec), 36.7 ms avg latency, 128.0 ms max latency.
377 records sent, 75.3 records/sec (7.36 MB/sec), 61.1 ms avg latency, 319.0 ms max latency.
336 records sent, 67.2 records/sec (6.56 MB/sec), 33.9 ms avg latency, 119.0 ms max latency.
334 records sent, 66.1 records/sec (6.45 MB/sec), 51.4 ms avg latency, 299.0 ms max latency.
357 records sent, 71.1 records/sec (6.94 MB/sec), 38.1 ms avg latency, 155.0 ms max latency.
369 records sent, 73.8 records/sec (7.21 MB/sec), 41.5 ms avg latency, 143.0 ms max latency.
337 records sent, 66.5 records/sec (6.50 MB/sec), 181.5 ms avg latency, 1207.0 ms max latency.
421 records sent, 83.7 records/sec (8.18 MB/sec), 183.1 ms avg latency, 1102.0 ms max latency.
366 records sent, 73.1 records/sec (7.14 MB/sec), 38.1 ms avg latency, 142.0 ms max latency.
346 records sent, 69.2 records/sec (6.76 MB/sec), 49.0 ms avg latency, 367.0 ms max latency.
351 records sent, 70.0 records/sec (6.84 MB/sec), 34.0 ms avg latency, 174.0 ms max latency.
363 records sent, 72.5 records/sec (7.08 MB/sec), 35.4 ms avg latency, 131.0 ms max latency.
382 records sent, 76.2 records/sec (7.45 MB/sec), 40.8 ms avg latency, 174.0 ms max latency.
387 records sent, 77.3 records/sec (7.55 MB/sec), 44.7 ms avg latency, 164.0 ms max latency.
527 records sent, 104.9 records/sec (10.24 MB/sec), 29.9 ms avg latency, 117.0 ms max latency.
8334 records sent, 66.067352 records/sec (6.45 MB/sec), 188.73 ms avg latency, 10042.00 ms max latency, 39 ms 50th, 1553 ms 95th, 2334 ms 99th, 2789 ms 99.9th.
