run_id=security-overhead-final-factorial-mtls-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
3035 records sent, 607.0 records/sec (59.28 MB/sec), 150.2 ms avg latency, 1279.0 ms max latency.
5824 records sent, 1164.8 records/sec (113.75 MB/sec), 5.6 ms avg latency, 45.0 ms max latency.
6792 records sent, 1357.0 records/sec (132.52 MB/sec), 4.3 ms avg latency, 44.0 ms max latency.
8447 records sent, 1688.7 records/sec (164.91 MB/sec), 3.7 ms avg latency, 56.0 ms max latency.
8983 records sent, 1796.6 records/sec (175.45 MB/sec), 4.3 ms avg latency, 132.0 ms max latency.
9047 records sent, 1809.0 records/sec (176.66 MB/sec), 3.7 ms avg latency, 47.0 ms max latency.
8903 records sent, 1780.6 records/sec (173.89 MB/sec), 3.7 ms avg latency, 47.0 ms max latency.
9004 records sent, 1800.8 records/sec (175.86 MB/sec), 3.6 ms avg latency, 79.0 ms max latency.
8837 records sent, 1767.4 records/sec (172.60 MB/sec), 13.1 ms avg latency, 225.0 ms max latency.
8874 records sent, 1774.8 records/sec (173.32 MB/sec), 3.2 ms avg latency, 47.0 ms max latency.
8902 records sent, 1780.4 records/sec (173.87 MB/sec), 3.6 ms avg latency, 114.0 ms max latency.
9060 records sent, 1812.0 records/sec (176.95 MB/sec), 3.9 ms avg latency, 67.0 ms max latency.
100000 records sent, 1602.050625 records/sec (156.45 MB/sec), 9.14 ms avg latency, 1279.00 ms max latency, 3 ms 50th, 17 ms 95th, 143 ms 99th, 896 ms 99.9th.
