run_id=security-overhead-final-factorial-mtls-b5-rf5-isr4-msg102400-tps1000-batch131072-acksall-prod1-complz4-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr4-msg102400-tps1000-batch131072-acksall-prod1-complz4-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
1867 records sent, 373.4 records/sec (36.46 MB/sec), 370.6 ms avg latency, 1450.0 ms max latency.
4309 records sent, 861.6 records/sec (84.14 MB/sec), 14.6 ms avg latency, 76.0 ms max latency.
4857 records sent, 971.4 records/sec (94.86 MB/sec), 18.8 ms avg latency, 97.0 ms max latency.
5243 records sent, 1045.5 records/sec (102.10 MB/sec), 33.5 ms avg latency, 156.0 ms max latency.
5606 records sent, 1121.0 records/sec (109.47 MB/sec), 188.9 ms avg latency, 451.0 ms max latency.
5978 records sent, 1189.9 records/sec (116.20 MB/sec), 205.9 ms avg latency, 381.0 ms max latency.
5990 records sent, 1197.0 records/sec (116.90 MB/sec), 207.7 ms avg latency, 381.0 ms max latency.
6077 records sent, 1210.1 records/sec (118.17 MB/sec), 198.6 ms avg latency, 391.0 ms max latency.
5109 records sent, 1021.8 records/sec (99.79 MB/sec), 33.9 ms avg latency, 237.0 ms max latency.
5027 records sent, 1005.4 records/sec (98.18 MB/sec), 22.9 ms avg latency, 152.0 ms max latency.
4966 records sent, 993.0 records/sec (96.97 MB/sec), 20.6 ms avg latency, 151.0 ms max latency.
4973 records sent, 994.6 records/sec (97.13 MB/sec), 66.4 ms avg latency, 308.0 ms max latency.
5045 records sent, 1007.2 records/sec (98.36 MB/sec), 19.6 ms avg latency, 120.0 ms max latency.
5031 records sent, 1006.2 records/sec (98.26 MB/sec), 32.8 ms avg latency, 158.0 ms max latency.
4985 records sent, 995.6 records/sec (97.23 MB/sec), 28.3 ms avg latency, 148.0 ms max latency.
5034 records sent, 1006.8 records/sec (98.32 MB/sec), 42.9 ms avg latency, 323.0 ms max latency.
4969 records sent, 993.4 records/sec (97.01 MB/sec), 21.1 ms avg latency, 97.0 ms max latency.
5004 records sent, 1000.8 records/sec (97.73 MB/sec), 19.4 ms avg latency, 105.0 ms max latency.
5022 records sent, 1004.0 records/sec (98.05 MB/sec), 20.4 ms avg latency, 106.0 ms max latency.
100000 records sent, 999.580176 records/sec (97.62 MB/sec), 75.19 ms avg latency, 1450.00 ms max latency, 27 ms 50th, 264 ms 95th, 376 ms 99th, 900 ms 99.9th.
