run_id,benchmark_type,security_mode,baseline_name,sweep_name,sweep_variable,sweep_value,trial_index,trial_count,broker_count,partitions,replication_factor,min_insync_replicas,num_records,record_size_bytes,throughput_limit_records_per_sec,producer_count,consumer_count,batch_size,linger_ms,acks,compression_type,records_sent,records_consumed,throughput_records_per_sec,throughput_mb_per_sec,data_consumed_mb,avg_latency_ms,max_latency_ms,rebalance_time_ms,fetch_time_ms,producer_count_observed,producer_throughput_records_per_sec_min,producer_throughput_records_per_sec_max,producer_avg_latency_ms_min,producer_avg_latency_ms_max,interval_summary_count,interval_avg_latency_ms_p95,interval_avg_latency_ms_p99,interval_max_latency_ms_p95,interval_max_latency_ms_p99,telemetry_host_count,benchmark_client_cpu_percent_mean,broker_cpu_percent_mean,broker_cpu_percent_max_mean,benchmark_client_memory_used_percent_mean,broker_memory_used_percent_mean,benchmark_client_network_rx_bytes_delta,benchmark_client_network_tx_bytes_delta,broker_network_rx_bytes_delta_mean,broker_network_tx_bytes_delta_mean,broker_network_rx_bytes_delta_total,broker_network_tx_bytes_delta_total,benchmark_client_disk_read_sectors_delta,benchmark_client_disk_write_sectors_delta,broker_disk_read_sectors_delta_mean,broker_disk_write_sectors_delta_mean,broker_disk_read_sectors_delta_total,broker_disk_write_sectors_delta_total,result_set,source_summary_csv,dataset
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod1-complz4-trial1,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod1-complz4-trial1,1,3,5,6,3,3,100000,1024,1000.0,1,1,131072,5,1,lz4,100000.0,,999.690096,0.98,,4.32,666.0,,,1.0,999.690096,999.690096,4.32,4.32,19.0,4.929999999999986,9.466,98.09999999999866,552.4200000000002,6,24.382363636363635,16.159568822560374,34.136,10.424,23.057228016153285,3647517.0,108542648.0,66713682.0,46322210.8,333568410.0,231611054.0,0.0,17232.0,0.0,161145.6,0.0,805728.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod1-complz4-trial2,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod1-complz4-trial2,2,3,5,6,3,3,100000,1024,1000.0,1,1,131072,5,1,lz4,100000.0,,999.730073,0.98,,4.1,648.0,,,1.0,999.730073,999.730073,4.1,4.1,19.0,4.399999999999996,5.840000000000001,89.09999999999867,536.2200000000003,6,24.66396396396396,16.292713101710294,34.464,10.394054054054054,23.038914588041973,3634804.0,108533831.0,66706423.0,46313762.4,333532115.0,231568812.0,0.0,26424.0,0.0,166289.6,0.0,831448.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod1-complz4-trial3,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod1-complz4-trial3,3,3,5,6,3,3,100000,1024,1000.0,1,1,131072,5,1,lz4,100000.0,,999.730073,0.98,,4.15,663.0,,,1.0,999.730073,999.730073,4.15,4.15,19.0,4.519999999999993,6.824000000000002,103.19999999999868,551.0400000000002,6,24.942342342342343,16.102094773469798,33.3,10.407927927927927,23.047028370658744,3643016.0,108535055.0,66714163.2,46323535.0,333570816.0,231617675.0,0.0,34768.0,0.0,161747.2,0.0,808736.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod1-compnone-trial1,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod1-compnone-trial1,1,3,5,6,3,3,100000,1024,1000.0,1,1,131072,5,1,none,100000.0,,999.460291,0.98,,4.07,562.0,,,1.0,999.460291,999.460291,4.07,4.07,19.0,4.379999999999996,5.676,86.79999999999887,466.96000000000015,6,24.39846846846847,15.918626959962818,37.546,10.20936936936937,23.031124109715645,3656584.0,108285898.0,66550840.2,46208692.0,332754201.0,231043460.0,0.0,19640.0,0.0,166550.4,0.0,832752.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod1-compnone-trial2,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod1-compnone-trial2,2,3,5,6,3,3,100000,1024,1000.0,1,1,131072,5,1,none,100000.0,,999.770053,0.98,,4.11,607.0,,,1.0,999.770053,999.770053,4.11,4.11,19.0,4.5499999999999945,6.3500000000000005,85.89999999999877,502.78000000000014,6,24.24,16.116119060117615,34.164,10.178636363636365,23.03484292029005,3652393.0,108271459.0,66553820.0,46214153.2,332769100.0,231070766.0,0.0,19600.0,0.0,161923.2,0.0,809616.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod1-compnone-trial3,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod1-compnone-trial3,3,3,5,6,3,3,100000,1024,1000.0,1,1,131072,5,1,none,100000.0,,999.740068,0.98,,4.3,590.0,,,1.0,999.740068,999.740068,4.3,4.3,19.0,4.9899999999999896,8.518,101.29999999999885,492.26000000000016,6,24.81418181818182,16.745142668074337,42.45399999999999,10.156363636363636,23.06425298565672,3643972.0,108270156.0,66540484.0,46199042.2,332702420.0,230995211.0,0.0,17408.0,0.0,163892.8,0.0,819464.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-complz4-trial1,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-complz4-trial1,1,3,5,6,3,3,100000,1024,1000.0,12,1,131072,5,1,lz4,100000.0,,998.244687,0.96,,57.6409163,9353.0,,,12.0,82.815714,83.96216,32.94,83.23,227.0,5670.519999999916,8667.66,5831.799999999922,8667.66,6,93.50008849557524,20.352769487656857,35.525999999999996,24.906814159292033,23.035590421394847,15197690.0,124882547.0,80151480.2,60422360.0,400757401.0,302111800.0,0.0,56864.0,0.0,175729.6,0.0,878648.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-complz4-trial2,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-complz4-trial2,2,3,5,6,3,3,100000,1024,1000.0,12,1,131072,5,1,lz4,100000.0,,998.990164,0.96,,55.9860663,9305.0,,,12.0,82.763895,83.891165,31.54,80.04,226.0,5666.95,9138.25,5795.25,9138.25,6,92.5572268907563,20.126056201122747,36.408,25.082100840336135,23.047699748343152,15136643.0,124817715.0,80103014.2,60358969.0,400515071.0,301794845.0,0.0,53176.0,0.0,174227.2,0.0,871136.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-complz4-trial3,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-complz4-trial3,3,3,5,6,3,3,100000,1024,1000.0,12,1,131072,5,1,lz4,100000.0,,998.536753,0.96,,60.0582322,9373.0,,,12.0,82.739242,83.865839,43.21,80.18,225.0,6467.1599999998725,9128.039999999995,6584.1999999998825,9128.039999999995,6,92.5638655462185,20.08481143809812,34.96,25.09831932773109,23.05230986845386,15072312.0,124694280.0,80036263.6,60306962.0,400181318.0,301534810.0,0.0,51824.0,0.0,177094.4,0.0,885472.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial1,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial1,1,3,5,6,3,3,100000,1024,1000.0,12,1,131072,5,1,none,100000.0,,997.247234,0.96,,53.126560700000006,9531.0,,,12.0,82.570353,83.773107,40.93,66.97,227.0,5178.549999999922,8682.060000000001,5335.299999999928,8682.060000000001,6,93.58731092436976,20.007160876999635,37.708,21.27512605042017,23.076925560102147,15345850.0,124085534.0,79731352.6,60213237.4,398656763.0,301066187.0,0.0,41848.0,0.0,175267.2,0.0,876336.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial2,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial2,2,3,5,6,3,3,100000,1024,1000.0,12,1,131072,5,1,none,100000.0,,998.201622,0.96,,50.7535787,9663.0,,,12.0,82.851944,83.824506,24.59,64.7,226.0,5161.45,8849.25,5295.75,8849.25,6,92.3714876033058,20.25936421666868,35.507999999999996,21.203553719008266,23.055853360452097,15758507.0,124605877.0,80157857.6,60667055.0,400789288.0,303335275.0,0.0,48616.0,0.0,175742.4,0.0,878712.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial3,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial3,3,3,5,6,3,3,100000,1024,1000.0,12,1,131072,5,1,none,100000.0,,998.059054,0.96,,50.8916979,9004.0,,,12.0,82.725278,83.835468,42.11,59.72,228.0,5041.809999999836,8776.22,5236.199999999848,8776.22,6,92.89151260504202,20.46875661837711,36.86,21.322436974789916,23.064921172482507,15693671.0,124549711.0,80057235.4,60563198.4,400286177.0,302815992.0,0.0,55336.0,0.0,172512.0,0.0,862560.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial1,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial1,1,3,5,6,3,3,100000,1024,1000.0,6,1,131072,5,1,lz4,100000.0,,999.359387,0.96,,15.09836,4731.0,,,6.0,165.832496,166.952149,12.64,19.05,116.0,102.375,167.98999999999992,1120.75,4531.9,6,71.70654867256637,21.401180177545097,39.354,18.3570796460177,23.07473205547734,17169823.0,127560314.0,82582636.8,63001000.2,412913184.0,315005001.0,0.0,39056.0,0.0,174348.8,0.0,871744.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial2,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial2,2,3,5,6,3,3,100000,1024,1000.0,6,1,131072,5,1,lz4,100000.0,,999.54136,0.96,,19.7867758,4704.0,,,6.0,165.896874,166.958839,10.95,25.69,116.0,31.65,343.31999999999954,994.0,4611.249999999998,6,72.55857142857143,21.636236962310296,37.038,18.389821428571427,23.06630718239785,17092396.0,127474215.0,82415263.0,62811553.8,412076315.0,314057769.0,0.0,38080.0,0.0,173556.8,0.0,867784.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial3,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial3,3,3,5,6,3,3,100000,1024,1000.0,6,1,131072,5,1,lz4,100000.0,,999.706025,0.96,,15.714939500000002,4734.0,,,6.0,165.961303,166.967202,13.41,20.37,116.0,71.275,196.23999999999995,1064.0,4327.849999999999,6,69.54017094017094,21.187782075678463,40.458,18.06410256410257,23.081607786140403,17335187.0,127787742.0,82812936.8,63247372.4,414064684.0,316236862.0,0.0,37536.0,0.0,172705.6,0.0,863528.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial1,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial1,1,3,5,6,3,3,100000,1024,1000.0,6,1,131072,5,1,none,100000.0,,999.546564,0.96,,13.5066666,4545.0,,,6.0,165.883664,166.967202,12.08,14.93,116.0,37.475,155.26999999999998,1067.5,4267.899999999999,6,68.88765217391304,21.699420578453765,35.338,17.059565217391302,23.060844347794305,17806798.0,127260158.0,82401254.2,63058977.0,412006271.0,315294885.0,0.0,40296.0,0.0,174251.2,0.0,871256.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial2,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial2,2,3,5,6,3,3,100000,1024,1000.0,6,1,131072,5,1,none,100000.0,,999.631073,0.96,,15.1516955,4362.0,,,6.0,165.95304,166.960511,13.19,17.39,116.0,41.225,192.73999999999972,1004.75,4087.85,6,67.79589285714286,21.26018003699929,38.816,17.143839285714286,23.088782167597188,17839263.0,127291729.0,82475624.8,63155205.2,412378124.0,315776026.0,0.0,43424.0,0.0,173700.8,0.0,868504.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial3,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial3,3,3,5,6,3,3,100000,1024,1000.0,6,1,131072,5,1,none,100000.0,,999.531221,0.96,,16.2566924,4278.0,,,6.0,165.928256,166.950477,11.38,22.53,116.0,33.4,209.12499999999977,1012.75,4223.799999999999,6,68.07833333333333,21.48869214606784,41.17999999999999,16.999912280701754,23.080165682393837,17687979.0,127086962.0,82350358.8,63009223.4,411751794.0,315046117.0,0.0,37272.0,1169.6,175790.4,5848.0,878952.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial1,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial1,1,3,5,6,3,3,100000,1024,1000.0,1,1,131072,5,all,lz4,100000.0,,999.730073,0.98,,5.25,653.0,,,1.0,999.730073,999.730073,5.25,5.25,19.0,5.789999999999989,9.318,101.29999999999868,542.6600000000002,6,25.40863636363636,16.136248283918444,37.186,10.582454545454544,23.037623525902717,3607260.0,108526953.0,66631702.4,46223283.8,333158512.0,231116419.0,0.0,28360.0,0.0,162800.0,0.0,814000.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial2,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial2,2,3,5,6,3,3,100000,1024,1000.0,1,1,131072,5,all,lz4,100000.0,,999.610152,0.98,,5.4,598.0,,,1.0,999.610152,999.610152,5.4,5.4,19.0,6.229999999999984,11.486000000000002,104.79999999999885,499.3600000000001,6,25.591,15.881599793539882,36.018,10.631454545454543,23.02099393174451,3603203.0,108522166.0,66632330.2,46223799.2,333161651.0,231118996.0,0.0,25904.0,0.0,159358.4,0.0,796792.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial3,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial3,3,3,5,6,3,3,100000,1024,1000.0,1,1,131072,5,all,lz4,100000.0,,999.760058,0.98,,5.39,690.0,,,1.0,999.760058,999.760058,5.39,5.39,19.0,6.159999999999986,10.912000000000004,98.6999999999986,571.7400000000002,6,25.37238532110092,16.17697866415469,37.846,10.587522935779816,23.01419646868962,3607253.0,108523515.0,66632828.6,46225425.0,333164143.0,231127125.0,0.0,25424.0,0.0,161960.0,0.0,809800.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial1,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial1,1,3,5,6,3,3,100000,1024,1000.0,1,1,131072,5,all,none,100000.0,,999.70009,0.98,,5.34,684.0,,,1.0,999.70009,999.70009,5.34,5.34,19.0,6.009999999999983,11.842000000000004,95.3999999999986,566.2800000000002,6,24.15297297297297,15.886753067292924,37.93,10.371171171171172,23.06405031716453,3634682.0,108236764.0,66504317.4,46161795.2,332521587.0,230808976.0,0.0,24736.0,0.0,162315.2,0.0,811576.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial2,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial2,2,3,5,6,3,3,100000,1024,1000.0,1,1,131072,5,all,none,100000.0,,999.450302,0.98,,5.29,679.0,,,1.0,999.450302,999.450302,5.29,5.29,19.0,6.27999999999999,9.736,107.49999999999864,564.7000000000002,6,21.722291666666667,15.998036457353638,34.532,10.053263888888887,23.076676329727857,3638202.0,108282413.0,66523945.2,46176097.2,332619726.0,230880486.0,0.0,37080.0,0.0,159944.0,0.0,799720.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial3,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial3,3,3,5,6,3,3,100000,1024,1000.0,1,1,131072,5,all,none,100000.0,,999.770053,0.98,,5.27,613.0,,,1.0,999.770053,999.770053,5.27,5.27,19.0,5.8799999999999875,10.056,111.6999999999988,512.7400000000002,6,24.051478260869565,15.756870716819725,36.83,10.334521739130436,23.038043825332124,3644202.0,108355168.0,66549015.4,46188094.4,332745077.0,230940472.0,0.0,23736.0,1.6,161747.2,8.0,808736.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial1,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial1,1,3,5,6,3,3,100000,1024,1000.0,12,1,131072,5,all,lz4,100000.0,,998.915548,0.96,,61.8492338,9455.0,,,12.0,82.817361,83.968927,47.45,75.46,228.0,5389.1399999998275,9152.23,5611.249999999842,9152.23,6,89.33144,19.71101522970128,38.052,24.41704,23.03947479464176,15095070.0,124706488.0,80013027.4,60283231.0,400065137.0,301416155.0,0.0,54688.0,0.0,173465.6,0.0,867328.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial2,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial2,2,3,5,6,3,3,100000,1024,1000.0,12,1,131072,5,all,lz4,100000.0,,998.557832,0.96,,62.1299409,9632.0,,,12.0,82.856887,83.877656,49.41,73.24,226.0,6282.425,9480.75,6458.25,9480.75,6,90.18170731707318,19.53869909107808,36.064,24.50325203252033,23.02294912793493,15024295.0,124630628.0,79903433.0,60172700.4,399517165.0,300863502.0,0.0,55544.0,0.0,173028.8,0.0,865144.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial3,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial3,3,3,5,6,3,3,100000,1024,1000.0,12,1,131072,5,all,lz4,100000.0,,998.904057,0.96,,62.7058283,9697.0,,,12.0,82.903049,83.892854,48.97,69.12,228.0,5318.319999999828,8895.269999999999,5571.299999999844,8895.269999999999,6,91.2154918032787,19.94694117397108,36.303999999999995,24.77918032786885,23.05776627148152,15106614.0,124731163.0,80023519.0,60279996.2,400117595.0,301399981.0,0.0,55384.0,0.0,175588.8,0.0,877944.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial1,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial1,1,3,5,6,3,3,100000,1024,1000.0,12,1,131072,5,all,none,100000.0,,998.267687,0.96,,63.1223388,9207.0,,,12.0,82.731027,83.85065,39.55,84.63,226.0,5694.575,9018.75,5889.0,9018.75,6,93.2961344537815,20.13200133239129,37.426,21.47294117647059,23.037763310563896,15786746.0,124629015.0,80144712.8,60652082.4,400723564.0,303260412.0,0.0,53824.0,0.0,176449.6,0.0,882248.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial2,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial2,2,3,5,6,3,3,100000,1024,1000.0,12,1,131072,5,all,none,100000.0,,997.377751,0.96,,56.462425499999995,9913.0,,,12.0,82.758141,83.656221,37.77,76.3,228.0,4709.5299999998515,9176.029999999995,4905.599999999864,9176.029999999995,6,91.39975609756098,20.028000295676208,37.21,21.085772357723577,23.04962368755872,15832596.0,124682845.0,80204065.6,60716358.8,401020328.0,303581794.0,0.0,65608.0,0.0,178035.2,0.0,890176.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial3,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial3,3,3,5,6,3,3,100000,1024,1000.0,12,1,131072,5,all,none,100000.0,,998.010882,0.96,,57.3652064,9204.0,,,12.0,82.737599,83.854869,41.23,78.34,225.0,5837.579999999885,8952.0,5962.999999999896,8952.0,6,91.74735537190082,20.27375737151528,37.029999999999994,21.00603305785124,23.03833490812593,15798264.0,124656924.0,80108045.6,60618293.4,400540228.0,303091467.0,0.0,56904.0,0.0,174094.4,0.0,870472.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-complz4-trial1,producer,plaintext,security-overhead-final-factorial,security-overhead-final-factorial,factorial_config,security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-complz4-trial1,1,3,5,6,3,3,100000,1024,1000.0,6,1,131072,5,all,lz4,100000.0,,999.537705,0.96,,19.4983105,4983.0,,,6.0,165.811047,166.953821,16.06,23.51,116.0,121.325,291.33999999999963,1178.5,4652.5999999999985,6,72.49905982905982,21.398162310471676,38.108,18.334444444444447,23.03474593826409,17313425.0,127763283.0,82664210.4,63088739.4,413321052.0,315443697.0,0.0,45864.0,0.0,170710.4,0.0,853552.0,plaintext_broker5,results/factorial-final/security-overhead-final-plaintext-broker5/summary.csv,producer
