run_id,benchmark_type,security_mode,baseline_name,sweep_name,sweep_variable,sweep_value,trial_index,trial_count,broker_count,partitions,replication_factor,min_insync_replicas,num_records,record_size_bytes,throughput_limit_records_per_sec,producer_count,consumer_count,batch_size,linger_ms,acks,compression_type,records_sent,records_consumed,throughput_records_per_sec,throughput_mb_per_sec,data_consumed_mb,avg_latency_ms,max_latency_ms,rebalance_time_ms,fetch_time_ms,producer_count_observed,producer_throughput_records_per_sec_min,producer_throughput_records_per_sec_max,producer_avg_latency_ms_min,producer_avg_latency_ms_max,interval_summary_count,interval_avg_latency_ms_p95,interval_avg_latency_ms_p99,interval_max_latency_ms_p95,interval_max_latency_ms_p99,telemetry_host_count,benchmark_client_cpu_percent_mean,broker_cpu_percent_mean,broker_cpu_percent_max_mean,benchmark_client_memory_used_percent_mean,broker_memory_used_percent_mean,benchmark_client_network_rx_bytes_delta,benchmark_client_network_tx_bytes_delta,broker_network_rx_bytes_delta_mean,broker_network_tx_bytes_delta_mean,broker_network_rx_bytes_delta_total,broker_network_tx_bytes_delta_total,benchmark_client_disk_read_sectors_delta,benchmark_client_disk_write_sectors_delta,broker_disk_read_sectors_delta_mean,broker_disk_write_sectors_delta_mean,broker_disk_read_sectors_delta_total,broker_disk_write_sectors_delta_total,result_set,source_summary_csv,dataset
consumer-security-slice-tls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-complz4-trial3,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-complz4-trial3,3,3,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,,100000.0,29052.8762,28.3719,97.6563,,,1030.0,2412.0,,,,,,,,,,,6,27.57109375,12.342262809816807,31.79,10.443359375,24.029548943719284,111151738,112770830,68460058.2,68934246.8,342300291,344671234,0,42648,680.0,168988.8,3400,844944,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-compnone-trial1,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-compnone-trial1,1,3,5,6,3,3,100000,1024,,1,6,16384,5,all,none,,100000.0,29420.4178,28.7309,97.6563,,,1042.0,2357.0,,,,,,,,,,,6,27.71858267716535,12.63185560769428,32.812,10.264409448818895,24.048412589876435,110897453,112569720,68343738.0,68805661.6,341718690,344028308,0,30792,217.6,167748.8,1088,838744,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-compnone-trial2,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-compnone-trial2,2,3,5,6,3,3,100000,1024,,1,6,16384,5,all,none,,100000.0,31565.6566,30.8258,97.6563,,,1090.0,2078.0,,,,,,,,,,,6,25.79771653543307,12.68905383242978,29.421999999999997,10.21,24.05142217638688,110989886,112630278,68369604.2,68844304.2,341848021,344221521,0,39152,0.0,162969.6,0,814848,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-compnone-trial3,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-compnone-trial3,3,3,5,6,3,3,100000,1024,,1,6,16384,5,all,none,,100000.0,25568.9082,24.9696,97.6563,,,1014.0,2897.0,,,,,,,,,,,6,27.14734375,13.121841517199758,30.332,10.24609375,24.02644450387145,110921740,112592716,68365299.2,68830267.0,341826496,344151335,0,26512,0.0,162905.6,0,814528,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-complz4-trial1,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-complz4-trial1,1,3,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,,100000.0,2500.6252,244.2017,9765.625,,,1066.0,38924.0,,,,,,,,,,,6,74.05478527607362,31.99514321739798,60.562,12.441288343558282,23.920413313898525,10673208350,10415236727,6249658226.4,6322648520.0,31248291132,31613242600,0,28856,23600.0,12079972.8,118000,60399864,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-complz4-trial2,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-complz4-trial2,2,3,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,,100000.0,2544.2703,248.4639,9765.625,,,1149.0,38155.0,,,,,,,,,,,6,75.18949367088608,33.265576380956574,62.42999999999999,12.282278481012655,23.843519225036506,10669398409,10415625858,6249677772.2,6321747691.4,31248388861,31608738457,0,29040,23203.2,12079988.8,116016,60399944,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-complz4-trial3,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-complz4-trial3,3,3,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,,100000.0,2555.7799,249.5879,9765.625,,,1088.0,38039.0,,,,,,,,,,,6,75.09534591194968,32.08073739252071,61.838,12.194088050314464,23.87216118808815,10665612431,10413479801,6249373663.6,6321137305.4,31246868318,31605686527,0,31336,26278.4,12081547.2,131392,60407736,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-compnone-trial1,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-compnone-trial1,1,3,5,6,3,3,100000,102400,,1,1,16384,5,all,none,,100000.0,2780.713,271.554,9765.625,,,1075.0,34887.0,,,,,,,,,,,6,68.21407643312102,33.38408392490087,66.44800000000001,11.85687898089172,23.880039546588556,10665350973,10413069921,6247829340.0,6319579281.6,31239146700,31597896408,0,28808,22963.2,12077150.4,114816,60385752,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-compnone-trial2,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-compnone-trial2,2,3,5,6,3,3,100000,102400,,1,1,16384,5,all,none,,100000.0,2778.8584,271.3729,9765.625,,,1143.0,34843.0,,,,,,,,,,,6,67.4458125,32.752189918911924,60.656000000000006,11.87475,23.74155078490283,10668201020,10412040048,6247494639.8,6319959841.8,31237473199,31599799209,0,31600,22622.4,12078881.6,113112,60394408,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-compnone-trial3,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-compnone-trial3,3,3,5,6,3,3,100000,102400,,1,1,16384,5,all,none,,100000.0,2687.233,262.4251,9765.625,,,1105.0,36108.0,,,,,,,,,,,6,68.19641509433961,32.779548919791765,63.73199999999999,11.782893081761006,23.857653481494182,10665828456,10412037015,6247746797.6,6319856296.4,31238733988,31599281482,0,27600,22816.0,12075640.0,114080,60378200,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-complz4-trial1,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-complz4-trial1,1,3,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,,100000.0,1975.5818,192.9279,9765.625,,,2495.0,48123.0,,,,,,,,,,,6,91.9978878504673,38.62908539018291,66.08,16.392093457943925,23.746366187134804,21365926820,20448065942,12073015522.2,12350989435.2,60365077611,61754947176,0,56616,1213780.8,24146040.0,6068904,120730200,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-complz4-trial2,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-complz4-trial2,2,3,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,,100000.0,2482.4984,242.4315,9765.625,,,1152.0,39130.0,,,,,,,,,,,6,78.79119496855346,36.51967938030275,70.15,12.472767295597484,24.08583286764739,10676308127,10415038982,6253654481.0,6322394153.4,31268272405,31611970767,0,35208,447430.4,12050704.0,2237152,60253520,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-complz4-trial3,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-complz4-trial3,3,3,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,,100000.0,2407.8979,235.1463,9765.625,,,1096.0,40434.0,,,,,,,,,,,6,22.441557863501483,15.914310098599367,65.886,9.36668150346192,24.676076615132807,10674175911,10415014898,6252356933.8,6325936740.8,31261784669,31629683704,0,64920,27926.4,12269702.4,139632,61348512,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-compnone-trial1,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-compnone-trial1,1,3,5,6,3,3,100000,102400,,1,6,16384,5,all,none,,100000.0,2772.3102,270.7334,9765.625,,,1134.0,34937.0,,,,,,,,,,,6,67.75076433121019,32.40702604974727,62.129999999999995,12.006878980891718,23.920248775032594,10667835745,10411764015,6247107199.8,6319630664.0,31235535999,31598153320,0,25408,21387.2,12077534.4,106936,60387672,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-compnone-trial2,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-compnone-trial2,2,3,5,6,3,3,100000,102400,,1,6,16384,5,all,none,,100000.0,2750.6533,268.6185,9765.625,,,1067.0,35288.0,,,,,,,,,,,6,69.1208280254777,32.693234996638076,68.686,12.156178343949044,24.122119354197345,10672450314,10411989970,6247130858.8,6320482951.4,31235654294,31602414757,0,27944,24377.6,12077006.4,121888,60385032,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-compnone-trial3,consumer,tls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-compnone-trial3,3,3,5,6,3,3,100000,102400,,1,6,16384,5,all,none,,100000.0,2638.3136,257.6478,9765.625,,,1058.0,36845.0,,,,,,,,,,,6,66.93913580246914,32.17937059149249,66.488,11.534938271604938,24.099408148668523,10665214625,10413374428,6248037898.4,6319867882.6,31240189492,31599339413,0,33656,27062.4,11872080.0,135312,59360400,tls_broker5,results/consumer-slice/consumer-security-slice-tls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons1-complz4-trial1,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons1-complz4-trial1,1,3,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,,100000.0,22021.5811,21.5055,97.6563,,,960.0,3581.0,,,,,,,,,,,6,18.78496,5.815661294835646,25.662,8.1084,21.783521983333515,111231760,113078399,68640285.8,69080858.4,343201429,345404292,0,48784,0.0,174382.4,0,871912,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons1-complz4-trial2,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons1-complz4-trial2,2,3,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,,100000.0,26041.6667,25.4313,97.6563,,,1034.0,2806.0,,,,,,,,,,,6,18.535967741935483,5.881057395202497,25.504,8.263467741935484,21.78843300198616,111301575,113060367,68616061.4,69073778.8,343080307,345368894,0,33776,81.6,168659.2,408,843296,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons1-complz4-trial3,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons1-complz4-trial3,3,3,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,,100000.0,26399.1552,25.7804,97.6563,,,980.0,2808.0,,,,,,,,,,,6,18.950483870967744,5.847169254127098,25.128,8.11508064516129,21.79268521519226,111307519,113082220,68622004.8,69077838.0,343110024,345389190,0,36368,0.0,179654.4,0,898272,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons1-compnone-trial1,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons1-compnone-trial1,1,3,5,6,3,3,100000,1024,,1,1,16384,5,all,none,,100000.0,23579.3445,23.0267,97.6563,,,942.0,3299.0,,,,,,,,,,,6,18.238253968253968,5.714981317214433,22.95,8.039523809523809,21.747308618559785,111079627,112865519,68493374.8,68948405.6,342466874,344742028,0,27496,0.0,164228.8,0,821144,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons1-compnone-trial2,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons1-compnone-trial2,2,3,5,6,3,3,100000,1024,,1,1,16384,5,all,none,,100000.0,29036.0046,28.3555,97.6563,,,1152.0,2292.0,,,,,,,,,,,6,16.798277153558054,5.704070511194252,26.636000000000003,7.956928838951311,21.797677111811105,111127130,112846605,68555900.6,69044056.4,342779503,345220282,0,64640,43.2,199048.0,216,995240,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons1-compnone-trial3,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons1-compnone-trial3,3,3,5,6,3,3,100000,1024,,1,1,16384,5,all,none,,100000.0,29629.6296,28.9352,97.6563,,,1043.0,2332.0,,,,,,,,,,,6,18.11193548387097,6.008402931981378,28.632,8.051774193548386,21.78586512619672,111078888,112866956,68489398.2,68943389.8,342446991,344716949,0,28576,43.2,169859.2,216,849296,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-complz4-trial1,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-complz4-trial1,1,3,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,,100000.0,30627.8714,29.91,97.6563,,,1015.0,2250.0,,,,,,,,,,,6,18.56935483870968,5.803464418772698,20.228,8.128548387096775,21.804813739657064,111270135,113068281,68613532.4,69062939.0,343067662,345314695,0,49024,0.0,175654.4,0,878272,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-complz4-trial2,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-complz4-trial2,2,3,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,,100000.0,30220.6105,29.5123,97.6563,,,936.0,2373.0,,,,,,,,,,,6,18.38174603174603,5.408091359616935,25.052,8.233253968253969,22.144831664469727,111303438,113085892,68629664.8,69085335.2,343148324,345426676,0,28200,0.0,160848.0,0,804240,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-complz4-trial3,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-complz4-trial3,3,3,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,,100000.0,28653.2951,27.9817,97.6563,,,1037.0,2453.0,,,,,,,,,,,6,18.571854838709676,5.396487555738741,22.424,8.353870967741937,22.096663557183767,111251191,113079692,68622266.0,69066845.8,343111330,345334229,0,43928,0.0,165958.4,0,829792,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-compnone-trial1,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-compnone-trial1,1,3,5,6,3,3,100000,1024,,1,6,16384,5,all,none,,100000.0,28304.557,27.6412,97.6563,,,1032.0,2501.0,,,,,,,,,,,6,18.20540322580645,5.930769271529672,26.357999999999997,7.970645161290323,21.77804228014937,111021625,112864567,68483507.6,68925733.4,342417538,344628667,0,29440,0.0,172068.8,0,860344,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-compnone-trial2,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-compnone-trial2,2,3,5,6,3,3,100000,1024,,1,6,16384,5,all,none,,100000.0,28977.1081,28.298,97.6563,,,942.0,2509.0,,,,,,,,,,,6,17.894959999999998,5.998900736197298,22.662,7.90144,21.785265322274103,111139613,112871919,68509010.6,68973766.0,342545053,344868830,0,49424,0.0,171636.8,0,858184,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-compnone-trial3,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-cons6-compnone-trial3,3,3,5,6,3,3,100000,1024,,1,6,16384,5,all,none,,100000.0,32185.3878,31.431,97.6563,,,967.0,2140.0,,,,,,,,,,,6,18.528048780487804,6.053845904283787,26.984,8.047723577235772,21.841948868996976,111026264,112818263,68466546.8,68916588.6,342332734,344582943,0,28704,0.0,224731.2,0,1123656,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-complz4-trial1,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-complz4-trial1,1,3,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,,100000.0,2951.3325,288.2161,9765.625,,,1038.0,32845.0,,,,,,,,,,,6,65.8807894736842,24.415453444854148,62.432,10.355723684210526,22.93427201593197,10661967280,10412997918,6249715530.4,6320929935.2,31248577652,31604649676,0,44544,14588.8,12084212.8,72944,60421064,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-complz4-trial2,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-complz4-trial2,2,3,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,,100000.0,2901.3259,283.3326,9765.625,,,1099.0,33368.0,,,,,,,,,,,6,66.42453947368422,24.596388915032573,62.338,10.105526315789474,22.992656679191978,10662279794,10415583222,6249713099.8,6320777749.2,31248565499,31603888746,0,43968,16328.0,12090372.8,81640,60451864,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-complz4-trial3,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-complz4-trial3,3,3,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,,100000.0,2833.2625,276.6858,9765.625,,,1000.0,34295.0,,,,,,,,,,,6,66.3050980392157,24.458612443271186,62.588,10.128692810457515,22.85157477008206,10660560250,10414670015,6249742069.4,6320532276.6,31248710347,31602661383,0,28560,130515.2,12090056.0,652576,60450280,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-compnone-trial1,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-compnone-trial1,1,3,5,6,3,3,100000,102400,,1,1,16384,5,all,none,,100000.0,3107.9065,303.5065,9765.625,,,973.0,31203.0,,,,,,,,,,,6,56.681466666666665,24.76094002537845,47.602,9.300666666666666,23.384032624474436,10652472046,10409294968,6247511832.2,6317628394.8,31237559161,31588141974,0,43952,450251.2,11898235.2,2251256,59491176,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-compnone-trial2,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-compnone-trial2,2,3,5,6,3,3,100000,102400,,1,1,16384,5,all,none,,100000.0,3125.6837,305.2426,9765.625,,,958.0,31035.0,,,,,,,,,,,6,57.2354,24.457329064802117,57.831999999999994,9.866066666666669,22.95970718970014,10657221502,10409330580,6247463982.0,6318511381.0,31237319910,31592556905,0,36720,100676.8,12248601.6,503384,61243008,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-compnone-trial3,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons1-compnone-trial3,3,3,5,6,3,3,100000,102400,,1,1,16384,5,all,none,,100000.0,3096.5504,302.3975,9765.625,,,1062.0,31232.0,,,,,,,,,,,6,57.42139999999999,24.877562755148727,62.75,10.343866666666669,22.87622435980537,10660627651,10411362920,6248700116.6,6320189389.8,31243500583,31600946949,0,49688,17980.8,12097921.6,89904,60489608,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-complz4-trial1,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-complz4-trial1,1,3,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,,100000.0,2877.3666,280.9928,9765.625,,,963.0,33791.0,,,,,,,,,,,6,65.88782894736842,24.177362550634832,61.516,10.37125,22.95900353421044,10664225304,10414945625,6250013815.6,6321469714.4,31250069078,31607348572,0,36704,18155.2,12091417.6,90776,60457088,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-complz4-trial2,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-complz4-trial2,2,3,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,,100000.0,2871.4179,280.4119,9765.625,,,923.0,33903.0,,,,,,,,,,,6,66.66315789473684,24.364163017635207,61.66,10.227105263157895,23.16142902955261,10663592464,10414791307,6250136676.0,6321461359.6,31250683380,31607306798,0,33704,14872.0,11911600.0,74360,59558000,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-complz4-trial3,consumer,mtls,consumer-security-slice,consumer-security-slice,factorial_config,consumer-security-slice-mtls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-cons6-complz4-trial3,3,3,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,,100000.0,2860.9848,279.393,9765.625,,,1067.0,33886.0,,,,,,,,,,,6,66.0975,24.105743799083577,60.564,10.0525,22.95285991422369,10665821078,10416056961,6250145849.8,6321718698.4,31250729249,31608593492,0,43568,16691.2,12086886.4,83456,60434432,mtls_broker5,results/consumer-slice/consumer-security-slice-mtls-broker5/summary.csv,consumer
