benchmark_type,broker_count,partitions,replication_factor,min_insync_replicas,num_records,record_size_bytes,throughput_limit_records_per_sec,producer_count,consumer_count,batch_size,linger_ms,acks,compression_type,trial_index,comparison_mode,metric,metric_label,pct_change_vs_plaintext,penalty_pct_vs_plaintext
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,1,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12.276255664947648,12.276255664947648
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,1,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,2.029310343628564,2.029310343628564
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,1,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1.5813948377459117,1.5813948377459117
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,1,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1.6174150121175856,1.6174150121175856
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,1,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1.5813948377459117,1.5813948377459117
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,1,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1.6174150121175856,1.6174150121175856
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,1,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,79.74982298796319,79.74982298796319
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,1,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,117.6011323166834,117.6011323166834
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,1,mtls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,117.6011323166834,117.6011323166834
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,throughput_records_per_sec,Throughput records/s,-24.99655264575409,24.99655264575409
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,throughput_mb_per_sec,Throughput MB/s,-25.049115913555987,25.049115913555987
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,avg_latency_ms,Average latency ms,32.98219628796748,32.98219628796748
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,max_latency_ms,Maximum latency ms,49.68199970418577,49.68199970418577
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,-24.22380483668615,24.22380483668615
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,-24.841734453028348,24.841734453028348
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,32.964596567489586,32.964596567489586
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,31.79528356896371,31.79528356896371
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,62.21667029801243,62.21667029801243
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,58.646586520649514,58.646586520649514
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,60.44518410651134,60.44518410651134
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,52.73996696439496,52.73996696439496
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,1.3651467008287104,1.3651467008287104
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,broker_cpu_percent_mean,Broker CPU mean %,-16.35090638459367,-16.35090638459367
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-4.256222148118945,-4.256222148118945
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,7.690430890068497,7.690430890068497
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,broker_memory_used_percent_mean,Broker memory %,-0.877927574398169,-0.877927574398169
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12.050845940754837,12.050845940754837
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,2.0561159297119147,2.0561159297119147
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1.486020599490206,1.486020599490206
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1.4438686988834282,1.4438686988834282
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1.4860205994901947,1.4860205994901947
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1.4438686988834228,1.4438686988834228
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,-30.28258887876025,-30.28258887876025
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,-22.567594371279288,-22.567594371279288
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,-22.567594371279288,-22.567594371279288
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,throughput_records_per_sec,Throughput records/s,-21.735784038586154,21.735784038586154
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,throughput_mb_per_sec,Throughput MB/s,-21.774721676489843,21.774721676489843
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,avg_latency_ms,Average latency ms,27.894164677363996,27.894164677363996
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,max_latency_ms,Maximum latency ms,48.09939358083124,48.09939358083124
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,-21.58477841633114,21.58477841633114
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,-20.77469201726741,20.77469201726741
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,27.26994823352359,27.26994823352359
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,30.635453210085444,30.635453210085444
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,64.06178129614831,64.06178129614831
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,65.20101657364172,65.20101657364172
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,60.21884751404202,60.21884751404202
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,51.272788449773664,51.272788449773664
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,1.8036674848280316,1.8036674848280316
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,broker_cpu_percent_mean,Broker CPU mean %,-30.05816730281074,-30.05816730281074
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-12.271500894291695,-12.271500894291695
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-3.0164455945577764,-3.0164455945577764
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,broker_memory_used_percent_mean,Broker memory %,-2.7457614114182554,-2.7457614114182554
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12.489340339152347,12.489340339152347
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,2.058116149118669,2.058116149118669
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1.602728163012793,1.602728163012793
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1.6399221501154704,1.6399221501154704
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1.6027281630127854,1.6027281630127854
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1.639922150115476,1.639922150115476
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,40.12762078395624,40.12762078395624
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,23.695593697441332,23.695593697441332
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,2,mtls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,23.695593697441318,23.695593697441318
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,throughput_records_per_sec,Throughput records/s,-25.554868054125812,25.554868054125812
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,throughput_mb_per_sec,Throughput MB/s,-25.61797752808988,25.61797752808988
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,avg_latency_ms,Average latency ms,35.94562501573865,35.94562501573865
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,max_latency_ms,Maximum latency ms,70.4113152332954,70.4113152332954
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,-25.46451408225084,25.46451408225084
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,-25.63297211874668,25.63297211874668
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,36.26147547762798,36.26147547762798
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,37.83975450851995,37.83975450851995
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,57.57379308967047,57.57379308967047
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,64.31676113866952,64.31676113866952
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,55.50023129652215,55.50023129652215
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,66.24122432911224,66.24122432911224
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-0.028651959375293207,-0.028651959375293207
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,broker_cpu_percent_mean,Broker CPU mean %,-16.550171381301972,-16.550171381301972
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-9.83910520964172,-9.83910520964172
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,7.1497886493404215,7.1497886493404215
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,broker_memory_used_percent_mean,Broker memory %,-1.0198836773422086,-1.0198836773422086
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,11.851272615826101,11.851272615826101
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,2.0040237491416444,2.0040237491416444
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1.3325501904410852,1.3325501904410852
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1.2171913060491937,1.2171913060491937
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1.3325501904410966,1.3325501904410966
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1.2171913060491912,1.2171913060491912
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,-29.484647153887593,-29.484647153887593
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,-46.18037253101958,-46.18037253101958
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,-46.18037253101958,-46.18037253101958
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,throughput_records_per_sec,Throughput records/s,-22.904935931269797,22.904935931269797
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,throughput_mb_per_sec,Throughput MB/s,-22.921348314606732,22.921348314606732
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,avg_latency_ms,Average latency ms,28.996159173857492,28.996159173857492
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,max_latency_ms,Maximum latency ms,56.88505933994472,56.88505933994472
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,-22.77196477310132,22.77196477310132
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,-22.74527378532096,22.74527378532096
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,29.910677363328098,29.910677363328098
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,32.19490857033026,32.19490857033026
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,79.7814425987154,79.7814425987154
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,80.33861320704914,80.33861320704914
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,55.86778249716138,55.86778249716138
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,55.855586903746456,55.855586903746456
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-1.7824488798293352,-1.7824488798293352
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,broker_cpu_percent_mean,Broker CPU mean %,-30.75285638590706,-30.75285638590706
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-6.1486931036545265,-6.1486931036545265
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-3.54175800862738,-3.54175800862738
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,broker_memory_used_percent_mean,Broker memory %,-3.294978021363527,-3.294978021363527
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12.428182876620893,12.428182876620893
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,2.012683677465555,2.012683677465555
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1.7443770238636251,1.7443770238636251
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1.8961756933339438,1.8961756933339438
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1.7443770238636362,1.7443770238636362
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1.8961756933339438,1.8961756933339438
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,-17.094630992996947,-17.094630992996947
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,-12.664129823210635,-12.664129823210635
producer,5,6,3,3,100000,10240,10000,6,1,16384,5,all,none,3,mtls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,-12.664129823210638,-12.664129823210638
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,throughput_records_per_sec,Throughput records/s,0.004998849246368758,-0.004998849246368758
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,throughput_mb_per_sec,Throughput MB/s,0.0,0.0
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,avg_latency_ms,Average latency ms,129.55223880597012,129.55223880597012
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,max_latency_ms,Maximum latency ms,60.775862068965516,60.775862068965516
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,0.004998849246368758,-0.004998849246368758
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,0.004998849246368758,-0.004998849246368758
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,129.55223880597012,129.55223880597012
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,129.55223880597012,129.55223880597012
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,266.29746835442546,266.29746835442546
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,1246.3464391691396,1246.3464391691396
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,2.396804260984926,2.396804260984926
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,56.405144053434384,56.405144053434384
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-1.7665854533437424,-1.7665854533437424
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,broker_cpu_percent_mean,Broker CPU mean %,4.2646706716348435,4.2646706716348435
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,31.455847255369935,31.455847255369935
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-1.8853626925626163,-1.8853626925626163
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,broker_memory_used_percent_mean,Broker memory %,0.028781231569449815,0.028781231569449815
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,21.834211304993488,21.834211304993488
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,0.4522495024201766,0.4522495024201766
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,0.6048061327349482,0.6048061327349482
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,0.7961825810466875,0.7961825810466875
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,0.6048061327349421,0.6048061327349421
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,0.7961825810466897,0.7961825810466897
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,-17.44998794890335,-17.44998794890335
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,51.8362008250327,51.8362008250327
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,5.507254365129723,5.507254365129723
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,51.8362008250327,51.8362008250327
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,5.5072543651297305,5.5072543651297305
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,throughput_records_per_sec,Throughput records/s,0.001999479681140827,-0.001999479681140827
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,throughput_mb_per_sec,Throughput MB/s,0.0,0.0
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,avg_latency_ms,Average latency ms,131.044776119403,131.044776119403
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,max_latency_ms,Maximum latency ms,96.12068965517241,96.12068965517241
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,0.001999479681140827,-0.001999479681140827
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,0.001999479681140827,-0.001999479681140827
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,131.044776119403,131.044776119403
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,131.044776119403,131.044776119403
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,322.6265822784755,322.6265822784755
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,1410.2188427299704,1410.2188427299704
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,45.272969374167424,45.272969374167424
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,92.31382713587881,92.31382713587881
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-11.176063003801092,-11.176063003801092
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,broker_cpu_percent_mean,Broker CPU mean %,-12.867871781825164,-12.867871781825164
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,21.137629276054096,21.137629276054096
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-15.198306185889916,-15.198306185889916
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,broker_memory_used_percent_mean,Broker memory %,0.7376786789493671,0.7376786789493671
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,24.249889869991666,24.249889869991666
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,0.44899724019905757,0.44899724019905757
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,0.6198013115696244,0.6198013115696244
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,0.8279251738349603,0.8279251738349603
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,0.6198013115696275,0.6198013115696275
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,0.8279251738349628,0.8279251738349628
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,-1.3979272113762353,-1.3979272113762353
producer,5,6,3,3,100000,102400,1000,1,1,131072,5,1,lz4,1,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,16.903108964684588,16.903108964684588
