producer_index=1
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.01 MB/sec), 15109.0 ms avg latency, 15109.0 ms max latency.
42 records sent, 7.7 records/sec (0.75 MB/sec), 6403.3 ms avg latency, 8253.0 ms max latency.
96 records sent, 18.0 records/sec (1.76 MB/sec), 9224.3 ms avg latency, 11019.0 ms max latency.
144 records sent, 28.2 records/sec (2.76 MB/sec), 11371.7 ms avg latency, 12482.0 ms max latency.
138 records sent, 27.5 records/sec (2.68 MB/sec), 12942.0 ms avg latency, 13890.0 ms max latency.
144 records sent, 28.5 records/sec (2.79 MB/sec), 11778.4 ms avg latency, 13267.0 ms max latency.
160 records sent, 31.7 records/sec (3.09 MB/sec), 11447.2 ms avg latency, 12171.0 ms max latency.
354 records sent, 69.1 records/sec (6.75 MB/sec), 7294.1 ms avg latency, 11208.0 ms max latency.
411 records sent, 82.1 records/sec (8.02 MB/sec), 2059.1 ms avg latency, 4664.0 ms max latency.
299 records sent, 59.4 records/sec (5.80 MB/sec), 82.8 ms avg latency, 240.0 ms max latency.
290 records sent, 58.0 records/sec (5.66 MB/sec), 75.3 ms avg latency, 243.0 ms max latency.
318 records sent, 63.2 records/sec (6.18 MB/sec), 66.7 ms avg latency, 302.0 ms max latency.
327 records sent, 65.3 records/sec (6.37 MB/sec), 63.2 ms avg latency, 289.0 ms max latency.
316 records sent, 62.9 records/sec (6.15 MB/sec), 57.3 ms avg latency, 224.0 ms max latency.
326 records sent, 65.0 records/sec (6.35 MB/sec), 58.9 ms avg latency, 263.0 ms max latency.
346 records sent, 68.1 records/sec (6.65 MB/sec), 48.0 ms avg latency, 170.0 ms max latency.
364 records sent, 72.5 records/sec (7.08 MB/sec), 46.3 ms avg latency, 163.0 ms max latency.
340 records sent, 67.9 records/sec (6.63 MB/sec), 47.6 ms avg latency, 150.0 ms max latency.
330 records sent, 65.1 records/sec (6.36 MB/sec), 47.9 ms avg latency, 169.0 ms max latency.
344 records sent, 67.3 records/sec (6.57 MB/sec), 48.8 ms avg latency, 261.0 ms max latency.
361 records sent, 72.2 records/sec (7.05 MB/sec), 63.2 ms avg latency, 294.0 ms max latency.
342 records sent, 68.4 records/sec (6.68 MB/sec), 46.1 ms avg latency, 177.0 ms max latency.
335 records sent, 66.5 records/sec (6.50 MB/sec), 47.2 ms avg latency, 131.0 ms max latency.
337 records sent, 67.3 records/sec (6.57 MB/sec), 50.7 ms avg latency, 199.0 ms max latency.
345 records sent, 68.6 records/sec (6.70 MB/sec), 53.0 ms avg latency, 203.0 ms max latency.
355 records sent, 70.6 records/sec (6.89 MB/sec), 52.2 ms avg latency, 239.0 ms max latency.
355 records sent, 70.8 records/sec (6.92 MB/sec), 43.0 ms avg latency, 164.0 ms max latency.
342 records sent, 67.7 records/sec (6.61 MB/sec), 38.2 ms avg latency, 162.0 ms max latency.
8334 records sent, 52.921006 records/sec (5.17 MB/sec), 1429.14 ms avg latency, 15109.00 ms max latency, 54 ms 50th, 11359 ms 95th, 12859 ms 99th, 13678 ms 99.9th.
