producer_index=1
producer_count=12
producer_records=8334
producer_throughput=834
[2026-04-24 19:48:38,033] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.91:9094 (id: -3 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.01 MB/sec), 17195.0 ms avg latency, 17195.0 ms max latency.
39 records sent, 7.7 records/sec (0.75 MB/sec), 6680.3 ms avg latency, 7903.0 ms max latency.
108 records sent, 21.5 records/sec (2.10 MB/sec), 9796.7 ms avg latency, 11211.0 ms max latency.
270 records sent, 51.3 records/sec (5.01 MB/sec), 10249.4 ms avg latency, 12033.0 ms max latency.
300 records sent, 58.5 records/sec (5.71 MB/sec), 5850.5 ms avg latency, 7648.0 ms max latency.
335 records sent, 66.2 records/sec (6.47 MB/sec), 5335.2 ms avg latency, 5930.0 ms max latency.
406 records sent, 80.7 records/sec (7.88 MB/sec), 4342.3 ms avg latency, 5308.0 ms max latency.
461 records sent, 91.5 records/sec (8.94 MB/sec), 2495.9 ms avg latency, 3670.0 ms max latency.
444 records sent, 88.5 records/sec (8.64 MB/sec), 620.4 ms avg latency, 2140.0 ms max latency.
350 records sent, 69.9 records/sec (6.82 MB/sec), 60.5 ms avg latency, 284.0 ms max latency.
213 records sent, 42.3 records/sec (4.13 MB/sec), 68.1 ms avg latency, 274.0 ms max latency.
275 records sent, 55.0 records/sec (5.37 MB/sec), 65.7 ms avg latency, 227.0 ms max latency.
302 records sent, 59.5 records/sec (5.81 MB/sec), 45.7 ms avg latency, 138.0 ms max latency.
322 records sent, 64.1 records/sec (6.26 MB/sec), 42.7 ms avg latency, 179.0 ms max latency.
364 records sent, 72.3 records/sec (7.06 MB/sec), 52.4 ms avg latency, 229.0 ms max latency.
341 records sent, 67.0 records/sec (6.54 MB/sec), 42.1 ms avg latency, 157.0 ms max latency.
369 records sent, 73.4 records/sec (7.16 MB/sec), 50.0 ms avg latency, 194.0 ms max latency.
364 records sent, 72.3 records/sec (7.06 MB/sec), 46.5 ms avg latency, 188.0 ms max latency.
431 records sent, 85.5 records/sec (8.35 MB/sec), 73.0 ms avg latency, 379.0 ms max latency.
370 records sent, 74.0 records/sec (7.22 MB/sec), 88.9 ms avg latency, 435.0 ms max latency.
377 records sent, 75.1 records/sec (7.33 MB/sec), 44.5 ms avg latency, 255.0 ms max latency.
369 records sent, 73.5 records/sec (7.18 MB/sec), 43.5 ms avg latency, 157.0 ms max latency.
428 records sent, 85.3 records/sec (8.33 MB/sec), 58.1 ms avg latency, 239.0 ms max latency.
365 records sent, 73.0 records/sec (7.13 MB/sec), 39.2 ms avg latency, 168.0 ms max latency.
392 records sent, 78.0 records/sec (7.62 MB/sec), 40.3 ms avg latency, 157.0 ms max latency.
8334 records sent, 58.044700 records/sec (5.67 MB/sec), 1339.14 ms avg latency, 17195.00 ms max latency, 56 ms 50th, 6566 ms 95th, 10892 ms 99th, 11734 ms 99.9th.
