producer_index=5
producer_count=12
producer_records=8333
producer_throughput=83
[2026-04-23 15:09:25,454] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.238:9094 (id: -2 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.00 MB/sec), 17971.0 ms avg latency, 17971.0 ms max latency.
97 records sent, 18.5 records/sec (0.18 MB/sec), 6695.2 ms avg latency, 8340.0 ms max latency.
192 records sent, 38.3 records/sec (0.37 MB/sec), 10085.2 ms avg latency, 11531.0 ms max latency.
276 records sent, 54.8 records/sec (0.53 MB/sec), 12740.7 ms avg latency, 14783.0 ms max latency.
520 records sent, 103.9 records/sec (1.01 MB/sec), 15645.1 ms avg latency, 16725.0 ms max latency.
920 records sent, 183.8 records/sec (1.80 MB/sec), 17373.2 ms avg latency, 18563.0 ms max latency.
1050 records sent, 209.7 records/sec (2.05 MB/sec), 14361.9 ms avg latency, 18771.0 ms max latency.
1302 records sent, 259.2 records/sec (2.53 MB/sec), 6341.0 ms avg latency, 10788.0 ms max latency.
505 records sent, 99.7 records/sec (0.97 MB/sec), 159.3 ms avg latency, 1306.0 ms max latency.
423 records sent, 84.5 records/sec (0.83 MB/sec), 27.9 ms avg latency, 132.0 ms max latency.
417 records sent, 83.1 records/sec (0.81 MB/sec), 46.9 ms avg latency, 439.0 ms max latency.
415 records sent, 83.0 records/sec (0.81 MB/sec), 22.0 ms avg latency, 115.0 ms max latency.
418 records sent, 83.6 records/sec (0.82 MB/sec), 23.7 ms avg latency, 117.0 ms max latency.
417 records sent, 83.4 records/sec (0.81 MB/sec), 18.6 ms avg latency, 74.0 ms max latency.
417 records sent, 83.2 records/sec (0.81 MB/sec), 16.3 ms avg latency, 85.0 ms max latency.
417 records sent, 83.3 records/sec (0.81 MB/sec), 15.9 ms avg latency, 88.0 ms max latency.
416 records sent, 83.0 records/sec (0.81 MB/sec), 15.8 ms avg latency, 80.0 ms max latency.
8333 records sent, 82.782806 records/sec (0.81 MB/sec), 6448.53 ms avg latency, 18771.00 ms max latency, 2655 ms 50th, 17852 ms 95th, 18261 ms 99th, 18460 ms 99.9th.
