producer_index=5
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 19215.0 ms avg latency, 19215.0 ms max latency.
54 records sent, 10.1 records/sec (0.99 MB/sec), 7750.1 ms avg latency, 10281.0 ms max latency.
138 records sent, 27.3 records/sec (2.66 MB/sec), 9731.7 ms avg latency, 11029.0 ms max latency.
174 records sent, 34.6 records/sec (3.38 MB/sec), 10469.2 ms avg latency, 11646.0 ms max latency.
268 records sent, 52.9 records/sec (5.16 MB/sec), 8401.4 ms avg latency, 11490.0 ms max latency.
329 records sent, 65.3 records/sec (6.37 MB/sec), 4941.6 ms avg latency, 7475.0 ms max latency.
363 records sent, 72.0 records/sec (7.03 MB/sec), 1700.9 ms avg latency, 3636.0 ms max latency.
276 records sent, 54.9 records/sec (5.36 MB/sec), 110.4 ms avg latency, 379.0 ms max latency.
250 records sent, 49.9 records/sec (4.87 MB/sec), 94.9 ms avg latency, 386.0 ms max latency.
266 records sent, 51.7 records/sec (5.05 MB/sec), 70.1 ms avg latency, 343.0 ms max latency.
321 records sent, 63.5 records/sec (6.20 MB/sec), 68.4 ms avg latency, 365.0 ms max latency.
294 records sent, 58.8 records/sec (5.74 MB/sec), 64.5 ms avg latency, 203.0 ms max latency.
306 records sent, 61.2 records/sec (5.97 MB/sec), 99.0 ms avg latency, 378.0 ms max latency.
312 records sent, 62.2 records/sec (6.07 MB/sec), 70.0 ms avg latency, 220.0 ms max latency.
308 records sent, 61.5 records/sec (6.01 MB/sec), 71.5 ms avg latency, 244.0 ms max latency.
332 records sent, 66.3 records/sec (6.48 MB/sec), 71.8 ms avg latency, 269.0 ms max latency.
315 records sent, 62.8 records/sec (6.13 MB/sec), 51.1 ms avg latency, 165.0 ms max latency.
329 records sent, 65.7 records/sec (6.41 MB/sec), 72.0 ms avg latency, 293.0 ms max latency.
353 records sent, 70.5 records/sec (6.89 MB/sec), 60.4 ms avg latency, 276.0 ms max latency.
321 records sent, 63.9 records/sec (6.24 MB/sec), 48.1 ms avg latency, 183.0 ms max latency.
293 records sent, 58.5 records/sec (5.71 MB/sec), 85.8 ms avg latency, 453.0 ms max latency.
343 records sent, 68.6 records/sec (6.70 MB/sec), 191.9 ms avg latency, 964.0 ms max latency.
322 records sent, 63.5 records/sec (6.20 MB/sec), 48.0 ms avg latency, 152.0 ms max latency.
316 records sent, 63.0 records/sec (6.16 MB/sec), 58.1 ms avg latency, 231.0 ms max latency.
309 records sent, 61.4 records/sec (6.00 MB/sec), 48.3 ms avg latency, 193.0 ms max latency.
344 records sent, 68.0 records/sec (6.64 MB/sec), 59.2 ms avg latency, 327.0 ms max latency.
338 records sent, 67.3 records/sec (6.57 MB/sec), 43.2 ms avg latency, 148.0 ms max latency.
315 records sent, 62.9 records/sec (6.14 MB/sec), 71.6 ms avg latency, 429.0 ms max latency.
338 records sent, 67.5 records/sec (6.59 MB/sec), 58.2 ms avg latency, 301.0 ms max latency.
8333 records sent, 51.167589 records/sec (5.00 MB/sec), 1032.79 ms avg latency, 19215.00 ms max latency, 62 ms 50th, 8438 ms 95th, 10711 ms 99th, 11511 ms 99.9th.
