producer_index=9
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.01 MB/sec), 16810.0 ms avg latency, 16810.0 ms max latency.
52 records sent, 10.2 records/sec (0.99 MB/sec), 7805.2 ms avg latency, 9003.0 ms max latency.
150 records sent, 29.5 records/sec (2.88 MB/sec), 10497.4 ms avg latency, 11684.0 ms max latency.
203 records sent, 40.4 records/sec (3.95 MB/sec), 10973.4 ms avg latency, 12483.0 ms max latency.
294 records sent, 58.1 records/sec (5.67 MB/sec), 6822.1 ms avg latency, 9216.0 ms max latency.
353 records sent, 70.5 records/sec (6.88 MB/sec), 5218.3 ms avg latency, 5879.0 ms max latency.
400 records sent, 79.6 records/sec (7.78 MB/sec), 3768.4 ms avg latency, 4754.0 ms max latency.
502 records sent, 99.6 records/sec (9.73 MB/sec), 2252.0 ms avg latency, 3560.0 ms max latency.
414 records sent, 82.5 records/sec (8.06 MB/sec), 205.6 ms avg latency, 1153.0 ms max latency.
342 records sent, 68.2 records/sec (6.67 MB/sec), 56.5 ms avg latency, 145.0 ms max latency.
355 records sent, 70.9 records/sec (6.92 MB/sec), 39.9 ms avg latency, 131.0 ms max latency.
370 records sent, 73.7 records/sec (7.19 MB/sec), 62.6 ms avg latency, 236.0 ms max latency.
411 records sent, 82.0 records/sec (8.01 MB/sec), 49.1 ms avg latency, 272.0 ms max latency.
411 records sent, 81.7 records/sec (7.98 MB/sec), 37.4 ms avg latency, 100.0 ms max latency.
415 records sent, 82.8 records/sec (8.08 MB/sec), 44.1 ms avg latency, 168.0 ms max latency.
433 records sent, 86.3 records/sec (8.42 MB/sec), 33.4 ms avg latency, 114.0 ms max latency.
412 records sent, 82.0 records/sec (8.01 MB/sec), 30.3 ms avg latency, 110.0 ms max latency.
420 records sent, 83.6 records/sec (8.17 MB/sec), 84.8 ms avg latency, 658.0 ms max latency.
452 records sent, 89.6 records/sec (8.75 MB/sec), 50.3 ms avg latency, 685.0 ms max latency.
421 records sent, 84.0 records/sec (8.20 MB/sec), 31.7 ms avg latency, 108.0 ms max latency.
435 records sent, 86.8 records/sec (8.48 MB/sec), 40.9 ms avg latency, 158.0 ms max latency.
428 records sent, 85.3 records/sec (8.33 MB/sec), 31.8 ms avg latency, 117.0 ms max latency.
422 records sent, 84.3 records/sec (8.23 MB/sec), 28.9 ms avg latency, 123.0 ms max latency.
8333 records sent, 63.510815 records/sec (6.20 MB/sec), 1326.60 ms avg latency, 16810.00 ms max latency, 43 ms 50th, 7668 ms 95th, 11393 ms 99th, 12095 ms 99.9th.
