producer_index=4
producer_count=12
producer_records=8334
producer_throughput=834
1 records sent, 0.1 records/sec (0.01 MB/sec), 7108.0 ms avg latency, 7108.0 ms max latency.
276 records sent, 55.0 records/sec (5.37 MB/sec), 502.8 ms avg latency, 1934.0 ms max latency.
262 records sent, 52.3 records/sec (5.11 MB/sec), 91.1 ms avg latency, 242.0 ms max latency.
286 records sent, 57.1 records/sec (5.57 MB/sec), 61.0 ms avg latency, 179.0 ms max latency.
357 records sent, 71.4 records/sec (6.97 MB/sec), 46.4 ms avg latency, 233.0 ms max latency.
447 records sent, 89.4 records/sec (8.73 MB/sec), 28.4 ms avg latency, 98.0 ms max latency.
408 records sent, 80.6 records/sec (7.87 MB/sec), 29.4 ms avg latency, 112.0 ms max latency.
375 records sent, 74.7 records/sec (7.30 MB/sec), 29.2 ms avg latency, 105.0 ms max latency.
356 records sent, 71.1 records/sec (6.94 MB/sec), 35.2 ms avg latency, 144.0 ms max latency.
361 records sent, 71.9 records/sec (7.02 MB/sec), 34.6 ms avg latency, 151.0 ms max latency.
355 records sent, 70.5 records/sec (6.89 MB/sec), 32.3 ms avg latency, 85.0 ms max latency.
358 records sent, 71.1 records/sec (6.95 MB/sec), 37.2 ms avg latency, 194.0 ms max latency.
357 records sent, 71.3 records/sec (6.96 MB/sec), 33.5 ms avg latency, 144.0 ms max latency.
369 records sent, 73.3 records/sec (7.16 MB/sec), 36.0 ms avg latency, 168.0 ms max latency.
365 records sent, 72.9 records/sec (7.12 MB/sec), 32.2 ms avg latency, 180.0 ms max latency.
372 records sent, 73.6 records/sec (7.19 MB/sec), 27.4 ms avg latency, 104.0 ms max latency.
383 records sent, 76.1 records/sec (7.43 MB/sec), 89.3 ms avg latency, 623.0 ms max latency.
375 records sent, 74.9 records/sec (7.31 MB/sec), 29.8 ms avg latency, 100.0 ms max latency.
387 records sent, 76.8 records/sec (7.50 MB/sec), 30.3 ms avg latency, 124.0 ms max latency.
374 records sent, 74.6 records/sec (7.29 MB/sec), 27.3 ms avg latency, 105.0 ms max latency.
378 records sent, 75.2 records/sec (7.34 MB/sec), 31.6 ms avg latency, 153.0 ms max latency.
377 records sent, 75.3 records/sec (7.36 MB/sec), 33.4 ms avg latency, 138.0 ms max latency.
373 records sent, 74.2 records/sec (7.25 MB/sec), 28.9 ms avg latency, 99.0 ms max latency.
375 records sent, 74.8 records/sec (7.30 MB/sec), 31.2 ms avg latency, 170.0 ms max latency.
8334 records sent, 67.514035 records/sec (6.59 MB/sec), 54.11 ms avg latency, 7108.00 ms max latency, 28 ms 50th, 133 ms 95th, 653 ms 99th, 1573 ms 99.9th.
