producer_index=10
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 6712.0 ms avg latency, 6712.0 ms max latency.
285 records sent, 56.7 records/sec (5.53 MB/sec), 667.1 ms avg latency, 1781.0 ms max latency.
274 records sent, 54.8 records/sec (5.35 MB/sec), 99.6 ms avg latency, 231.0 ms max latency.
304 records sent, 60.8 records/sec (5.94 MB/sec), 72.0 ms avg latency, 215.0 ms max latency.
336 records sent, 67.1 records/sec (6.55 MB/sec), 47.0 ms avg latency, 177.0 ms max latency.
449 records sent, 89.3 records/sec (8.72 MB/sec), 28.4 ms avg latency, 105.0 ms max latency.
419 records sent, 83.2 records/sec (8.12 MB/sec), 28.1 ms avg latency, 120.0 ms max latency.
395 records sent, 78.8 records/sec (7.69 MB/sec), 34.0 ms avg latency, 104.0 ms max latency.
369 records sent, 73.8 records/sec (7.20 MB/sec), 36.2 ms avg latency, 128.0 ms max latency.
138 records sent, 27.4 records/sec (2.68 MB/sec), 26.2 ms avg latency, 75.0 ms max latency.
320 records sent, 63.9 records/sec (6.24 MB/sec), 42.9 ms avg latency, 197.0 ms max latency.
358 records sent, 71.3 records/sec (6.96 MB/sec), 33.4 ms avg latency, 127.0 ms max latency.
363 records sent, 72.3 records/sec (7.06 MB/sec), 36.1 ms avg latency, 162.0 ms max latency.
360 records sent, 72.0 records/sec (7.03 MB/sec), 34.0 ms avg latency, 151.0 ms max latency.
361 records sent, 70.8 records/sec (6.91 MB/sec), 33.6 ms avg latency, 130.0 ms max latency.
372 records sent, 74.1 records/sec (7.23 MB/sec), 29.9 ms avg latency, 118.0 ms max latency.
377 records sent, 74.9 records/sec (7.31 MB/sec), 103.8 ms avg latency, 707.0 ms max latency.
368 records sent, 73.6 records/sec (7.18 MB/sec), 30.5 ms avg latency, 163.0 ms max latency.
376 records sent, 74.4 records/sec (7.26 MB/sec), 34.6 ms avg latency, 117.0 ms max latency.
373 records sent, 74.6 records/sec (7.29 MB/sec), 37.0 ms avg latency, 217.0 ms max latency.
368 records sent, 73.4 records/sec (7.16 MB/sec), 29.3 ms avg latency, 100.0 ms max latency.
375 records sent, 74.9 records/sec (7.31 MB/sec), 31.8 ms avg latency, 122.0 ms max latency.
379 records sent, 75.7 records/sec (7.40 MB/sec), 29.5 ms avg latency, 121.0 ms max latency.
384 records sent, 76.5 records/sec (7.47 MB/sec), 29.3 ms avg latency, 101.0 ms max latency.
8333 records sent, 66.773509 records/sec (6.52 MB/sec), 62.23 ms avg latency, 6712.00 ms max latency, 29 ms 50th, 150 ms 95th, 877 ms 99th, 1520 ms 99.9th.
