producer_index=12
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 7309.0 ms avg latency, 7309.0 ms max latency.
269 records sent, 53.4 records/sec (5.21 MB/sec), 550.3 ms avg latency, 1529.0 ms max latency.
262 records sent, 51.9 records/sec (5.07 MB/sec), 94.7 ms avg latency, 255.0 ms max latency.
321 records sent, 63.9 records/sec (6.24 MB/sec), 63.8 ms avg latency, 164.0 ms max latency.
315 records sent, 62.8 records/sec (6.14 MB/sec), 38.9 ms avg latency, 112.0 ms max latency.
438 records sent, 87.5 records/sec (8.55 MB/sec), 28.0 ms avg latency, 118.0 ms max latency.
388 records sent, 77.3 records/sec (7.55 MB/sec), 30.0 ms avg latency, 130.0 ms max latency.
377 records sent, 75.2 records/sec (7.34 MB/sec), 35.6 ms avg latency, 127.0 ms max latency.
348 records sent, 69.0 records/sec (6.73 MB/sec), 32.6 ms avg latency, 131.0 ms max latency.
361 records sent, 72.1 records/sec (7.04 MB/sec), 29.5 ms avg latency, 110.0 ms max latency.
350 records sent, 69.9 records/sec (6.83 MB/sec), 35.3 ms avg latency, 134.0 ms max latency.
357 records sent, 71.2 records/sec (6.95 MB/sec), 33.6 ms avg latency, 121.0 ms max latency.
349 records sent, 69.6 records/sec (6.80 MB/sec), 32.9 ms avg latency, 151.0 ms max latency.
350 records sent, 70.0 records/sec (6.84 MB/sec), 31.4 ms avg latency, 136.0 ms max latency.
357 records sent, 70.8 records/sec (6.91 MB/sec), 35.1 ms avg latency, 126.0 ms max latency.
377 records sent, 75.1 records/sec (7.33 MB/sec), 37.7 ms avg latency, 230.0 ms max latency.
371 records sent, 73.7 records/sec (7.19 MB/sec), 98.3 ms avg latency, 672.0 ms max latency.
366 records sent, 73.0 records/sec (7.13 MB/sec), 32.4 ms avg latency, 123.0 ms max latency.
380 records sent, 75.8 records/sec (7.40 MB/sec), 31.1 ms avg latency, 161.0 ms max latency.
369 records sent, 73.5 records/sec (7.18 MB/sec), 32.5 ms avg latency, 119.0 ms max latency.
374 records sent, 74.7 records/sec (7.29 MB/sec), 29.5 ms avg latency, 136.0 ms max latency.
372 records sent, 74.2 records/sec (7.25 MB/sec), 32.2 ms avg latency, 157.0 ms max latency.
370 records sent, 73.9 records/sec (7.22 MB/sec), 30.8 ms avg latency, 136.0 ms max latency.
389 records sent, 77.8 records/sec (7.59 MB/sec), 27.1 ms avg latency, 132.0 ms max latency.
8333 records sent, 66.987684 records/sec (6.54 MB/sec), 55.89 ms avg latency, 7309.00 ms max latency, 28 ms 50th, 130 ms 95th, 721 ms 99th, 1432 ms 99.9th.
