producer_index=11
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 7179.0 ms avg latency, 7179.0 ms max latency.
267 records sent, 53.3 records/sec (5.20 MB/sec), 613.4 ms avg latency, 1381.0 ms max latency.
268 records sent, 53.4 records/sec (5.21 MB/sec), 89.7 ms avg latency, 213.0 ms max latency.
305 records sent, 60.9 records/sec (5.94 MB/sec), 54.0 ms avg latency, 215.0 ms max latency.
337 records sent, 67.1 records/sec (6.55 MB/sec), 44.6 ms avg latency, 153.0 ms max latency.
440 records sent, 87.7 records/sec (8.56 MB/sec), 28.6 ms avg latency, 99.0 ms max latency.
382 records sent, 76.4 records/sec (7.46 MB/sec), 32.5 ms avg latency, 131.0 ms max latency.
378 records sent, 75.5 records/sec (7.37 MB/sec), 34.0 ms avg latency, 124.0 ms max latency.
350 records sent, 69.2 records/sec (6.76 MB/sec), 33.7 ms avg latency, 162.0 ms max latency.
361 records sent, 72.1 records/sec (7.04 MB/sec), 32.2 ms avg latency, 142.0 ms max latency.
359 records sent, 71.7 records/sec (7.01 MB/sec), 35.6 ms avg latency, 131.0 ms max latency.
357 records sent, 71.2 records/sec (6.95 MB/sec), 35.4 ms avg latency, 154.0 ms max latency.
358 records sent, 71.6 records/sec (6.99 MB/sec), 38.5 ms avg latency, 158.0 ms max latency.
347 records sent, 69.4 records/sec (6.77 MB/sec), 31.1 ms avg latency, 127.0 ms max latency.
360 records sent, 72.0 records/sec (7.03 MB/sec), 34.3 ms avg latency, 135.0 ms max latency.
380 records sent, 75.8 records/sec (7.41 MB/sec), 32.6 ms avg latency, 149.0 ms max latency.
360 records sent, 71.8 records/sec (7.01 MB/sec), 105.4 ms avg latency, 701.0 ms max latency.
366 records sent, 72.8 records/sec (7.11 MB/sec), 29.6 ms avg latency, 107.0 ms max latency.
382 records sent, 76.3 records/sec (7.45 MB/sec), 32.2 ms avg latency, 129.0 ms max latency.
368 records sent, 72.3 records/sec (7.06 MB/sec), 31.7 ms avg latency, 120.0 ms max latency.
377 records sent, 74.6 records/sec (7.28 MB/sec), 32.3 ms avg latency, 125.0 ms max latency.
373 records sent, 74.5 records/sec (7.27 MB/sec), 34.5 ms avg latency, 131.0 ms max latency.
372 records sent, 74.1 records/sec (7.24 MB/sec), 28.7 ms avg latency, 140.0 ms max latency.
379 records sent, 75.4 records/sec (7.36 MB/sec), 31.9 ms avg latency, 192.0 ms max latency.
8333 records sent, 67.118256 records/sec (6.55 MB/sec), 58.24 ms avg latency, 7179.00 ms max latency, 29 ms 50th, 132 ms 95th, 892 ms 99th, 1229 ms 99.9th.
