producer_index=5
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 7290.0 ms avg latency, 7290.0 ms max latency.
290 records sent, 57.7 records/sec (5.64 MB/sec), 657.3 ms avg latency, 2075.0 ms max latency.
273 records sent, 54.3 records/sec (5.30 MB/sec), 106.7 ms avg latency, 315.0 ms max latency.
300 records sent, 59.9 records/sec (5.85 MB/sec), 59.2 ms avg latency, 170.0 ms max latency.
371 records sent, 74.2 records/sec (7.24 MB/sec), 40.3 ms avg latency, 194.0 ms max latency.
424 records sent, 84.8 records/sec (8.28 MB/sec), 34.5 ms avg latency, 132.0 ms max latency.
391 records sent, 77.8 records/sec (7.60 MB/sec), 27.9 ms avg latency, 96.0 ms max latency.
370 records sent, 73.6 records/sec (7.19 MB/sec), 36.4 ms avg latency, 206.0 ms max latency.
354 records sent, 70.7 records/sec (6.90 MB/sec), 35.6 ms avg latency, 169.0 ms max latency.
358 records sent, 71.5 records/sec (6.98 MB/sec), 32.6 ms avg latency, 124.0 ms max latency.
362 records sent, 72.2 records/sec (7.05 MB/sec), 35.5 ms avg latency, 186.0 ms max latency.
357 records sent, 71.3 records/sec (6.97 MB/sec), 32.1 ms avg latency, 107.0 ms max latency.
353 records sent, 69.4 records/sec (6.78 MB/sec), 40.7 ms avg latency, 179.0 ms max latency.
346 records sent, 69.1 records/sec (6.75 MB/sec), 33.8 ms avg latency, 156.0 ms max latency.
361 records sent, 71.7 records/sec (7.00 MB/sec), 43.5 ms avg latency, 227.0 ms max latency.
376 records sent, 75.1 records/sec (7.34 MB/sec), 35.7 ms avg latency, 204.0 ms max latency.
372 records sent, 74.2 records/sec (7.24 MB/sec), 99.1 ms avg latency, 625.0 ms max latency.
371 records sent, 74.1 records/sec (7.23 MB/sec), 32.1 ms avg latency, 142.0 ms max latency.
388 records sent, 77.5 records/sec (7.57 MB/sec), 28.9 ms avg latency, 128.0 ms max latency.
361 records sent, 71.9 records/sec (7.02 MB/sec), 36.4 ms avg latency, 209.0 ms max latency.
373 records sent, 74.5 records/sec (7.28 MB/sec), 33.2 ms avg latency, 166.0 ms max latency.
381 records sent, 76.1 records/sec (7.44 MB/sec), 27.4 ms avg latency, 113.0 ms max latency.
375 records sent, 75.0 records/sec (7.32 MB/sec), 29.4 ms avg latency, 143.0 ms max latency.
375 records sent, 74.7 records/sec (7.30 MB/sec), 33.4 ms avg latency, 218.0 ms max latency.
8333 records sent, 67.288980 records/sec (6.57 MB/sec), 62.86 ms avg latency, 7290.00 ms max latency, 29 ms 50th, 153 ms 95th, 861 ms 99th, 1781 ms 99.9th.
