producer_index=7
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 6960.0 ms avg latency, 6960.0 ms max latency.
292 records sent, 57.9 records/sec (5.66 MB/sec), 845.4 ms avg latency, 1854.0 ms max latency.
265 records sent, 52.7 records/sec (5.15 MB/sec), 97.2 ms avg latency, 335.0 ms max latency.
300 records sent, 59.8 records/sec (5.84 MB/sec), 64.6 ms avg latency, 285.0 ms max latency.
332 records sent, 65.8 records/sec (6.43 MB/sec), 52.2 ms avg latency, 264.0 ms max latency.
411 records sent, 81.6 records/sec (7.97 MB/sec), 33.8 ms avg latency, 173.0 ms max latency.
407 records sent, 80.6 records/sec (7.87 MB/sec), 35.2 ms avg latency, 140.0 ms max latency.
381 records sent, 75.6 records/sec (7.38 MB/sec), 31.7 ms avg latency, 104.0 ms max latency.
357 records sent, 71.2 records/sec (6.96 MB/sec), 30.6 ms avg latency, 103.0 ms max latency.
361 records sent, 71.9 records/sec (7.02 MB/sec), 32.3 ms avg latency, 109.0 ms max latency.
357 records sent, 71.3 records/sec (6.97 MB/sec), 31.8 ms avg latency, 124.0 ms max latency.
361 records sent, 72.2 records/sec (7.05 MB/sec), 31.3 ms avg latency, 124.0 ms max latency.
355 records sent, 70.8 records/sec (6.92 MB/sec), 37.9 ms avg latency, 136.0 ms max latency.
359 records sent, 71.7 records/sec (7.00 MB/sec), 34.3 ms avg latency, 120.0 ms max latency.
369 records sent, 73.0 records/sec (7.12 MB/sec), 32.5 ms avg latency, 124.0 ms max latency.
385 records sent, 76.9 records/sec (7.51 MB/sec), 30.4 ms avg latency, 137.0 ms max latency.
363 records sent, 72.6 records/sec (7.09 MB/sec), 105.9 ms avg latency, 574.0 ms max latency.
363 records sent, 72.3 records/sec (7.06 MB/sec), 33.3 ms avg latency, 136.0 ms max latency.
379 records sent, 75.7 records/sec (7.39 MB/sec), 30.4 ms avg latency, 108.0 ms max latency.
371 records sent, 74.0 records/sec (7.23 MB/sec), 29.3 ms avg latency, 120.0 ms max latency.
376 records sent, 75.2 records/sec (7.34 MB/sec), 28.7 ms avg latency, 128.0 ms max latency.
380 records sent, 75.9 records/sec (7.41 MB/sec), 26.1 ms avg latency, 108.0 ms max latency.
372 records sent, 73.7 records/sec (7.20 MB/sec), 32.3 ms avg latency, 135.0 ms max latency.
390 records sent, 77.4 records/sec (7.56 MB/sec), 31.2 ms avg latency, 124.0 ms max latency.
8333 records sent, 67.334653 records/sec (6.58 MB/sec), 68.44 ms avg latency, 6960.00 ms max latency, 28 ms 50th, 149 ms 95th, 1160 ms 99th, 1583 ms 99.9th.
