producer_index=6
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.00 MB/sec), 17892.0 ms avg latency, 17892.0 ms max latency.
430 records sent, 85.0 records/sec (0.83 MB/sec), 6419.8 ms avg latency, 8701.0 ms max latency.
1007 records sent, 189.3 records/sec (1.85 MB/sec), 8803.2 ms avg latency, 10280.0 ms max latency.
1331 records sent, 263.9 records/sec (2.58 MB/sec), 5817.0 ms avg latency, 10976.0 ms max latency.
425 records sent, 84.8 records/sec (0.83 MB/sec), 59.7 ms avg latency, 172.0 ms max latency.
420 records sent, 83.8 records/sec (0.82 MB/sec), 33.2 ms avg latency, 93.0 ms max latency.
417 records sent, 83.3 records/sec (0.81 MB/sec), 22.4 ms avg latency, 82.0 ms max latency.
418 records sent, 83.5 records/sec (0.82 MB/sec), 18.4 ms avg latency, 59.0 ms max latency.
415 records sent, 82.8 records/sec (0.81 MB/sec), 16.2 ms avg latency, 50.0 ms max latency.
417 records sent, 83.2 records/sec (0.81 MB/sec), 16.4 ms avg latency, 56.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 17.6 ms avg latency, 67.0 ms max latency.
413 records sent, 82.5 records/sec (0.81 MB/sec), 18.7 ms avg latency, 90.0 ms max latency.
418 records sent, 83.6 records/sec (0.82 MB/sec), 17.9 ms avg latency, 93.0 ms max latency.
416 records sent, 83.2 records/sec (0.81 MB/sec), 18.0 ms avg latency, 101.0 ms max latency.
416 records sent, 82.8 records/sec (0.81 MB/sec), 16.1 ms avg latency, 56.0 ms max latency.
417 records sent, 83.2 records/sec (0.81 MB/sec), 15.7 ms avg latency, 77.0 ms max latency.
415 records sent, 83.0 records/sec (0.81 MB/sec), 15.3 ms avg latency, 51.0 ms max latency.
8333 records sent, 82.676033 records/sec (0.81 MB/sec), 2340.95 ms avg latency, 17892.00 ms max latency, 23 ms 50th, 9627 ms 95th, 10549 ms 99th, 10906 ms 99.9th.
