run_id=security-overhead-final-factorial-mtls-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2855 records sent, 570.9 records/sec (55.75 MB/sec), 285.6 ms avg latency, 1421.0 ms max latency.
6275 records sent, 1255.0 records/sec (122.56 MB/sec), 6.7 ms avg latency, 24.0 ms max latency.
6845 records sent, 1368.7 records/sec (133.66 MB/sec), 5.6 ms avg latency, 27.0 ms max latency.
7769 records sent, 1553.8 records/sec (151.74 MB/sec), 5.4 ms avg latency, 51.0 ms max latency.
8914 records sent, 1782.8 records/sec (174.10 MB/sec), 5.0 ms avg latency, 35.0 ms max latency.
8846 records sent, 1769.2 records/sec (172.77 MB/sec), 4.9 ms avg latency, 60.0 ms max latency.
8834 records sent, 1766.8 records/sec (172.54 MB/sec), 4.8 ms avg latency, 74.0 ms max latency.
8852 records sent, 1770.4 records/sec (172.89 MB/sec), 4.8 ms avg latency, 51.0 ms max latency.
8939 records sent, 1787.8 records/sec (174.59 MB/sec), 11.9 ms avg latency, 228.0 ms max latency.
8980 records sent, 1796.0 records/sec (175.39 MB/sec), 5.3 ms avg latency, 111.0 ms max latency.
8876 records sent, 1775.2 records/sec (173.36 MB/sec), 5.1 ms avg latency, 104.0 ms max latency.
8583 records sent, 1716.6 records/sec (167.64 MB/sec), 4.9 ms avg latency, 76.0 ms max latency.
100000 records sent, 1584.786054 records/sec (154.76 MB/sec), 13.77 ms avg latency, 1421.00 ms max latency, 5 ms 50th, 17 ms 95th, 348 ms 99th, 999 ms 99.9th.
