run_id=security-overhead-final-factorial-tls-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2604 records sent, 520.7 records/sec (50.85 MB/sec), 289.1 ms avg latency, 1281.0 ms max latency.
5435 records sent, 1087.0 records/sec (106.15 MB/sec), 11.6 ms avg latency, 63.0 ms max latency.
6448 records sent, 1289.6 records/sec (125.94 MB/sec), 21.8 ms avg latency, 133.0 ms max latency.
7179 records sent, 1435.8 records/sec (140.21 MB/sec), 31.1 ms avg latency, 163.0 ms max latency.
8233 records sent, 1645.9 records/sec (160.74 MB/sec), 90.4 ms avg latency, 328.0 ms max latency.
8695 records sent, 1739.0 records/sec (169.82 MB/sec), 126.7 ms avg latency, 289.0 ms max latency.
8501 records sent, 1700.2 records/sec (166.04 MB/sec), 118.2 ms avg latency, 300.0 ms max latency.
7995 records sent, 1598.7 records/sec (156.12 MB/sec), 142.1 ms avg latency, 330.0 ms max latency.
7985 records sent, 1597.0 records/sec (155.96 MB/sec), 142.3 ms avg latency, 521.0 ms max latency.
8720 records sent, 1744.0 records/sec (170.31 MB/sec), 94.3 ms avg latency, 228.0 ms max latency.
8120 records sent, 1623.7 records/sec (158.56 MB/sec), 147.5 ms avg latency, 405.0 ms max latency.
8075 records sent, 1615.0 records/sec (157.71 MB/sec), 149.5 ms avg latency, 370.0 ms max latency.
8651 records sent, 1730.2 records/sec (168.96 MB/sec), 129.3 ms avg latency, 269.0 ms max latency.
100000 records sent, 1486.613049 records/sec (145.18 MB/sec), 111.00 ms avg latency, 1281.00 ms max latency, 105 ms 50th, 233 ms 95th, 385 ms 99th, 856 ms 99.9th.
