run_id=security-overhead-final-factorial-tls-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod1-compnone-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod1-compnone-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
2043 records sent, 408.5 records/sec (39.89 MB/sec), 426.4 ms avg latency, 1381.0 ms max latency.
4963 records sent, 992.6 records/sec (96.93 MB/sec), 36.4 ms avg latency, 228.0 ms max latency.
5546 records sent, 1108.3 records/sec (108.23 MB/sec), 96.3 ms avg latency, 338.0 ms max latency.
5587 records sent, 1117.4 records/sec (109.12 MB/sec), 72.5 ms avg latency, 236.0 ms max latency.
5264 records sent, 1052.6 records/sec (102.79 MB/sec), 189.6 ms avg latency, 605.0 ms max latency.
5640 records sent, 1128.0 records/sec (110.16 MB/sec), 224.6 ms avg latency, 436.0 ms max latency.
5827 records sent, 1165.4 records/sec (113.81 MB/sec), 216.2 ms avg latency, 390.0 ms max latency.
5137 records sent, 1022.7 records/sec (99.87 MB/sec), 39.8 ms avg latency, 258.0 ms max latency.
5018 records sent, 1003.4 records/sec (97.99 MB/sec), 20.3 ms avg latency, 86.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 19.8 ms avg latency, 101.0 ms max latency.
4909 records sent, 981.8 records/sec (95.88 MB/sec), 35.3 ms avg latency, 299.0 ms max latency.
5027 records sent, 1005.0 records/sec (98.14 MB/sec), 190.0 ms avg latency, 475.0 ms max latency.
5058 records sent, 1011.2 records/sec (98.75 MB/sec), 22.6 ms avg latency, 151.0 ms max latency.
5017 records sent, 1003.2 records/sec (97.97 MB/sec), 37.3 ms avg latency, 201.0 ms max latency.
5004 records sent, 1000.4 records/sec (97.70 MB/sec), 43.0 ms avg latency, 315.0 ms max latency.
4987 records sent, 997.4 records/sec (97.40 MB/sec), 132.9 ms avg latency, 464.0 ms max latency.
4844 records sent, 968.8 records/sec (94.61 MB/sec), 47.2 ms avg latency, 324.0 ms max latency.
5181 records sent, 1036.2 records/sec (101.19 MB/sec), 78.1 ms avg latency, 370.0 ms max latency.
4981 records sent, 996.2 records/sec (97.29 MB/sec), 59.5 ms avg latency, 275.0 ms max latency.
4960 records sent, 991.8 records/sec (96.86 MB/sec), 30.1 ms avg latency, 169.0 ms max latency.
100000 records sent, 998.941122 records/sec (97.55 MB/sec), 93.08 ms avg latency, 1381.00 ms max latency, 47 ms 50th, 294 ms 95th, 468 ms 99th, 912 ms 99.9th.
