run_id=security-overhead-final-factorial-tls-b5-rf5-isr4-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b5-rf5-isr4-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2356 records sent, 471.1 records/sec (46.01 MB/sec), 419.0 ms avg latency, 1498.0 ms max latency.
4734 records sent, 946.4 records/sec (92.42 MB/sec), 55.6 ms avg latency, 214.0 ms max latency.
5530 records sent, 1105.8 records/sec (107.99 MB/sec), 134.4 ms avg latency, 401.0 ms max latency.
5543 records sent, 1108.4 records/sec (108.24 MB/sec), 136.5 ms avg latency, 438.0 ms max latency.
5536 records sent, 1107.2 records/sec (108.13 MB/sec), 191.4 ms avg latency, 459.0 ms max latency.
5858 records sent, 1171.1 records/sec (114.37 MB/sec), 272.5 ms avg latency, 451.0 ms max latency.
5862 records sent, 1172.2 records/sec (114.47 MB/sec), 274.5 ms avg latency, 501.0 ms max latency.
5765 records sent, 1152.8 records/sec (112.58 MB/sec), 279.5 ms avg latency, 455.0 ms max latency.
5665 records sent, 1132.8 records/sec (110.62 MB/sec), 283.9 ms avg latency, 556.0 ms max latency.
5637 records sent, 1127.4 records/sec (110.10 MB/sec), 285.7 ms avg latency, 511.0 ms max latency.
5459 records sent, 1091.8 records/sec (106.62 MB/sec), 292.0 ms avg latency, 611.0 ms max latency.
5072 records sent, 1014.4 records/sec (99.06 MB/sec), 320.6 ms avg latency, 1022.0 ms max latency.
5767 records sent, 1153.4 records/sec (112.64 MB/sec), 277.5 ms avg latency, 468.0 ms max latency.
5685 records sent, 1137.0 records/sec (111.04 MB/sec), 281.9 ms avg latency, 514.0 ms max latency.
5844 records sent, 1168.8 records/sec (114.14 MB/sec), 268.7 ms avg latency, 504.0 ms max latency.
5877 records sent, 1175.4 records/sec (114.79 MB/sec), 276.0 ms avg latency, 521.0 ms max latency.
5927 records sent, 1185.4 records/sec (115.76 MB/sec), 269.5 ms avg latency, 443.0 ms max latency.
5906 records sent, 1181.0 records/sec (115.33 MB/sec), 270.6 ms avg latency, 456.0 ms max latency.
100000 records sent, 1087.997215 records/sec (106.25 MB/sec), 252.29 ms avg latency, 1498.00 ms max latency, 248 ms 50th, 403 ms 95th, 553 ms 99th, 1015 ms 99.9th.
