2037 records sent, 407.3 records/sec (39.78 MB/sec), 452.9 ms avg latency, 1363.0 ms max latency.
5139 records sent, 1027.6 records/sec (100.35 MB/sec), 15.0 ms avg latency, 58.0 ms max latency.
5654 records sent, 1130.6 records/sec (110.41 MB/sec), 13.2 ms avg latency, 60.0 ms max latency.
5511 records sent, 1102.0 records/sec (107.62 MB/sec), 12.9 ms avg latency, 77.0 ms max latency.
6665 records sent, 1332.5 records/sec (130.12 MB/sec), 14.8 ms avg latency, 66.0 ms max latency.
5003 records sent, 1000.4 records/sec (97.70 MB/sec), 8.5 ms avg latency, 53.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 8.3 ms avg latency, 44.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 8.8 ms avg latency, 48.0 ms max latency.
4994 records sent, 998.4 records/sec (97.50 MB/sec), 8.0 ms avg latency, 30.0 ms max latency.
5010 records sent, 1001.4 records/sec (97.79 MB/sec), 7.8 ms avg latency, 47.0 ms max latency.
5008 records sent, 1001.0 records/sec (97.75 MB/sec), 8.0 ms avg latency, 40.0 ms max latency.
5000 records sent, 999.6 records/sec (97.62 MB/sec), 9.2 ms avg latency, 65.0 ms max latency.
4572 records sent, 914.4 records/sec (89.30 MB/sec), 98.4 ms avg latency, 1077.0 ms max latency.
5438 records sent, 1087.2 records/sec (106.17 MB/sec), 75.7 ms avg latency, 1068.0 ms max latency.
4999 records sent, 999.8 records/sec (97.64 MB/sec), 7.7 ms avg latency, 43.0 ms max latency.
5003 records sent, 1000.4 records/sec (97.70 MB/sec), 7.5 ms avg latency, 31.0 ms max latency.
5002 records sent, 1000.0 records/sec (97.66 MB/sec), 8.1 ms avg latency, 50.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 7.9 ms avg latency, 36.0 ms max latency.
4999 records sent, 999.6 records/sec (97.62 MB/sec), 7.9 ms avg latency, 45.0 ms max latency.
100000 records sent, 999.470281 records/sec (97.60 MB/sec), 26.33 ms avg latency, 1363.00 ms max latency, 8 ms 50th, 46 ms 95th, 636 ms 99th, 1029 ms 99.9th.
