5001 records sent, 998.8 records/sec (0.98 MB/sec), 14.2 ms avg latency, 608.0 ms max latency.
5011 records sent, 1001.0 records/sec (0.98 MB/sec), 5.9 ms avg latency, 25.0 ms max latency.
5007 records sent, 997.6 records/sec (0.97 MB/sec), 5.6 ms avg latency, 30.0 ms max latency.
5020 records sent, 1003.0 records/sec (0.98 MB/sec), 5.9 ms avg latency, 25.0 ms max latency.
5001 records sent, 1000.0 records/sec (0.98 MB/sec), 5.9 ms avg latency, 25.0 ms max latency.
5001 records sent, 1000.2 records/sec (0.98 MB/sec), 5.9 ms avg latency, 42.0 ms max latency.
5007 records sent, 1000.6 records/sec (0.98 MB/sec), 5.7 ms avg latency, 57.0 ms max latency.
5003 records sent, 999.8 records/sec (0.98 MB/sec), 5.5 ms avg latency, 25.0 ms max latency.
5003 records sent, 1000.4 records/sec (0.98 MB/sec), 5.6 ms avg latency, 31.0 ms max latency.
5004 records sent, 1000.4 records/sec (0.98 MB/sec), 5.7 ms avg latency, 24.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 5.5 ms avg latency, 33.0 ms max latency.
5006 records sent, 1000.2 records/sec (0.98 MB/sec), 5.6 ms avg latency, 26.0 ms max latency.
5007 records sent, 1000.2 records/sec (0.98 MB/sec), 5.5 ms avg latency, 33.0 ms max latency.
5002 records sent, 1000.0 records/sec (0.98 MB/sec), 5.3 ms avg latency, 16.0 ms max latency.
5002 records sent, 1000.0 records/sec (0.98 MB/sec), 5.6 ms avg latency, 34.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 5.3 ms avg latency, 25.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 5.3 ms avg latency, 29.0 ms max latency.
5004 records sent, 999.8 records/sec (0.98 MB/sec), 5.6 ms avg latency, 24.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 5.4 ms avg latency, 30.0 ms max latency.
100000 records sent, 999.480270 records/sec (0.98 MB/sec), 6.02 ms avg latency, 608.00 ms max latency, 5 ms 50th, 9 ms 95th, 20 ms 99th, 110 ms 99.9th.
