producer_index=6
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.0 records/sec (0.00 MB/sec), 6430.0 ms avg latency, 6430.0 ms max latency.
62 records sent, 12.2 records/sec (1.19 MB/sec), 8481.7 ms avg latency, 20828.0 ms max latency.
96 records sent, 18.0 records/sec (1.75 MB/sec), 10445.8 ms avg latency, 13264.0 ms max latency.
132 records sent, 25.5 records/sec (2.49 MB/sec), 13190.1 ms avg latency, 15514.0 ms max latency.
220 records sent, 42.6 records/sec (4.16 MB/sec), 12944.3 ms avg latency, 16096.0 ms max latency.
288 records sent, 56.3 records/sec (5.49 MB/sec), 6717.3 ms avg latency, 9419.0 ms max latency.
331 records sent, 65.7 records/sec (6.41 MB/sec), 3837.2 ms avg latency, 5602.0 ms max latency.
324 records sent, 64.8 records/sec (6.33 MB/sec), 1127.1 ms avg latency, 2812.0 ms max latency.
288 records sent, 57.2 records/sec (5.58 MB/sec), 110.1 ms avg latency, 282.0 ms max latency.
273 records sent, 54.3 records/sec (5.30 MB/sec), 64.9 ms avg latency, 162.0 ms max latency.
304 records sent, 60.4 records/sec (5.90 MB/sec), 66.0 ms avg latency, 317.0 ms max latency.
324 records sent, 64.3 records/sec (6.28 MB/sec), 57.3 ms avg latency, 173.0 ms max latency.
332 records sent, 66.1 records/sec (6.46 MB/sec), 59.7 ms avg latency, 193.0 ms max latency.
340 records sent, 66.9 records/sec (6.53 MB/sec), 60.2 ms avg latency, 197.0 ms max latency.
333 records sent, 66.5 records/sec (6.49 MB/sec), 57.7 ms avg latency, 205.0 ms max latency.
343 records sent, 68.3 records/sec (6.67 MB/sec), 64.6 ms avg latency, 207.0 ms max latency.
364 records sent, 72.7 records/sec (7.10 MB/sec), 48.5 ms avg latency, 178.0 ms max latency.
354 records sent, 70.7 records/sec (6.91 MB/sec), 57.7 ms avg latency, 223.0 ms max latency.
358 records sent, 71.5 records/sec (6.98 MB/sec), 64.9 ms avg latency, 270.0 ms max latency.
315 records sent, 62.9 records/sec (6.14 MB/sec), 94.8 ms avg latency, 464.0 ms max latency.
358 records sent, 71.6 records/sec (6.99 MB/sec), 194.5 ms avg latency, 748.0 ms max latency.
343 records sent, 68.4 records/sec (6.68 MB/sec), 42.1 ms avg latency, 165.0 ms max latency.
335 records sent, 66.1 records/sec (6.45 MB/sec), 50.6 ms avg latency, 145.0 ms max latency.
325 records sent, 64.9 records/sec (6.34 MB/sec), 53.7 ms avg latency, 171.0 ms max latency.
348 records sent, 68.5 records/sec (6.69 MB/sec), 56.1 ms avg latency, 311.0 ms max latency.
332 records sent, 65.3 records/sec (6.38 MB/sec), 51.5 ms avg latency, 171.0 ms max latency.
351 records sent, 70.2 records/sec (6.86 MB/sec), 43.6 ms avg latency, 237.0 ms max latency.
357 records sent, 71.3 records/sec (6.97 MB/sec), 45.7 ms avg latency, 153.0 ms max latency.
8333 records sent, 51.772556 records/sec (5.06 MB/sec), 1217.98 ms avg latency, 20828.00 ms max latency, 59 ms 50th, 9473 ms 95th, 14341 ms 99th, 15514 ms 99.9th.
