run_id=security-overhead-final-factorial-tls-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
2740 records sent, 547.9 records/sec (53.50 MB/sec), 355.2 ms avg latency, 1162.0 ms max latency.
5747 records sent, 1149.4 records/sec (112.25 MB/sec), 19.2 ms avg latency, 76.0 ms max latency.
6510 records sent, 1301.7 records/sec (127.12 MB/sec), 17.1 ms avg latency, 63.0 ms max latency.
5004 records sent, 1000.2 records/sec (97.68 MB/sec), 9.9 ms avg latency, 78.0 ms max latency.
4988 records sent, 997.2 records/sec (97.38 MB/sec), 14.4 ms avg latency, 86.0 ms max latency.
4997 records sent, 999.4 records/sec (97.60 MB/sec), 23.1 ms avg latency, 113.0 ms max latency.
5021 records sent, 1004.2 records/sec (98.07 MB/sec), 11.9 ms avg latency, 58.0 ms max latency.
5001 records sent, 1000.0 records/sec (97.66 MB/sec), 13.1 ms avg latency, 112.0 ms max latency.
4999 records sent, 999.4 records/sec (97.60 MB/sec), 15.5 ms avg latency, 120.0 ms max latency.
5001 records sent, 1000.0 records/sec (97.66 MB/sec), 18.3 ms avg latency, 159.0 ms max latency.
5005 records sent, 1001.0 records/sec (97.75 MB/sec), 12.3 ms avg latency, 86.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 11.7 ms avg latency, 89.0 ms max latency.
4259 records sent, 851.5 records/sec (83.15 MB/sec), 86.9 ms avg latency, 650.0 ms max latency.
5745 records sent, 1148.8 records/sec (112.18 MB/sec), 241.7 ms avg latency, 1099.0 ms max latency.
4993 records sent, 998.6 records/sec (97.52 MB/sec), 13.8 ms avg latency, 134.0 ms max latency.
5008 records sent, 1001.6 records/sec (97.81 MB/sec), 11.8 ms avg latency, 79.0 ms max latency.
4985 records sent, 996.8 records/sec (97.34 MB/sec), 12.8 ms avg latency, 84.0 ms max latency.
5012 records sent, 1002.2 records/sec (97.87 MB/sec), 19.8 ms avg latency, 124.0 ms max latency.
5010 records sent, 1001.8 records/sec (97.83 MB/sec), 11.9 ms avg latency, 74.0 ms max latency.
100000 records sent, 999.650122 records/sec (97.62 MB/sec), 40.12 ms avg latency, 1162.00 ms max latency, 9 ms 50th, 208 ms 95th, 644 ms 99th, 1061 ms 99.9th.
