producer_index=11
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.01 MB/sec), 17692.0 ms avg latency, 17692.0 ms max latency.
42 records sent, 8.3 records/sec (0.82 MB/sec), 7241.4 ms avg latency, 8787.0 ms max latency.
106 records sent, 21.2 records/sec (2.07 MB/sec), 9392.8 ms avg latency, 10670.0 ms max latency.
134 records sent, 26.7 records/sec (2.61 MB/sec), 10794.4 ms avg latency, 12073.0 ms max latency.
126 records sent, 24.5 records/sec (2.39 MB/sec), 13137.7 ms avg latency, 15648.0 ms max latency.
139 records sent, 27.6 records/sec (2.69 MB/sec), 12768.8 ms avg latency, 13756.0 ms max latency.
196 records sent, 39.0 records/sec (3.81 MB/sec), 11797.2 ms avg latency, 13702.0 ms max latency.
335 records sent, 66.1 records/sec (6.46 MB/sec), 6557.4 ms avg latency, 10208.0 ms max latency.
387 records sent, 77.1 records/sec (7.53 MB/sec), 2181.7 ms avg latency, 4545.0 ms max latency.
286 records sent, 56.8 records/sec (5.54 MB/sec), 121.6 ms avg latency, 545.0 ms max latency.
266 records sent, 52.7 records/sec (5.15 MB/sec), 102.9 ms avg latency, 427.0 ms max latency.
279 records sent, 55.4 records/sec (5.41 MB/sec), 68.4 ms avg latency, 266.0 ms max latency.
273 records sent, 54.6 records/sec (5.33 MB/sec), 104.8 ms avg latency, 399.0 ms max latency.
289 records sent, 57.3 records/sec (5.60 MB/sec), 57.5 ms avg latency, 262.0 ms max latency.
313 records sent, 62.1 records/sec (6.07 MB/sec), 56.8 ms avg latency, 281.0 ms max latency.
311 records sent, 62.2 records/sec (6.07 MB/sec), 70.5 ms avg latency, 281.0 ms max latency.
332 records sent, 66.3 records/sec (6.48 MB/sec), 76.6 ms avg latency, 268.0 ms max latency.
328 records sent, 65.3 records/sec (6.38 MB/sec), 40.7 ms avg latency, 226.0 ms max latency.
314 records sent, 62.2 records/sec (6.08 MB/sec), 61.7 ms avg latency, 256.0 ms max latency.
315 records sent, 62.6 records/sec (6.12 MB/sec), 54.8 ms avg latency, 276.0 ms max latency.
320 records sent, 62.7 records/sec (6.12 MB/sec), 59.7 ms avg latency, 256.0 ms max latency.
332 records sent, 65.3 records/sec (6.38 MB/sec), 109.5 ms avg latency, 356.0 ms max latency.
328 records sent, 65.2 records/sec (6.37 MB/sec), 42.5 ms avg latency, 140.0 ms max latency.
362 records sent, 72.2 records/sec (7.05 MB/sec), 50.0 ms avg latency, 170.0 ms max latency.
328 records sent, 65.4 records/sec (6.38 MB/sec), 49.2 ms avg latency, 298.0 ms max latency.
321 records sent, 62.9 records/sec (6.14 MB/sec), 61.7 ms avg latency, 232.0 ms max latency.
335 records sent, 66.8 records/sec (6.52 MB/sec), 50.9 ms avg latency, 183.0 ms max latency.
338 records sent, 67.5 records/sec (6.59 MB/sec), 41.2 ms avg latency, 180.0 ms max latency.
334 records sent, 66.8 records/sec (6.52 MB/sec), 57.6 ms avg latency, 348.0 ms max latency.
394 records sent, 78.6 records/sec (7.68 MB/sec), 74.0 ms avg latency, 307.0 ms max latency.
8333 records sent, 50.086553 records/sec (4.89 MB/sec), 1439.76 ms avg latency, 17692.00 ms max latency, 59 ms 50th, 11498 ms 95th, 13143 ms 99th, 14377 ms 99.9th.
