producer_index=4
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.00 MB/sec), 17007.0 ms avg latency, 17007.0 ms max latency.
492 records sent, 94.0 records/sec (0.92 MB/sec), 7104.5 ms avg latency, 9118.0 ms max latency.
1096 records sent, 210.6 records/sec (2.06 MB/sec), 8597.0 ms avg latency, 10075.0 ms max latency.
1149 records sent, 229.2 records/sec (2.24 MB/sec), 3573.4 ms avg latency, 10984.0 ms max latency.
422 records sent, 84.2 records/sec (0.82 MB/sec), 34.2 ms avg latency, 100.0 ms max latency.
421 records sent, 84.0 records/sec (0.82 MB/sec), 20.0 ms avg latency, 60.0 ms max latency.
423 records sent, 84.3 records/sec (0.82 MB/sec), 15.0 ms avg latency, 46.0 ms max latency.
419 records sent, 83.8 records/sec (0.82 MB/sec), 13.9 ms avg latency, 90.0 ms max latency.
422 records sent, 84.4 records/sec (0.82 MB/sec), 13.8 ms avg latency, 44.0 ms max latency.
420 records sent, 84.0 records/sec (0.82 MB/sec), 13.0 ms avg latency, 81.0 ms max latency.
420 records sent, 83.8 records/sec (0.82 MB/sec), 12.9 ms avg latency, 39.0 ms max latency.
421 records sent, 84.1 records/sec (0.82 MB/sec), 13.7 ms avg latency, 50.0 ms max latency.
420 records sent, 84.0 records/sec (0.82 MB/sec), 13.2 ms avg latency, 39.0 ms max latency.
422 records sent, 84.2 records/sec (0.82 MB/sec), 11.7 ms avg latency, 26.0 ms max latency.
422 records sent, 84.1 records/sec (0.82 MB/sec), 11.8 ms avg latency, 37.0 ms max latency.
421 records sent, 84.1 records/sec (0.82 MB/sec), 11.9 ms avg latency, 26.0 ms max latency.
421 records sent, 83.9 records/sec (0.82 MB/sec), 10.3 ms avg latency, 26.0 ms max latency.
8334 records sent, 83.639429 records/sec (0.82 MB/sec), 2054.73 ms avg latency, 17007.00 ms max latency, 16 ms 50th, 8969 ms 95th, 9739 ms 99th, 10983 ms 99.9th.
