run_id=security-overhead-final-factorial-mtls-b5-rf5-isr4-msg10240-tps1000-batch131072-acksall-prod1-complz4-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr4-msg10240-tps1000-batch131072-acksall-prod1-complz4-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4994 records sent, 998.0 records/sec (9.75 MB/sec), 384.7 ms avg latency, 1657.0 ms max latency.
5010 records sent, 1001.4 records/sec (9.78 MB/sec), 7.3 ms avg latency, 26.0 ms max latency.
5005 records sent, 1000.4 records/sec (9.77 MB/sec), 7.0 ms avg latency, 38.0 ms max latency.
5003 records sent, 1000.4 records/sec (9.77 MB/sec), 6.8 ms avg latency, 25.0 ms max latency.
5005 records sent, 999.8 records/sec (9.76 MB/sec), 6.7 ms avg latency, 32.0 ms max latency.
5007 records sent, 1000.2 records/sec (9.77 MB/sec), 6.6 ms avg latency, 32.0 ms max latency.
5003 records sent, 1000.0 records/sec (9.77 MB/sec), 7.2 ms avg latency, 60.0 ms max latency.
5003 records sent, 1000.4 records/sec (9.77 MB/sec), 6.8 ms avg latency, 27.0 ms max latency.
5004 records sent, 1000.2 records/sec (9.77 MB/sec), 6.6 ms avg latency, 32.0 ms max latency.
5003 records sent, 1000.4 records/sec (9.77 MB/sec), 7.1 ms avg latency, 47.0 ms max latency.
5000 records sent, 1000.0 records/sec (9.77 MB/sec), 7.4 ms avg latency, 45.0 ms max latency.
5007 records sent, 999.8 records/sec (9.76 MB/sec), 6.5 ms avg latency, 31.0 ms max latency.
4992 records sent, 992.8 records/sec (9.70 MB/sec), 6.7 ms avg latency, 41.0 ms max latency.
5045 records sent, 1007.8 records/sec (9.84 MB/sec), 8.4 ms avg latency, 84.0 ms max latency.
5006 records sent, 1000.2 records/sec (9.77 MB/sec), 7.1 ms avg latency, 48.0 ms max latency.
5004 records sent, 1000.2 records/sec (9.77 MB/sec), 7.5 ms avg latency, 45.0 ms max latency.
5004 records sent, 1000.0 records/sec (9.77 MB/sec), 6.8 ms avg latency, 39.0 ms max latency.
5004 records sent, 1000.4 records/sec (9.77 MB/sec), 6.4 ms avg latency, 40.0 ms max latency.
5007 records sent, 999.8 records/sec (9.76 MB/sec), 6.8 ms avg latency, 41.0 ms max latency.
100000 records sent, 999.730073 records/sec (9.76 MB/sec), 25.86 ms avg latency, 1657.00 ms max latency, 7 ms 50th, 16 ms 95th, 836 ms 99th, 1027 ms 99.9th.
