producer_index=1
producer_count=12
producer_records=8334
producer_throughput=84
[2026-04-22 09:46:59,791] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.91:9094 (id: -3 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.00 MB/sec), 19058.0 ms avg latency, 19058.0 ms max latency.
399 records sent, 77.1 records/sec (0.75 MB/sec), 5993.0 ms avg latency, 7528.0 ms max latency.
1018 records sent, 193.6 records/sec (1.89 MB/sec), 7438.6 ms avg latency, 9471.0 ms max latency.
1487 records sent, 296.2 records/sec (2.89 MB/sec), 5551.6 ms avg latency, 10609.0 ms max latency.
425 records sent, 84.2 records/sec (0.82 MB/sec), 50.0 ms avg latency, 167.0 ms max latency.
426 records sent, 85.1 records/sec (0.83 MB/sec), 25.7 ms avg latency, 126.0 ms max latency.
423 records sent, 84.1 records/sec (0.82 MB/sec), 21.0 ms avg latency, 68.0 ms max latency.
422 records sent, 84.3 records/sec (0.82 MB/sec), 16.9 ms avg latency, 54.0 ms max latency.
422 records sent, 84.3 records/sec (0.82 MB/sec), 15.6 ms avg latency, 44.0 ms max latency.
423 records sent, 84.5 records/sec (0.83 MB/sec), 16.1 ms avg latency, 43.0 ms max latency.
422 records sent, 84.1 records/sec (0.82 MB/sec), 14.7 ms avg latency, 46.0 ms max latency.
420 records sent, 83.9 records/sec (0.82 MB/sec), 15.7 ms avg latency, 49.0 ms max latency.
421 records sent, 84.0 records/sec (0.82 MB/sec), 15.4 ms avg latency, 53.0 ms max latency.
421 records sent, 84.2 records/sec (0.82 MB/sec), 13.5 ms avg latency, 36.0 ms max latency.
420 records sent, 83.9 records/sec (0.82 MB/sec), 14.2 ms avg latency, 42.0 ms max latency.
422 records sent, 84.1 records/sec (0.82 MB/sec), 14.5 ms avg latency, 51.0 ms max latency.
8334 records sent, 83.731024 records/sec (0.82 MB/sec), 2200.82 ms avg latency, 19058.00 ms max latency, 22 ms 50th, 8783 ms 95th, 9732 ms 99th, 10511 ms 99.9th.
