run_id=security-overhead-final-factorial-mtls-b5-rf5-isr4-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr4-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2762 records sent, 552.4 records/sec (53.95 MB/sec), 228.9 ms avg latency, 1374.0 ms max latency.
5523 records sent, 1104.4 records/sec (107.85 MB/sec), 29.4 ms avg latency, 120.0 ms max latency.
5869 records sent, 1173.8 records/sec (114.63 MB/sec), 115.2 ms avg latency, 370.0 ms max latency.
5688 records sent, 1137.4 records/sec (111.07 MB/sec), 157.3 ms avg latency, 473.0 ms max latency.
6103 records sent, 1220.6 records/sec (119.20 MB/sec), 208.7 ms avg latency, 483.0 ms max latency.
6076 records sent, 1215.0 records/sec (118.65 MB/sec), 208.5 ms avg latency, 461.0 ms max latency.
6145 records sent, 1229.0 records/sec (120.02 MB/sec), 207.1 ms avg latency, 433.0 ms max latency.
5970 records sent, 1194.0 records/sec (116.60 MB/sec), 212.5 ms avg latency, 454.0 ms max latency.
6074 records sent, 1214.8 records/sec (118.63 MB/sec), 208.2 ms avg latency, 371.0 ms max latency.
5793 records sent, 1156.5 records/sec (112.94 MB/sec), 211.6 ms avg latency, 404.0 ms max latency.
5221 records sent, 1044.0 records/sec (101.95 MB/sec), 246.3 ms avg latency, 1028.0 ms max latency.
6235 records sent, 1247.0 records/sec (121.78 MB/sec), 202.7 ms avg latency, 430.0 ms max latency.
6203 records sent, 1240.6 records/sec (121.15 MB/sec), 204.7 ms avg latency, 415.0 ms max latency.
6105 records sent, 1221.0 records/sec (119.24 MB/sec), 207.7 ms avg latency, 438.0 ms max latency.
6185 records sent, 1236.5 records/sec (120.75 MB/sec), 205.3 ms avg latency, 354.0 ms max latency.
6254 records sent, 1250.5 records/sec (122.12 MB/sec), 204.9 ms avg latency, 404.0 ms max latency.
6038 records sent, 1207.1 records/sec (117.88 MB/sec), 210.8 ms avg latency, 363.0 ms max latency.
100000 records sent, 1155.441552 records/sec (112.84 MB/sec), 192.21 ms avg latency, 1374.00 ms max latency, 187 ms 50th, 307 ms 95th, 427 ms 99th, 878 ms 99.9th.
