4028 records sent, 805.6 records/sec (78.67 MB/sec), 15.8 ms avg latency, 691.0 ms max latency.
5729 records sent, 1145.8 records/sec (111.89 MB/sec), 11.2 ms avg latency, 75.0 ms max latency.
5235 records sent, 1046.6 records/sec (102.21 MB/sec), 10.7 ms avg latency, 218.0 ms max latency.
5010 records sent, 1001.8 records/sec (97.83 MB/sec), 11.4 ms avg latency, 99.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 10.6 ms avg latency, 104.0 ms max latency.
5004 records sent, 1000.4 records/sec (97.70 MB/sec), 9.3 ms avg latency, 43.0 ms max latency.
4963 records sent, 992.6 records/sec (96.93 MB/sec), 9.7 ms avg latency, 79.0 ms max latency.
5043 records sent, 1008.6 records/sec (98.50 MB/sec), 10.4 ms avg latency, 79.0 ms max latency.
4995 records sent, 999.0 records/sec (97.56 MB/sec), 9.9 ms avg latency, 81.0 ms max latency.
5006 records sent, 1001.2 records/sec (97.77 MB/sec), 8.7 ms avg latency, 50.0 ms max latency.
4997 records sent, 999.2 records/sec (97.58 MB/sec), 10.8 ms avg latency, 78.0 ms max latency.
4978 records sent, 995.6 records/sec (97.23 MB/sec), 8.8 ms avg latency, 61.0 ms max latency.
4991 records sent, 995.0 records/sec (97.17 MB/sec), 15.3 ms avg latency, 250.0 ms max latency.
5060 records sent, 1011.2 records/sec (98.75 MB/sec), 12.0 ms avg latency, 138.0 ms max latency.
5003 records sent, 1000.2 records/sec (97.68 MB/sec), 8.6 ms avg latency, 57.0 ms max latency.
5005 records sent, 1001.0 records/sec (97.75 MB/sec), 8.9 ms avg latency, 66.0 ms max latency.
4999 records sent, 999.8 records/sec (97.64 MB/sec), 9.1 ms avg latency, 71.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 8.4 ms avg latency, 221.0 ms max latency.
4998 records sent, 999.6 records/sec (97.62 MB/sec), 9.4 ms avg latency, 58.0 ms max latency.
100000 records sent, 999.440313 records/sec (97.60 MB/sec), 10.36 ms avg latency, 691.00 ms max latency, 8 ms 50th, 26 ms 95th, 52 ms 99th, 122 ms 99.9th.
