run_id=security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4017 records sent, 803.4 records/sec (78.46 MB/sec), 22.6 ms avg latency, 567.0 ms max latency.
5454 records sent, 1090.4 records/sec (106.48 MB/sec), 6.5 ms avg latency, 68.0 ms max latency.
5199 records sent, 1039.8 records/sec (101.54 MB/sec), 5.6 ms avg latency, 47.0 ms max latency.
5343 records sent, 1068.2 records/sec (104.31 MB/sec), 9.7 ms avg latency, 141.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 8.1 ms avg latency, 95.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 6.7 ms avg latency, 94.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 7.0 ms avg latency, 76.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 4.6 ms avg latency, 55.0 ms max latency.
4999 records sent, 999.8 records/sec (97.64 MB/sec), 5.1 ms avg latency, 54.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 6.7 ms avg latency, 92.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 7.1 ms avg latency, 113.0 ms max latency.
4993 records sent, 998.6 records/sec (97.52 MB/sec), 6.3 ms avg latency, 76.0 ms max latency.
3517 records sent, 700.9 records/sec (68.45 MB/sec), 136.9 ms avg latency, 1561.0 ms max latency.
6514 records sent, 1302.8 records/sec (127.23 MB/sec), 58.5 ms avg latency, 1329.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 6.0 ms avg latency, 76.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 10.1 ms avg latency, 178.0 ms max latency.
5000 records sent, 999.8 records/sec (97.64 MB/sec), 6.7 ms avg latency, 161.0 ms max latency.
5002 records sent, 1000.2 records/sec (97.68 MB/sec), 3.8 ms avg latency, 55.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 4.5 ms avg latency, 56.0 ms max latency.
100000 records sent, 999.730073 records/sec (97.63 MB/sec), 15.07 ms avg latency, 1561.00 ms max latency, 3 ms 50th, 42 ms 95th, 198 ms 99th, 1286 ms 99.9th.
