run_id=security-overhead-final-factorial-mtls-b3-rf3-isr3-msg10240-tps1000-batch16384-acks1-prod1-complz4-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b3-rf3-isr3-msg10240-tps1000-batch16384-acks1-prod1-complz4-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4999 records sent, 999.8 records/sec (9.76 MB/sec), 343.3 ms avg latency, 1262.0 ms max latency.
5003 records sent, 1000.4 records/sec (9.77 MB/sec), 2.2 ms avg latency, 29.0 ms max latency.
5002 records sent, 1000.2 records/sec (9.77 MB/sec), 2.1 ms avg latency, 24.0 ms max latency.
5002 records sent, 1000.0 records/sec (9.77 MB/sec), 2.0 ms avg latency, 29.0 ms max latency.
5002 records sent, 1000.4 records/sec (9.77 MB/sec), 2.1 ms avg latency, 17.0 ms max latency.
5000 records sent, 1000.0 records/sec (9.77 MB/sec), 2.0 ms avg latency, 20.0 ms max latency.
5001 records sent, 1000.0 records/sec (9.77 MB/sec), 2.1 ms avg latency, 18.0 ms max latency.
5003 records sent, 1000.4 records/sec (9.77 MB/sec), 2.2 ms avg latency, 17.0 ms max latency.
4999 records sent, 999.8 records/sec (9.76 MB/sec), 2.2 ms avg latency, 29.0 ms max latency.
5004 records sent, 1000.8 records/sec (9.77 MB/sec), 2.2 ms avg latency, 45.0 ms max latency.
5002 records sent, 1000.2 records/sec (9.77 MB/sec), 2.7 ms avg latency, 69.0 ms max latency.
5001 records sent, 1000.2 records/sec (9.77 MB/sec), 2.5 ms avg latency, 72.0 ms max latency.
5000 records sent, 1000.0 records/sec (9.77 MB/sec), 2.0 ms avg latency, 13.0 ms max latency.
5001 records sent, 1000.2 records/sec (9.77 MB/sec), 2.0 ms avg latency, 13.0 ms max latency.
5002 records sent, 1000.2 records/sec (9.77 MB/sec), 2.0 ms avg latency, 23.0 ms max latency.
5003 records sent, 1000.4 records/sec (9.77 MB/sec), 2.4 ms avg latency, 81.0 ms max latency.
5002 records sent, 1000.2 records/sec (9.77 MB/sec), 2.1 ms avg latency, 32.0 ms max latency.
5002 records sent, 1000.2 records/sec (9.77 MB/sec), 2.1 ms avg latency, 50.0 ms max latency.
5002 records sent, 1000.2 records/sec (9.77 MB/sec), 1.9 ms avg latency, 10.0 ms max latency.
100000 records sent, 999.770053 records/sec (9.76 MB/sec), 19.20 ms avg latency, 1262.00 ms max latency, 2 ms 50th, 4 ms 95th, 746 ms 99th, 903 ms 99.9th.
