producer_index=2
producer_count=12
producer_records=8334
producer_throughput=84
[2026-04-25 10:30:54,049] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.118:9094 (id: -4 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.01 MB/sec), 18322.0 ms avg latency, 18322.0 ms max latency.
63 records sent, 12.1 records/sec (1.18 MB/sec), 6730.3 ms avg latency, 8650.0 ms max latency.
132 records sent, 26.1 records/sec (2.55 MB/sec), 9717.4 ms avg latency, 11154.0 ms max latency.
150 records sent, 28.9 records/sec (2.83 MB/sec), 10477.3 ms avg latency, 12567.0 ms max latency.
292 records sent, 57.9 records/sec (5.65 MB/sec), 6397.8 ms avg latency, 9857.0 ms max latency.
366 records sent, 73.2 records/sec (7.15 MB/sec), 3799.5 ms avg latency, 4744.0 ms max latency.
427 records sent, 84.3 records/sec (8.23 MB/sec), 2974.1 ms avg latency, 3734.0 ms max latency.
456 records sent, 90.3 records/sec (8.81 MB/sec), 2088.3 ms avg latency, 3067.0 ms max latency.
426 records sent, 85.1 records/sec (8.32 MB/sec), 738.0 ms avg latency, 1528.0 ms max latency.
362 records sent, 71.8 records/sec (7.01 MB/sec), 115.0 ms avg latency, 510.0 ms max latency.
240 records sent, 48.0 records/sec (4.69 MB/sec), 68.5 ms avg latency, 203.0 ms max latency.
153 records sent, 30.6 records/sec (2.98 MB/sec), 33.7 ms avg latency, 128.0 ms max latency.
355 records sent, 70.8 records/sec (6.92 MB/sec), 96.1 ms avg latency, 372.0 ms max latency.
345 records sent, 69.0 records/sec (6.74 MB/sec), 63.5 ms avg latency, 215.0 ms max latency.
350 records sent, 69.8 records/sec (6.82 MB/sec), 69.3 ms avg latency, 253.0 ms max latency.
378 records sent, 75.4 records/sec (7.36 MB/sec), 56.3 ms avg latency, 209.0 ms max latency.
376 records sent, 75.0 records/sec (7.32 MB/sec), 78.0 ms avg latency, 345.0 ms max latency.
417 records sent, 83.0 records/sec (8.10 MB/sec), 124.7 ms avg latency, 533.0 ms max latency.
360 records sent, 71.8 records/sec (7.01 MB/sec), 63.7 ms avg latency, 330.0 ms max latency.
383 records sent, 76.4 records/sec (7.47 MB/sec), 58.6 ms avg latency, 182.0 ms max latency.
412 records sent, 82.1 records/sec (8.02 MB/sec), 116.5 ms avg latency, 637.0 ms max latency.
382 records sent, 75.9 records/sec (7.41 MB/sec), 55.1 ms avg latency, 208.0 ms max latency.
404 records sent, 80.6 records/sec (7.87 MB/sec), 52.9 ms avg latency, 222.0 ms max latency.
408 records sent, 81.5 records/sec (7.96 MB/sec), 52.0 ms avg latency, 323.0 ms max latency.
371 records sent, 73.9 records/sec (7.21 MB/sec), 43.6 ms avg latency, 213.0 ms max latency.
8334 records sent, 57.933738 records/sec (5.66 MB/sec), 1143.26 ms avg latency, 18322.00 ms max latency, 74 ms 50th, 7091 ms 95th, 10667 ms 99th, 11899 ms 99.9th.
