producer_index=5
producer_count=12
producer_records=8333
producer_throughput=83
[2026-04-25 03:51:21,355] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.91:9094 (id: -3 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.00 MB/sec), 17985.0 ms avg latency, 17985.0 ms max latency.
97 records sent, 19.0 records/sec (0.19 MB/sec), 6920.5 ms avg latency, 8997.0 ms max latency.
180 records sent, 35.5 records/sec (0.35 MB/sec), 10765.6 ms avg latency, 12403.0 ms max latency.
402 records sent, 79.4 records/sec (0.78 MB/sec), 13114.8 ms avg latency, 14659.0 ms max latency.
639 records sent, 127.2 records/sec (1.24 MB/sec), 15076.5 ms avg latency, 16280.0 ms max latency.
998 records sent, 194.1 records/sec (1.90 MB/sec), 16607.1 ms avg latency, 17271.0 ms max latency.
1020 records sent, 203.5 records/sec (1.99 MB/sec), 11754.7 ms avg latency, 15630.0 ms max latency.
1117 records sent, 223.1 records/sec (2.18 MB/sec), 4187.3 ms avg latency, 8623.0 ms max latency.
417 records sent, 82.8 records/sec (0.81 MB/sec), 25.4 ms avg latency, 128.0 ms max latency.
417 records sent, 83.1 records/sec (0.81 MB/sec), 26.9 ms avg latency, 85.0 ms max latency.
421 records sent, 84.2 records/sec (0.82 MB/sec), 22.4 ms avg latency, 91.0 ms max latency.
416 records sent, 83.0 records/sec (0.81 MB/sec), 23.0 ms avg latency, 95.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 21.3 ms avg latency, 97.0 ms max latency.
418 records sent, 83.6 records/sec (0.82 MB/sec), 17.7 ms avg latency, 57.0 ms max latency.
417 records sent, 83.2 records/sec (0.81 MB/sec), 17.9 ms avg latency, 69.0 ms max latency.
415 records sent, 82.9 records/sec (0.81 MB/sec), 16.7 ms avg latency, 81.0 ms max latency.
417 records sent, 83.4 records/sec (0.81 MB/sec), 16.1 ms avg latency, 67.0 ms max latency.
8333 records sent, 82.699827 records/sec (0.81 MB/sec), 6102.72 ms avg latency, 17985.00 ms max latency, 2100 ms 50th, 16755 ms 95th, 17016 ms 99th, 17196 ms 99.9th.
