producer_index=4
producer_count=6
producer_records=16667
producer_throughput=167
1 records sent, 0.1 records/sec (0.00 MB/sec), 8936.0 ms avg latency, 8936.0 ms max latency.
2335 records sent, 465.6 records/sec (0.45 MB/sec), 1461.9 ms avg latency, 2624.0 ms max latency.
840 records sent, 167.8 records/sec (0.16 MB/sec), 9.6 ms avg latency, 30.0 ms max latency.
832 records sent, 166.3 records/sec (0.16 MB/sec), 9.4 ms avg latency, 30.0 ms max latency.
841 records sent, 167.9 records/sec (0.16 MB/sec), 9.3 ms avg latency, 41.0 ms max latency.
835 records sent, 167.0 records/sec (0.16 MB/sec), 8.7 ms avg latency, 27.0 ms max latency.
836 records sent, 166.9 records/sec (0.16 MB/sec), 9.0 ms avg latency, 56.0 ms max latency.
837 records sent, 167.4 records/sec (0.16 MB/sec), 8.5 ms avg latency, 24.0 ms max latency.
836 records sent, 167.0 records/sec (0.16 MB/sec), 8.6 ms avg latency, 27.0 ms max latency.
837 records sent, 167.2 records/sec (0.16 MB/sec), 7.5 ms avg latency, 19.0 ms max latency.
836 records sent, 167.0 records/sec (0.16 MB/sec), 8.0 ms avg latency, 27.0 ms max latency.
836 records sent, 167.1 records/sec (0.16 MB/sec), 8.2 ms avg latency, 27.0 ms max latency.
836 records sent, 167.1 records/sec (0.16 MB/sec), 7.6 ms avg latency, 28.0 ms max latency.
834 records sent, 166.8 records/sec (0.16 MB/sec), 7.5 ms avg latency, 25.0 ms max latency.
836 records sent, 167.1 records/sec (0.16 MB/sec), 7.3 ms avg latency, 27.0 ms max latency.
836 records sent, 167.0 records/sec (0.16 MB/sec), 7.4 ms avg latency, 29.0 ms max latency.
835 records sent, 166.8 records/sec (0.16 MB/sec), 7.3 ms avg latency, 25.0 ms max latency.
837 records sent, 167.3 records/sec (0.16 MB/sec), 7.4 ms avg latency, 27.0 ms max latency.
835 records sent, 167.0 records/sec (0.16 MB/sec), 7.9 ms avg latency, 32.0 ms max latency.
16667 records sent, 166.933755 records/sec (0.16 MB/sec), 212.39 ms avg latency, 8936.00 ms max latency, 8 ms 50th, 2136 ms 95th, 2435 ms 99th, 2600 ms 99.9th.
