producer_index=5
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 17604.0 ms avg latency, 17604.0 ms max latency.
85 records sent, 16.1 records/sec (1.57 MB/sec), 6995.9 ms avg latency, 8535.0 ms max latency.
144 records sent, 27.4 records/sec (2.68 MB/sec), 9246.8 ms avg latency, 10948.0 ms max latency.
156 records sent, 31.0 records/sec (3.03 MB/sec), 9561.6 ms avg latency, 11720.0 ms max latency.
300 records sent, 58.8 records/sec (5.74 MB/sec), 6241.0 ms avg latency, 9184.0 ms max latency.
420 records sent, 83.3 records/sec (8.13 MB/sec), 3347.0 ms avg latency, 4261.0 ms max latency.
470 records sent, 93.6 records/sec (9.14 MB/sec), 2040.7 ms avg latency, 3071.0 ms max latency.
469 records sent, 93.7 records/sec (9.15 MB/sec), 524.4 ms avg latency, 1619.0 ms max latency.
370 records sent, 73.5 records/sec (7.18 MB/sec), 57.2 ms avg latency, 168.0 ms max latency.
392 records sent, 78.4 records/sec (7.66 MB/sec), 57.4 ms avg latency, 245.0 ms max latency.
386 records sent, 76.3 records/sec (7.45 MB/sec), 37.3 ms avg latency, 174.0 ms max latency.
376 records sent, 75.1 records/sec (7.33 MB/sec), 47.9 ms avg latency, 138.0 ms max latency.
387 records sent, 77.2 records/sec (7.54 MB/sec), 49.4 ms avg latency, 234.0 ms max latency.
416 records sent, 82.8 records/sec (8.09 MB/sec), 59.5 ms avg latency, 234.0 ms max latency.
408 records sent, 81.3 records/sec (7.94 MB/sec), 41.6 ms avg latency, 206.0 ms max latency.
400 records sent, 79.7 records/sec (7.79 MB/sec), 44.3 ms avg latency, 202.0 ms max latency.
404 records sent, 80.4 records/sec (7.85 MB/sec), 49.6 ms avg latency, 334.0 ms max latency.
409 records sent, 81.8 records/sec (7.99 MB/sec), 35.9 ms avg latency, 143.0 ms max latency.
428 records sent, 84.2 records/sec (8.22 MB/sec), 35.0 ms avg latency, 119.0 ms max latency.
410 records sent, 81.8 records/sec (7.98 MB/sec), 33.8 ms avg latency, 126.0 ms max latency.
398 records sent, 79.4 records/sec (7.75 MB/sec), 34.5 ms avg latency, 169.0 ms max latency.
396 records sent, 79.2 records/sec (7.73 MB/sec), 30.8 ms avg latency, 154.0 ms max latency.
440 records sent, 87.8 records/sec (8.57 MB/sec), 25.2 ms avg latency, 184.0 ms max latency.
8333 records sent, 63.412221 records/sec (6.19 MB/sec), 981.42 ms avg latency, 17604.00 ms max latency, 43 ms 50th, 7274 ms 95th, 9970 ms 99th, 11141 ms 99.9th.
