4993 records sent, 998.6 records/sec (0.98 MB/sec), 18.1 ms avg latency, 678.0 ms max latency.
5006 records sent, 1000.8 records/sec (0.98 MB/sec), 6.9 ms avg latency, 38.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 6.4 ms avg latency, 21.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 6.4 ms avg latency, 54.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 6.0 ms avg latency, 22.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 6.0 ms avg latency, 38.0 ms max latency.
5007 records sent, 1000.2 records/sec (0.98 MB/sec), 6.2 ms avg latency, 35.0 ms max latency.
5007 records sent, 1000.2 records/sec (0.98 MB/sec), 6.0 ms avg latency, 25.0 ms max latency.
5003 records sent, 1000.4 records/sec (0.98 MB/sec), 6.1 ms avg latency, 37.0 ms max latency.
5001 records sent, 1000.0 records/sec (0.98 MB/sec), 5.9 ms avg latency, 26.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 5.8 ms avg latency, 34.0 ms max latency.
5007 records sent, 1000.4 records/sec (0.98 MB/sec), 5.7 ms avg latency, 35.0 ms max latency.
5002 records sent, 1000.4 records/sec (0.98 MB/sec), 5.6 ms avg latency, 23.0 ms max latency.
5005 records sent, 1000.4 records/sec (0.98 MB/sec), 5.7 ms avg latency, 33.0 ms max latency.
5006 records sent, 1000.2 records/sec (0.98 MB/sec), 5.4 ms avg latency, 24.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 5.5 ms avg latency, 27.0 ms max latency.
5006 records sent, 1000.4 records/sec (0.98 MB/sec), 5.5 ms avg latency, 25.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 5.6 ms avg latency, 22.0 ms max latency.
5002 records sent, 1000.4 records/sec (0.98 MB/sec), 6.1 ms avg latency, 50.0 ms max latency.
100000 records sent, 999.600160 records/sec (0.98 MB/sec), 6.53 ms avg latency, 678.00 ms max latency, 6 ms 50th, 10 ms 95th, 25 ms 99th, 88 ms 99.9th.
