producer_index=3
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.01 MB/sec), 4059.0 ms avg latency, 4059.0 ms max latency.
48 records sent, 9.1 records/sec (0.89 MB/sec), 7280.9 ms avg latency, 16906.0 ms max latency.
96 records sent, 18.9 records/sec (1.85 MB/sec), 9310.9 ms avg latency, 10990.0 ms max latency.
138 records sent, 26.7 records/sec (2.61 MB/sec), 11333.9 ms avg latency, 12917.0 ms max latency.
144 records sent, 27.9 records/sec (2.73 MB/sec), 10331.3 ms avg latency, 13196.0 ms max latency.
142 records sent, 28.2 records/sec (2.75 MB/sec), 8960.5 ms avg latency, 10006.0 ms max latency.
198 records sent, 39.4 records/sec (3.85 MB/sec), 8529.4 ms avg latency, 9814.0 ms max latency.
348 records sent, 68.9 records/sec (6.73 MB/sec), 4305.5 ms avg latency, 7466.0 ms max latency.
382 records sent, 75.1 records/sec (7.33 MB/sec), 1238.1 ms avg latency, 3084.0 ms max latency.
311 records sent, 61.8 records/sec (6.04 MB/sec), 108.8 ms avg latency, 448.0 ms max latency.
286 records sent, 57.1 records/sec (5.58 MB/sec), 88.3 ms avg latency, 254.0 ms max latency.
294 records sent, 58.5 records/sec (5.72 MB/sec), 77.7 ms avg latency, 224.0 ms max latency.
260 records sent, 51.8 records/sec (5.06 MB/sec), 85.4 ms avg latency, 294.0 ms max latency.
262 records sent, 52.2 records/sec (5.10 MB/sec), 69.7 ms avg latency, 285.0 ms max latency.
306 records sent, 61.0 records/sec (5.95 MB/sec), 80.0 ms avg latency, 378.0 ms max latency.
321 records sent, 64.2 records/sec (6.27 MB/sec), 79.8 ms avg latency, 283.0 ms max latency.
320 records sent, 63.9 records/sec (6.24 MB/sec), 76.7 ms avg latency, 356.0 ms max latency.
325 records sent, 64.9 records/sec (6.34 MB/sec), 84.3 ms avg latency, 314.0 ms max latency.
316 records sent, 62.8 records/sec (6.14 MB/sec), 60.5 ms avg latency, 223.0 ms max latency.
347 records sent, 69.1 records/sec (6.74 MB/sec), 58.5 ms avg latency, 245.0 ms max latency.
342 records sent, 68.4 records/sec (6.68 MB/sec), 240.9 ms avg latency, 825.0 ms max latency.
324 records sent, 64.5 records/sec (6.29 MB/sec), 57.6 ms avg latency, 221.0 ms max latency.
341 records sent, 68.0 records/sec (6.64 MB/sec), 64.9 ms avg latency, 225.0 ms max latency.
339 records sent, 67.7 records/sec (6.61 MB/sec), 57.2 ms avg latency, 160.0 ms max latency.
333 records sent, 66.4 records/sec (6.49 MB/sec), 49.9 ms avg latency, 197.0 ms max latency.
316 records sent, 62.6 records/sec (6.11 MB/sec), 64.5 ms avg latency, 322.0 ms max latency.
329 records sent, 65.6 records/sec (6.41 MB/sec), 48.0 ms avg latency, 259.0 ms max latency.
342 records sent, 68.3 records/sec (6.67 MB/sec), 54.1 ms avg latency, 222.0 ms max latency.
336 records sent, 67.2 records/sec (6.56 MB/sec), 58.4 ms avg latency, 194.0 ms max latency.
8334 records sent, 51.728312 records/sec (5.05 MB/sec), 1169.00 ms avg latency, 16906.00 ms max latency, 65 ms 50th, 9144 ms 95th, 11467 ms 99th, 12582 ms 99.9th.
