run_id=security-overhead-final-factorial-tls-b5-rf5-isr4-msg102400-tps1000-batch16384-acks1-prod1-compnone-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b5-rf5-isr4-msg102400-tps1000-batch16384-acks1-prod1-compnone-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
2639 records sent, 527.6 records/sec (51.52 MB/sec), 305.1 ms avg latency, 1286.0 ms max latency.
5394 records sent, 1078.6 records/sec (105.33 MB/sec), 13.4 ms avg latency, 80.0 ms max latency.
5606 records sent, 1120.8 records/sec (109.45 MB/sec), 10.9 ms avg latency, 119.0 ms max latency.
6369 records sent, 1273.5 records/sec (124.37 MB/sec), 15.6 ms avg latency, 225.0 ms max latency.
5004 records sent, 1000.6 records/sec (97.71 MB/sec), 8.7 ms avg latency, 353.0 ms max latency.
5004 records sent, 1000.0 records/sec (97.66 MB/sec), 8.1 ms avg latency, 94.0 ms max latency.
5000 records sent, 999.8 records/sec (97.64 MB/sec), 7.5 ms avg latency, 93.0 ms max latency.
4999 records sent, 999.8 records/sec (97.64 MB/sec), 7.8 ms avg latency, 160.0 ms max latency.
5005 records sent, 1000.6 records/sec (97.71 MB/sec), 8.2 ms avg latency, 106.0 ms max latency.
4996 records sent, 999.2 records/sec (97.58 MB/sec), 7.6 ms avg latency, 78.0 ms max latency.
5011 records sent, 1002.2 records/sec (97.87 MB/sec), 7.9 ms avg latency, 248.0 ms max latency.
4994 records sent, 998.8 records/sec (97.54 MB/sec), 7.4 ms avg latency, 87.0 ms max latency.
4981 records sent, 996.2 records/sec (97.29 MB/sec), 20.7 ms avg latency, 242.0 ms max latency.
5027 records sent, 1005.4 records/sec (98.18 MB/sec), 14.8 ms avg latency, 260.0 ms max latency.
4991 records sent, 998.2 records/sec (97.48 MB/sec), 7.3 ms avg latency, 60.0 ms max latency.
5013 records sent, 1002.6 records/sec (97.91 MB/sec), 8.4 ms avg latency, 99.0 ms max latency.
5002 records sent, 1000.2 records/sec (97.68 MB/sec), 8.5 ms avg latency, 112.0 ms max latency.
4999 records sent, 999.6 records/sec (97.62 MB/sec), 8.0 ms avg latency, 118.0 ms max latency.
4998 records sent, 999.6 records/sec (97.62 MB/sec), 7.0 ms avg latency, 61.0 ms max latency.
100000 records sent, 999.450302 records/sec (97.60 MB/sec), 17.64 ms avg latency, 1286.00 ms max latency, 7 ms 50th, 36 ms 95th, 348 ms 99th, 1016 ms 99.9th.
