run_id=security-overhead-final-factorial-plaintext-b5-rf5-isr4-msg102400-tps10000-batch131072-acksall-prod1-complz4-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b5-rf5-isr4-msg102400-tps10000-batch131072-acksall-prod1-complz4-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
3145 records sent, 629.0 records/sec (61.43 MB/sec), 20.0 ms avg latency, 682.0 ms max latency.
3979 records sent, 795.2 records/sec (77.65 MB/sec), 7.7 ms avg latency, 38.0 ms max latency.
4002 records sent, 800.4 records/sec (78.16 MB/sec), 9.1 ms avg latency, 74.0 ms max latency.
4651 records sent, 930.2 records/sec (90.84 MB/sec), 11.0 ms avg latency, 88.0 ms max latency.
6207 records sent, 1241.4 records/sec (121.23 MB/sec), 23.2 ms avg latency, 206.0 ms max latency.
6353 records sent, 1270.1 records/sec (124.03 MB/sec), 19.1 ms avg latency, 105.0 ms max latency.
6282 records sent, 1256.1 records/sec (122.67 MB/sec), 18.6 ms avg latency, 131.0 ms max latency.
4955 records sent, 990.8 records/sec (96.76 MB/sec), 33.1 ms avg latency, 282.0 ms max latency.
6233 records sent, 1246.6 records/sec (121.74 MB/sec), 19.5 ms avg latency, 120.0 ms max latency.
6175 records sent, 1235.0 records/sec (120.61 MB/sec), 23.7 ms avg latency, 220.0 ms max latency.
6043 records sent, 1208.6 records/sec (118.03 MB/sec), 20.9 ms avg latency, 134.0 ms max latency.
4686 records sent, 937.2 records/sec (91.52 MB/sec), 145.8 ms avg latency, 1017.0 ms max latency.
6170 records sent, 1234.0 records/sec (120.51 MB/sec), 12.7 ms avg latency, 79.0 ms max latency.
6120 records sent, 1224.0 records/sec (119.53 MB/sec), 18.1 ms avg latency, 120.0 ms max latency.
6301 records sent, 1259.7 records/sec (123.02 MB/sec), 12.2 ms avg latency, 79.0 ms max latency.
6330 records sent, 1265.7 records/sec (123.61 MB/sec), 16.5 ms avg latency, 111.0 ms max latency.
6226 records sent, 1245.2 records/sec (121.60 MB/sec), 24.7 ms avg latency, 137.0 ms max latency.
100000 records sent, 1110.087364 records/sec (108.41 MB/sec), 24.82 ms avg latency, 1017.00 ms max latency, 10 ms 50th, 76 ms 95th, 234 ms 99th, 888 ms 99.9th.
