producer_index=5
producer_count=6
producer_records=16666
producer_throughput=1666
53 records sent, 10.5 records/sec (1.03 MB/sec), 696.8 ms avg latency, 4132.0 ms max latency.
623 records sent, 124.6 records/sec (12.17 MB/sec), 373.7 ms avg latency, 1182.0 ms max latency.
704 records sent, 140.7 records/sec (13.74 MB/sec), 51.3 ms avg latency, 216.0 ms max latency.
787 records sent, 157.0 records/sec (15.33 MB/sec), 18.0 ms avg latency, 173.0 ms max latency.
708 records sent, 141.5 records/sec (13.82 MB/sec), 18.9 ms avg latency, 79.0 ms max latency.
749 records sent, 149.8 records/sec (14.63 MB/sec), 39.5 ms avg latency, 361.0 ms max latency.
720 records sent, 143.9 records/sec (14.05 MB/sec), 20.9 ms avg latency, 132.0 ms max latency.
765 records sent, 152.7 records/sec (14.91 MB/sec), 17.8 ms avg latency, 84.0 ms max latency.
690 records sent, 137.9 records/sec (13.47 MB/sec), 16.8 ms avg latency, 92.0 ms max latency.
674 records sent, 134.6 records/sec (13.15 MB/sec), 16.8 ms avg latency, 82.0 ms max latency.
771 records sent, 153.0 records/sec (14.94 MB/sec), 19.7 ms avg latency, 111.0 ms max latency.
809 records sent, 161.2 records/sec (15.74 MB/sec), 21.0 ms avg latency, 167.0 ms max latency.
733 records sent, 146.6 records/sec (14.31 MB/sec), 19.7 ms avg latency, 105.0 ms max latency.
795 records sent, 158.9 records/sec (15.52 MB/sec), 21.5 ms avg latency, 92.0 ms max latency.
814 records sent, 162.3 records/sec (15.85 MB/sec), 18.0 ms avg latency, 85.0 ms max latency.
748 records sent, 149.6 records/sec (14.61 MB/sec), 30.1 ms avg latency, 164.0 ms max latency.
671 records sent, 133.6 records/sec (13.05 MB/sec), 13.8 ms avg latency, 65.0 ms max latency.
775 records sent, 154.9 records/sec (15.12 MB/sec), 25.9 ms avg latency, 116.0 ms max latency.
730 records sent, 145.9 records/sec (14.24 MB/sec), 12.5 ms avg latency, 70.0 ms max latency.
1069 records sent, 213.5 records/sec (20.85 MB/sec), 62.9 ms avg latency, 356.0 ms max latency.
751 records sent, 150.0 records/sec (14.65 MB/sec), 13.2 ms avg latency, 68.0 ms max latency.
961 records sent, 191.7 records/sec (18.72 MB/sec), 23.6 ms avg latency, 193.0 ms max latency.
16666 records sent, 146.982044 records/sec (14.35 MB/sec), 39.60 ms avg latency, 4132.00 ms max latency, 14 ms 50th, 121 ms 95th, 679 ms 99th, 978 ms 99.9th.
