run_id=security-overhead-final-factorial-tls-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2315 records sent, 462.9 records/sec (45.21 MB/sec), 487.2 ms avg latency, 1226.0 ms max latency.
5720 records sent, 1144.0 records/sec (111.72 MB/sec), 37.9 ms avg latency, 186.0 ms max latency.
6005 records sent, 1201.0 records/sec (117.29 MB/sec), 133.8 ms avg latency, 295.0 ms max latency.
5834 records sent, 1163.3 records/sec (113.60 MB/sec), 253.1 ms avg latency, 350.0 ms max latency.
6094 records sent, 1218.8 records/sec (119.02 MB/sec), 268.0 ms avg latency, 373.0 ms max latency.
6310 records sent, 1258.5 records/sec (122.90 MB/sec), 255.9 ms avg latency, 331.0 ms max latency.
5400 records sent, 1077.4 records/sec (105.22 MB/sec), 301.4 ms avg latency, 457.0 ms max latency.
5610 records sent, 1117.3 records/sec (109.11 MB/sec), 290.9 ms avg latency, 441.0 ms max latency.
5688 records sent, 1137.6 records/sec (111.09 MB/sec), 287.6 ms avg latency, 501.0 ms max latency.
5373 records sent, 1070.1 records/sec (104.50 MB/sec), 258.1 ms avg latency, 500.0 ms max latency.
5444 records sent, 1088.8 records/sec (106.33 MB/sec), 300.9 ms avg latency, 432.0 ms max latency.
2946 records sent, 589.2 records/sec (57.54 MB/sec), 556.8 ms avg latency, 1568.0 ms max latency.
6230 records sent, 1246.0 records/sec (121.68 MB/sec), 259.1 ms avg latency, 380.0 ms max latency.
6322 records sent, 1259.1 records/sec (122.96 MB/sec), 256.6 ms avg latency, 353.0 ms max latency.
6148 records sent, 1225.4 records/sec (119.67 MB/sec), 261.5 ms avg latency, 405.0 ms max latency.
5164 records sent, 1032.6 records/sec (100.84 MB/sec), 318.5 ms avg latency, 624.0 ms max latency.
5998 records sent, 1197.9 records/sec (116.98 MB/sec), 273.0 ms avg latency, 418.0 ms max latency.
6222 records sent, 1244.2 records/sec (121.50 MB/sec), 260.3 ms avg latency, 452.0 ms max latency.
100000 records sent, 1095.314246 records/sec (106.96 MB/sec), 265.25 ms avg latency, 1568.00 ms max latency, 261 ms 50th, 393 ms 95th, 833 ms 99th, 1408 ms 99.9th.
