producer_index=4
producer_count=6
producer_records=16667
producer_throughput=1667
1 records sent, 0.1 records/sec (0.01 MB/sec), 8687.0 ms avg latency, 8687.0 ms max latency.
146 records sent, 29.1 records/sec (2.84 MB/sec), 4273.9 ms avg latency, 5218.0 ms max latency.
334 records sent, 65.6 records/sec (6.41 MB/sec), 5141.6 ms avg latency, 6038.0 ms max latency.
432 records sent, 86.1 records/sec (8.41 MB/sec), 4824.1 ms avg latency, 5772.0 ms max latency.
744 records sent, 148.5 records/sec (14.50 MB/sec), 1117.2 ms avg latency, 3405.0 ms max latency.
585 records sent, 116.3 records/sec (11.36 MB/sec), 30.8 ms avg latency, 114.0 ms max latency.
617 records sent, 123.4 records/sec (12.05 MB/sec), 39.8 ms avg latency, 156.0 ms max latency.
654 records sent, 130.7 records/sec (12.77 MB/sec), 30.1 ms avg latency, 99.0 ms max latency.
681 records sent, 136.1 records/sec (13.29 MB/sec), 24.3 ms avg latency, 89.0 ms max latency.
671 records sent, 134.0 records/sec (13.08 MB/sec), 26.0 ms avg latency, 138.0 ms max latency.
676 records sent, 135.0 records/sec (13.18 MB/sec), 29.0 ms avg latency, 131.0 ms max latency.
669 records sent, 133.5 records/sec (13.04 MB/sec), 27.7 ms avg latency, 127.0 ms max latency.
662 records sent, 132.3 records/sec (12.92 MB/sec), 23.6 ms avg latency, 88.0 ms max latency.
666 records sent, 131.4 records/sec (12.83 MB/sec), 23.6 ms avg latency, 119.0 ms max latency.
711 records sent, 141.4 records/sec (13.81 MB/sec), 28.0 ms avg latency, 166.0 ms max latency.
728 records sent, 145.4 records/sec (14.20 MB/sec), 24.6 ms avg latency, 80.0 ms max latency.
720 records sent, 143.5 records/sec (14.01 MB/sec), 22.9 ms avg latency, 91.0 ms max latency.
702 records sent, 139.0 records/sec (13.58 MB/sec), 25.4 ms avg latency, 105.0 ms max latency.
709 records sent, 141.7 records/sec (13.83 MB/sec), 534.3 ms avg latency, 1330.0 ms max latency.
692 records sent, 138.2 records/sec (13.49 MB/sec), 20.6 ms avg latency, 64.0 ms max latency.
737 records sent, 146.7 records/sec (14.33 MB/sec), 19.1 ms avg latency, 71.0 ms max latency.
733 records sent, 146.2 records/sec (14.28 MB/sec), 19.8 ms avg latency, 65.0 ms max latency.
770 records sent, 153.9 records/sec (15.03 MB/sec), 20.6 ms avg latency, 78.0 ms max latency.
720 records sent, 143.9 records/sec (14.05 MB/sec), 18.3 ms avg latency, 68.0 ms max latency.
881 records sent, 175.7 records/sec (17.16 MB/sec), 22.5 ms avg latency, 106.0 ms max latency.
979 records sent, 195.6 records/sec (19.11 MB/sec), 24.1 ms avg latency, 152.0 ms max latency.
16667 records sent, 123.759950 records/sec (12.09 MB/sec), 359.87 ms avg latency, 8687.00 ms max latency, 22 ms 50th, 3669 ms 95th, 5432 ms 99th, 5794 ms 99.9th.
