run_id=security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps1000-batch131072-acksall-prod1-complz4-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps1000-batch131072-acksall-prod1-complz4-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4999 records sent, 998.6 records/sec (9.75 MB/sec), 8.6 ms avg latency, 535.0 ms max latency.
5003 records sent, 1000.6 records/sec (9.77 MB/sec), 6.2 ms avg latency, 30.0 ms max latency.
5007 records sent, 1000.2 records/sec (9.77 MB/sec), 6.0 ms avg latency, 28.0 ms max latency.
5006 records sent, 1000.2 records/sec (9.77 MB/sec), 6.0 ms avg latency, 27.0 ms max latency.
5003 records sent, 1000.2 records/sec (9.77 MB/sec), 5.8 ms avg latency, 24.0 ms max latency.
5000 records sent, 1000.0 records/sec (9.77 MB/sec), 5.9 ms avg latency, 33.0 ms max latency.
5002 records sent, 1000.2 records/sec (9.77 MB/sec), 5.9 ms avg latency, 28.0 ms max latency.
5004 records sent, 1000.2 records/sec (9.77 MB/sec), 5.7 ms avg latency, 27.0 ms max latency.
5004 records sent, 999.8 records/sec (9.76 MB/sec), 6.5 ms avg latency, 44.0 ms max latency.
5002 records sent, 1000.4 records/sec (9.77 MB/sec), 6.1 ms avg latency, 24.0 ms max latency.
5000 records sent, 1000.0 records/sec (9.77 MB/sec), 7.6 ms avg latency, 64.0 ms max latency.
5004 records sent, 1000.4 records/sec (9.77 MB/sec), 5.7 ms avg latency, 30.0 ms max latency.
5005 records sent, 1000.8 records/sec (9.77 MB/sec), 5.6 ms avg latency, 15.0 ms max latency.
5004 records sent, 999.6 records/sec (9.76 MB/sec), 5.6 ms avg latency, 13.0 ms max latency.
5001 records sent, 1000.2 records/sec (9.77 MB/sec), 5.8 ms avg latency, 42.0 ms max latency.
5006 records sent, 1000.4 records/sec (9.77 MB/sec), 6.1 ms avg latency, 62.0 ms max latency.
5003 records sent, 1000.2 records/sec (9.77 MB/sec), 6.0 ms avg latency, 37.0 ms max latency.
5006 records sent, 1000.2 records/sec (9.77 MB/sec), 6.5 ms avg latency, 65.0 ms max latency.
5003 records sent, 1000.4 records/sec (9.77 MB/sec), 5.6 ms avg latency, 36.0 ms max latency.
100000 records sent, 999.760058 records/sec (9.76 MB/sec), 6.17 ms avg latency, 535.00 ms max latency, 6 ms 50th, 9 ms 95th, 22 ms 99th, 46 ms 99.9th.
