run_id=security-overhead-final-factorial-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod1-compnone-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod1-compnone-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
2834 records sent, 566.7 records/sec (55.34 MB/sec), 230.9 ms avg latency, 1208.0 ms max latency.
5907 records sent, 1180.7 records/sec (115.30 MB/sec), 6.7 ms avg latency, 50.0 ms max latency.
6250 records sent, 1249.5 records/sec (122.02 MB/sec), 6.0 ms avg latency, 50.0 ms max latency.
5016 records sent, 1002.8 records/sec (97.93 MB/sec), 5.1 ms avg latency, 36.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 5.1 ms avg latency, 29.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 5.0 ms avg latency, 26.0 ms max latency.
5006 records sent, 1001.2 records/sec (97.77 MB/sec), 5.0 ms avg latency, 35.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 4.9 ms avg latency, 22.0 ms max latency.
4998 records sent, 999.6 records/sec (97.62 MB/sec), 4.9 ms avg latency, 27.0 ms max latency.
5004 records sent, 1000.8 records/sec (97.73 MB/sec), 5.1 ms avg latency, 32.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 5.0 ms avg latency, 28.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 5.0 ms avg latency, 25.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 7.9 ms avg latency, 137.0 ms max latency.
5002 records sent, 1000.0 records/sec (97.66 MB/sec), 6.2 ms avg latency, 106.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 5.3 ms avg latency, 48.0 ms max latency.
5004 records sent, 1000.6 records/sec (97.71 MB/sec), 4.9 ms avg latency, 34.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 5.1 ms avg latency, 49.0 ms max latency.
5003 records sent, 1000.4 records/sec (97.70 MB/sec), 5.0 ms avg latency, 25.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 4.9 ms avg latency, 30.0 ms max latency.
100000 records sent, 999.620144 records/sec (97.62 MB/sec), 11.78 ms avg latency, 1208.00 ms max latency, 6 ms 50th, 9 ms 95th, 191 ms 99th, 973 ms 99.9th.
