producer_index=3
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.00 MB/sec), 7950.0 ms avg latency, 7950.0 ms max latency.
1093 records sent, 218.6 records/sec (0.21 MB/sec), 351.6 ms avg latency, 948.0 ms max latency.
423 records sent, 84.4 records/sec (0.08 MB/sec), 19.9 ms avg latency, 74.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 11.0 ms avg latency, 27.0 ms max latency.
422 records sent, 84.4 records/sec (0.08 MB/sec), 13.3 ms avg latency, 28.0 ms max latency.
421 records sent, 84.0 records/sec (0.08 MB/sec), 12.8 ms avg latency, 39.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 12.1 ms avg latency, 32.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 11.4 ms avg latency, 29.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 10.7 ms avg latency, 20.0 ms max latency.
422 records sent, 84.2 records/sec (0.08 MB/sec), 10.6 ms avg latency, 33.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 10.6 ms avg latency, 24.0 ms max latency.
420 records sent, 83.8 records/sec (0.08 MB/sec), 9.9 ms avg latency, 30.0 ms max latency.
423 records sent, 84.3 records/sec (0.08 MB/sec), 10.1 ms avg latency, 17.0 ms max latency.
421 records sent, 84.2 records/sec (0.08 MB/sec), 9.8 ms avg latency, 24.0 ms max latency.
421 records sent, 84.0 records/sec (0.08 MB/sec), 8.3 ms avg latency, 14.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 7.5 ms avg latency, 18.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 7.5 ms avg latency, 18.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 8.4 ms avg latency, 23.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 7.2 ms avg latency, 17.0 ms max latency.
8334 records sent, 83.940172 records/sec (0.08 MB/sec), 56.30 ms avg latency, 7950.00 ms max latency, 10 ms 50th, 479 ms 95th, 755 ms 99th, 939 ms 99.9th.
