producer_index=11
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.00 MB/sec), 6813.0 ms avg latency, 6813.0 ms max latency.
984 records sent, 195.8 records/sec (0.19 MB/sec), 330.5 ms avg latency, 885.0 ms max latency.
419 records sent, 83.6 records/sec (0.08 MB/sec), 14.8 ms avg latency, 52.0 ms max latency.
418 records sent, 83.5 records/sec (0.08 MB/sec), 8.6 ms avg latency, 22.0 ms max latency.
415 records sent, 82.8 records/sec (0.08 MB/sec), 12.2 ms avg latency, 88.0 ms max latency.
416 records sent, 83.2 records/sec (0.08 MB/sec), 11.4 ms avg latency, 19.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 10.8 ms avg latency, 35.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 10.3 ms avg latency, 33.0 ms max latency.
415 records sent, 83.0 records/sec (0.08 MB/sec), 9.7 ms avg latency, 16.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 9.8 ms avg latency, 33.0 ms max latency.
416 records sent, 83.2 records/sec (0.08 MB/sec), 9.4 ms avg latency, 24.0 ms max latency.
415 records sent, 82.8 records/sec (0.08 MB/sec), 9.4 ms avg latency, 16.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 9.2 ms avg latency, 20.0 ms max latency.
415 records sent, 83.0 records/sec (0.08 MB/sec), 8.3 ms avg latency, 15.0 ms max latency.
417 records sent, 83.2 records/sec (0.08 MB/sec), 6.8 ms avg latency, 12.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 6.4 ms avg latency, 11.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 6.5 ms avg latency, 13.0 ms max latency.
415 records sent, 82.9 records/sec (0.08 MB/sec), 7.0 ms avg latency, 11.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 6.0 ms avg latency, 10.0 ms max latency.
8333 records sent, 82.978999 records/sec (0.08 MB/sec), 47.87 ms avg latency, 6813.00 ms max latency, 9 ms 50th, 439 ms 95th, 753 ms 99th, 863 ms 99.9th.
