run_id=security-overhead-final-factorial-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
2876 records sent, 575.2 records/sec (56.17 MB/sec), 245.1 ms avg latency, 1214.0 ms max latency.
5357 records sent, 1071.4 records/sec (104.63 MB/sec), 10.1 ms avg latency, 49.0 ms max latency.
6146 records sent, 1229.2 records/sec (120.04 MB/sec), 10.5 ms avg latency, 68.0 ms max latency.
5622 records sent, 1124.2 records/sec (109.78 MB/sec), 8.6 ms avg latency, 44.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 8.3 ms avg latency, 48.0 ms max latency.
5002 records sent, 1000.2 records/sec (97.68 MB/sec), 7.8 ms avg latency, 36.0 ms max latency.
4995 records sent, 999.0 records/sec (97.56 MB/sec), 7.6 ms avg latency, 34.0 ms max latency.
5006 records sent, 1000.8 records/sec (97.73 MB/sec), 7.1 ms avg latency, 31.0 ms max latency.
5003 records sent, 1000.4 records/sec (97.70 MB/sec), 7.6 ms avg latency, 40.0 ms max latency.
5002 records sent, 1000.0 records/sec (97.66 MB/sec), 7.4 ms avg latency, 44.0 ms max latency.
5004 records sent, 1000.2 records/sec (97.68 MB/sec), 7.4 ms avg latency, 43.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 7.2 ms avg latency, 33.0 ms max latency.
4971 records sent, 994.2 records/sec (97.09 MB/sec), 30.6 ms avg latency, 301.0 ms max latency.
5031 records sent, 1006.2 records/sec (98.26 MB/sec), 15.5 ms avg latency, 182.0 ms max latency.
4999 records sent, 999.8 records/sec (97.64 MB/sec), 7.5 ms avg latency, 214.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 7.5 ms avg latency, 66.0 ms max latency.
5003 records sent, 1000.2 records/sec (97.68 MB/sec), 7.1 ms avg latency, 42.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 7.2 ms avg latency, 38.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 6.9 ms avg latency, 30.0 ms max latency.
100000 records sent, 999.540212 records/sec (97.61 MB/sec), 16.21 ms avg latency, 1214.00 ms max latency, 7 ms 50th, 23 ms 95th, 288 ms 99th, 1013 ms 99.9th.
