producer_index=12
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.00 MB/sec), 9130.0 ms avg latency, 9130.0 ms max latency.
294 records sent, 58.6 records/sec (0.57 MB/sec), 3275.2 ms avg latency, 4732.0 ms max latency.
680 records sent, 135.5 records/sec (1.32 MB/sec), 6192.9 ms avg latency, 7428.0 ms max latency.
1035 records sent, 206.8 records/sec (2.02 MB/sec), 3952.6 ms avg latency, 7675.0 ms max latency.
427 records sent, 85.2 records/sec (0.83 MB/sec), 45.8 ms avg latency, 226.0 ms max latency.
418 records sent, 83.6 records/sec (0.82 MB/sec), 24.1 ms avg latency, 137.0 ms max latency.
417 records sent, 83.3 records/sec (0.81 MB/sec), 26.9 ms avg latency, 145.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 29.3 ms avg latency, 160.0 ms max latency.
413 records sent, 82.5 records/sec (0.81 MB/sec), 24.8 ms avg latency, 188.0 ms max latency.
424 records sent, 84.7 records/sec (0.83 MB/sec), 26.8 ms avg latency, 144.0 ms max latency.
407 records sent, 81.4 records/sec (0.79 MB/sec), 22.8 ms avg latency, 140.0 ms max latency.
430 records sent, 85.7 records/sec (0.84 MB/sec), 26.2 ms avg latency, 157.0 ms max latency.
413 records sent, 81.1 records/sec (0.79 MB/sec), 23.3 ms avg latency, 144.0 ms max latency.
424 records sent, 84.5 records/sec (0.82 MB/sec), 29.2 ms avg latency, 207.0 ms max latency.
418 records sent, 83.5 records/sec (0.82 MB/sec), 20.7 ms avg latency, 131.0 ms max latency.
418 records sent, 83.4 records/sec (0.81 MB/sec), 25.7 ms avg latency, 155.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 23.0 ms avg latency, 208.0 ms max latency.
412 records sent, 81.7 records/sec (0.80 MB/sec), 22.4 ms avg latency, 152.0 ms max latency.
421 records sent, 84.1 records/sec (0.82 MB/sec), 18.9 ms avg latency, 114.0 ms max latency.
8333 records sent, 82.750745 records/sec (0.81 MB/sec), 1132.70 ms avg latency, 9130.00 ms max latency, 21 ms 50th, 6594 ms 95th, 7251 ms 99th, 7498 ms 99.9th.
