"run_id","benchmark_type","security_mode","baseline_name","sweep_name","sweep_variable","sweep_value","trial_index","trial_count","broker_count","partitions","replication_factor","min_insync_replicas","num_records","record_size_bytes","throughput_limit_records_per_sec","producer_count","consumer_count","batch_size","linger_ms","acks","compression_type","records_sent","records_consumed","throughput_records_per_sec","throughput_mb_per_sec","data_consumed_mb","avg_latency_ms","max_latency_ms","rebalance_time_ms","fetch_time_ms","producer_count_observed","producer_throughput_records_per_sec_min","producer_throughput_records_per_sec_max","producer_avg_latency_ms_min","producer_avg_latency_ms_max","interval_summary_count","interval_avg_latency_ms_p95","interval_avg_latency_ms_p99","interval_max_latency_ms_p95","interval_max_latency_ms_p99","telemetry_host_count","benchmark_client_cpu_percent_mean","broker_cpu_percent_mean","broker_cpu_percent_max_mean","benchmark_client_memory_used_percent_mean","broker_memory_used_percent_mean","benchmark_client_network_rx_bytes_delta","benchmark_client_network_tx_bytes_delta","broker_network_rx_bytes_delta_mean","broker_network_tx_bytes_delta_mean","broker_network_rx_bytes_delta_total","broker_network_tx_bytes_delta_total","benchmark_client_disk_read_sectors_delta","benchmark_client_disk_write_sectors_delta","broker_disk_read_sectors_delta_mean","broker_disk_write_sectors_delta_mean","broker_disk_read_sectors_delta_total","broker_disk_write_sectors_delta_total"
"security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial3","producer","tls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial3","3","3","3","6","3","3","100000","1024","1000","1","1","131072","5","all","lz4","100000","null","999.720078","0.98","null","7.22","1076.0","null","null","1","999.720078","999.720078","7.22","7.22","19","9.9299999999999","43.26600000000001","136.39999999999776","888.0800000000003","4","15.009279279279289","6.451540875353113","22.100000000000005","10.392162162162165","23.116550810140662","4984785","112193213","113408221.0","78798676.0","340224663","236396028","0","35264","0.0","257906.66666666666","0","773720"
"security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial1","producer","tls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial1","1","3","3","6","3","3","100000","1024","1000","1","1","131072","5","all","none","100000","null","999.660116","0.98","null","7.25","1023.0","null","null","1","999.660116","999.660116","7.25","7.25","19","9.729999999999901","43.06600000000001","126.59999999999788","843.7200000000003","4","15.187339449541291","6.199158937313615","23.62","10.385321100917448","23.120056820190698","4996720","111970572","113186755.0","78655931.66666667","339560265","235967795","0","34680","0.0","254264.0","0","762792"
"security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial2","producer","tls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial2","2","3","3","6","3","3","100000","1024","1000","1","1","131072","5","all","none","100000","null","999.610152","0.98","null","7.2","1014.0","null","null","1","999.610152","999.610152","7.2","7.2","19","9.7999999999999","43.640000000000015","130.1999999999979","837.2400000000002","4","15.473944954128449","6.1177162992952505","23.060000000000002","10.288715596330292","23.087767401945055","4996786","111961181","113179488.66666667","78652336.0","339538466","235957008","0","34712","0.0","258109.33333333334","0","774328"
"security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial3","producer","tls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial3","3","3","3","6","3","3","100000","1024","1000","1","1","131072","5","all","none","100000","null","999.770053","0.98","null","7.39","1011.0","null","null","1","999.770053","999.770053","7.39","7.39","19","10.139999999999892","46.42800000000001","125.3999999999979","833.8800000000003","4","14.872000000000021","6.350792464071382","22.346666666666664","10.332636363636347","23.10477497384367","4994798","111970783","113189325.0","78659006.66666667","339567975","235977020","0","40840","1781.3333333333333","258538.66666666666","5344","775616"
"security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial1","producer","tls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial1","1","3","3","6","3","3","100000","1024","1000","12","1","131072","5","all","lz4","100000","null","997.9263860000001","0.9599999999999999","null","443.75628069999993","16190.0","null","null","12","82.78445","83.742803","382.28","529.54","208","2503.209999999994","15461.01","14506.19999999999","15628.380000000001","4","95.53284403669723","13.15120801767677","29.55","25.19504587155963","23.098135003885016","20069969","138873906","143847053.0","108632943.33333333","431541159","325898830","0","52976","0.0","274613.3333333333","0","823840"
"security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial2","producer","tls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial2","2","3","3","6","3","3","100000","1024","1000","12","1","131072","5","all","lz4","100000","null","998.1934159999998","0.9599999999999999","null","470.06192820000007","15877.0","null","null","12","82.84206","83.789952","370.63","560.28","207","10939.449999999866","15402.42","14683.499999999996","15613.68","4","95.4778181818182","12.899034248737378","27.423333333333336","25.065454545454557","23.133042528651895","20163077","139034495","143931208.0","108711596.66666667","431793624","326134790","0","56472","0.0","268296.0","0","804888"
"security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial3","producer","tls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial3","3","3","3","6","3","3","100000","1024","1000","12","1","131072","5","all","lz4","100000","null","998.108645","0.9599999999999999","null","435.8182153","15457.0","null","null","12","82.816537","83.810175","325.14","485.11","210","2853.899999999995","15071.0","14483.199999999995","15110.13","4","94.07416666666667","13.27514412460924","30.833333333333332","23.8721875","23.13789153611246","20234114","139138180","143962906.0","108734877.33333333","431888718","326204632","0","54288","0.0","269600.0","0","808800"
"security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial1","producer","tls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial1","1","3","3","6","3","3","100000","1024","1000","12","1","131072","5","all","none","100000","null","998.1570790000002","0.9599999999999999","null","477.574107","15887.0","null","null","12","82.826415","83.767213","417.27","581.34","212","2843.894999999998","14676.919999999996","13948.399999999998","15537.229999999992","4","92.50094736842104","12.887527994972755","27.776666666666667","21.06221052631579","23.12018375357067","21322663","140088450","145300927.33333334","110355366.33333333","435902782","331066099","0","50160","0.0","269413.3333333333","0","808240"
"security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial2","producer","tls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial2","2","3","3","6","3","3","100000","1024","1000","12","1","131072","5","all","none","100000","null","997.9242420000002","0.9599999999999999","null","458.29786629999995","15919.0","null","null","12","82.810776","83.801748","406.55","523.46","212","2390.1799999999994","14821.68","14121.39999999999","15155.699999999999","4","94.16499999999998","13.576160535644915","33.02333333333333","21.41404255319149","23.119695342851568","21061744","139644176","144658289.66666666","109708471.66666667","433974869","329125415","0","52160","10.666666666666666","272437.3333333333","32","817312"
"security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial3","producer","tls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial3","3","3","3","6","3","3","100000","1024","1000","12","1","131072","5","all","none","100000","null","998.046318","0.9599999999999999","null","470.92047949999994","16006.0","null","null","12","82.832179","83.779002","376.67","612.56","209","2644.06","15023.279999999997","14352.399999999998","15550.479999999996","4","93.34173469387756","13.373538018828716","28.836666666666662","21.216020408163256","23.145173731952823","21107528","139699566","144727850.33333334","109787779.0","434183551","329363337","0","53656","0.0","267154.6666666667","0","801464"
