producer_index=10
producer_count=12
producer_records=8333
producer_throughput=83
[2026-04-19 21:17:21,386] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.53:9094 (id: -5 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.01 MB/sec), 6700.0 ms avg latency, 6700.0 ms max latency.
89 records sent, 16.8 records/sec (1.64 MB/sec), 8635.2 ms avg latency, 19397.0 ms max latency.
120 records sent, 23.4 records/sec (2.28 MB/sec), 11719.8 ms avg latency, 13871.0 ms max latency.
192 records sent, 37.8 records/sec (3.69 MB/sec), 13154.7 ms avg latency, 15198.0 ms max latency.
329 records sent, 65.6 records/sec (6.41 MB/sec), 7269.0 ms avg latency, 11368.0 ms max latency.
395 records sent, 78.1 records/sec (7.63 MB/sec), 4267.6 ms avg latency, 5094.0 ms max latency.
461 records sent, 92.2 records/sec (9.00 MB/sec), 2922.7 ms avg latency, 3979.0 ms max latency.
485 records sent, 96.3 records/sec (9.41 MB/sec), 1324.4 ms avg latency, 2442.0 ms max latency.
374 records sent, 74.5 records/sec (7.28 MB/sec), 81.1 ms avg latency, 482.0 ms max latency.
342 records sent, 68.1 records/sec (6.65 MB/sec), 47.3 ms avg latency, 184.0 ms max latency.
371 records sent, 73.7 records/sec (7.20 MB/sec), 37.3 ms avg latency, 146.0 ms max latency.
396 records sent, 79.1 records/sec (7.72 MB/sec), 39.2 ms avg latency, 153.0 ms max latency.
401 records sent, 80.1 records/sec (7.82 MB/sec), 34.6 ms avg latency, 143.0 ms max latency.
416 records sent, 82.2 records/sec (8.03 MB/sec), 38.8 ms avg latency, 256.0 ms max latency.
412 records sent, 82.0 records/sec (8.01 MB/sec), 27.0 ms avg latency, 84.0 ms max latency.
409 records sent, 81.6 records/sec (7.97 MB/sec), 29.6 ms avg latency, 96.0 ms max latency.
395 records sent, 78.8 records/sec (7.70 MB/sec), 30.0 ms avg latency, 126.0 ms max latency.
407 records sent, 81.3 records/sec (7.94 MB/sec), 31.7 ms avg latency, 152.0 ms max latency.
403 records sent, 80.6 records/sec (7.87 MB/sec), 24.7 ms avg latency, 86.0 ms max latency.
407 records sent, 81.3 records/sec (7.94 MB/sec), 27.4 ms avg latency, 93.0 ms max latency.
428 records sent, 85.4 records/sec (8.34 MB/sec), 27.9 ms avg latency, 80.0 ms max latency.
423 records sent, 84.5 records/sec (8.25 MB/sec), 24.7 ms avg latency, 89.0 ms max latency.
423 records sent, 84.2 records/sec (8.22 MB/sec), 23.1 ms avg latency, 68.0 ms max latency.
8333 records sent, 62.455499 records/sec (6.10 MB/sec), 1318.41 ms avg latency, 19397.00 ms max latency, 36 ms 50th, 8877 ms 95th, 13481 ms 99th, 14549 ms 99.9th.
