run_id=security-overhead-final-factorial-tls-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod1-complz4-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod1-complz4-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
2325 records sent, 465.0 records/sec (45.41 MB/sec), 197.2 ms avg latency, 1258.0 ms max latency.
4396 records sent, 879.2 records/sec (85.86 MB/sec), 12.4 ms avg latency, 73.0 ms max latency.
4771 records sent, 953.6 records/sec (93.13 MB/sec), 18.2 ms avg latency, 88.0 ms max latency.
5201 records sent, 1040.2 records/sec (101.58 MB/sec), 82.6 ms avg latency, 280.0 ms max latency.
5480 records sent, 1095.8 records/sec (107.01 MB/sec), 117.8 ms avg latency, 300.0 ms max latency.
5400 records sent, 1080.0 records/sec (105.47 MB/sec), 229.0 ms avg latency, 370.0 ms max latency.
5196 records sent, 1038.8 records/sec (101.44 MB/sec), 241.5 ms avg latency, 480.0 ms max latency.
5242 records sent, 1048.4 records/sec (102.38 MB/sec), 235.0 ms avg latency, 439.0 ms max latency.
5022 records sent, 1003.8 records/sec (98.03 MB/sec), 253.0 ms avg latency, 476.0 ms max latency.
5816 records sent, 1163.0 records/sec (113.57 MB/sec), 216.0 ms avg latency, 503.0 ms max latency.
6177 records sent, 1235.2 records/sec (120.62 MB/sec), 173.5 ms avg latency, 368.0 ms max latency.
4989 records sent, 997.8 records/sec (97.44 MB/sec), 27.0 ms avg latency, 127.0 ms max latency.
3734 records sent, 746.8 records/sec (72.93 MB/sec), 296.7 ms avg latency, 1457.0 ms max latency.
6262 records sent, 1252.4 records/sec (122.30 MB/sec), 126.0 ms avg latency, 270.0 ms max latency.
5005 records sent, 1000.8 records/sec (97.73 MB/sec), 25.9 ms avg latency, 134.0 ms max latency.
5014 records sent, 1002.8 records/sec (97.93 MB/sec), 77.6 ms avg latency, 321.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 25.8 ms avg latency, 222.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 15.7 ms avg latency, 90.0 ms max latency.
4995 records sent, 999.0 records/sec (97.56 MB/sec), 16.0 ms avg latency, 80.0 ms max latency.
100000 records sent, 999.350422 records/sec (97.59 MB/sec), 119.13 ms avg latency, 1457.00 ms max latency, 76 ms 50th, 298 ms 95th, 457 ms 99th, 1244 ms 99.9th.
