producer_index=2
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.00 MB/sec), 962.0 ms avg latency, 962.0 ms max latency.
1008 records sent, 200.9 records/sec (0.20 MB/sec), 637.6 ms avg latency, 6925.0 ms max latency.
424 records sent, 84.7 records/sec (0.08 MB/sec), 15.2 ms avg latency, 78.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 9.2 ms avg latency, 19.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 11.9 ms avg latency, 29.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 10.5 ms avg latency, 16.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 10.5 ms avg latency, 17.0 ms max latency.
421 records sent, 84.2 records/sec (0.08 MB/sec), 10.3 ms avg latency, 17.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 10.2 ms avg latency, 18.0 ms max latency.
422 records sent, 84.0 records/sec (0.08 MB/sec), 10.3 ms avg latency, 16.0 ms max latency.
421 records sent, 84.2 records/sec (0.08 MB/sec), 9.8 ms avg latency, 16.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 9.0 ms avg latency, 16.0 ms max latency.
421 records sent, 84.2 records/sec (0.08 MB/sec), 8.4 ms avg latency, 15.0 ms max latency.
421 records sent, 84.0 records/sec (0.08 MB/sec), 7.6 ms avg latency, 17.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 6.7 ms avg latency, 13.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 7.0 ms avg latency, 12.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 7.1 ms avg latency, 12.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 6.9 ms avg latency, 23.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 6.5 ms avg latency, 9.0 ms max latency.
8334 records sent, 83.867527 records/sec (0.08 MB/sec), 85.31 ms avg latency, 6925.00 ms max latency, 9 ms 50th, 879 ms 95th, 1266 ms 99th, 1312 ms 99.9th.
